No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
2,David Akers,38,K,16,0,200,5-10,Louisville,12/9/1974,14,-1,,SFO,2012,2025-08-15 14:30:42
96,Eric Bakhtiari,28,LB,5,0,258,6-3,San Diego,12/2/1984,3,0,,SFO,2012,2025-08-15 14:30:42
75,Alex Boone,25,RG/LG,16,16,330,6-7,Ohio St.,5/4/1987,2,8,,SFO,2012,2025-08-15 14:30:42
53,NaVorro Bowman,24,LILB,16,16,230,6-1,Penn St.,5/28/1988,2,15,San Francisco 49ers / 3rd / 91st pick /2010,SFO,2012,2025-08-15 14:30:42
26,Tramaine Brock,24,DB,16,0,188,6-0,"Mississippi Gulf Coast CC,Minnesota,Belhaven",8/20/1988,2,1,,SFO,2012,2025-08-15 14:30:42
55,Ahmad Brooks,28,LOLB,16,16,259,6-3,Virginia,3/14/1984,6,12,Cincinnati Bengals / 3rd / 1st pick /2006Supp,SFO,2012,2025-08-15 14:30:42
25,Tarell Brown,27,RCB,16,16,190,5-11,Texas,1/6/1985,5,4,San Francisco 49ers / 5th / 147th pick /2007,SFO,2012,2025-08-15 14:30:42
81,Garrett Celek,24,TE,13,0,252,6-5,Michigan St.,5/29/1988,Rook,0,,SFO,2012,2025-08-15 14:30:42
20,Perrish Cox,25,DB,16,0,189,5-11,Oklahoma St.,1/10/1987,2,1,Denver Broncos / 5th / 137th pick /2010,SFO,2012,2025-08-15 14:30:42
15,Michael Crabtree,25,WR,16,16,215,6-1,Texas Tech,9/14/1987,3,10,San Francisco 49ers / 1st / 10th pick /2009,SFO,2012,2025-08-15 14:30:42
29,Chris Culliver,24,DB,16,6,199,6-0,South Carolina,8/17/1988,1,2,San Francisco 49ers / 3rd / 80th pick /2011,SFO,2012,2025-08-15 14:30:42
76,Anthony Davis,23,RT,16,16,323,6-5,Rutgers,10/11/1989,2,8,San Francisco 49ers / 1st / 11th pick /2010,SFO,2012,2025-08-15 14:30:42
68,Leonard Davis,34,G,16,0,355,6-6,Texas,9/5/1978,11,1,Arizona Cardinals / 1st / 2nd pick /2001,SFO,2012,2025-08-15 14:30:42
85,Vernon Davis,28,TE,16,16,248,6-3,Maryland,1/31/1984,6,5,San Francisco 49ers / 1st / 6th pick /2006,SFO,2012,2025-08-15 14:30:42
24,Anthony Dixon,25,RB,16,0,239,6-1,Mississippi St.,9/24/1987,2,0,San Francisco 49ers / 6th / 173rd pick /2010,SFO,2012,2025-08-15 14:30:42
83,Demarcus Dobbs,25,DE,12,0,275,6-6,Georgia,11/30/1987,1,1,,SFO,2012,2025-08-15 14:30:42
19,Ted Ginn Jr.,27,WR,13,0,180,5-11,Ohio St.,4/12/1985,5,0,Miami Dolphins / 1st / 9th pick /2007,SFO,2012,2025-08-15 14:30:42
