Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SFO,1979,68,John Ayers,26,LG,16,16,258,6-5,"Texas,West Texas A&M",4/14/1953,2,8,San Francisco 49ers / 8th / 223rd pick /1976
SFO,1979,77,Jean Barrett,28,T,13,1,253,6-6,Tulsa,5/24/1951,6,2,San Francisco 49ers / 2nd / 44th pick /1972
SFO,1979,76,Dwaine Board,23,RDE,16,5,248,6-5,North Carolina A&T,11/29/1956,Rook,2,Pittsburgh Steelers / 5th / 137th pick /1979
SFO,1979,29,John Bristor,24,DB,1,0,188,6-0,"California (PA),Waynesburg",11/25/1955,Rook,0,
SFO,1979,82,Bob Bruer,26,TE,16,4,235,6-5,Minnesota St.,5/22/1953,1,2,Houston Oilers / 9th / 221st pick /1975
SFO,1979,57,Dan Bunz,24,MLB,14,12,226,6-4,"UC Riverside,Long Beach St.",10/7/1955,1,5,San Francisco 49ers / 1st / 24th pick /1978
SFO,1979,58,Gordy Ceresino,22,LB,16,3,224,6-0,Stanford,10/26/1957,Rook,2,
SFO,1979,87,Dwight Clark,22,WR,16,3,212,6-4,Clemson,1/8/1957,Rook,2,San Francisco 49ers / 10th / 249th pick /1979
SFO,1979,28,Charles Cornelius,27,LCB,16,14,176,5-9,Bethune-Cookman,7/27/1952,2,5,
SFO,1979,79,Al Cowlings,32,DE,12,0,255,6-5,USC,6/16/1947,9,2,Buffalo Bills / 1st / 5th pick /1970
SFO,1979,51,Randy Cross,25,RG,16,16,259,6-3,UCLA,4/25/1954,3,8,San Francisco 49ers / 2nd / 42nd pick /1976
SFO,1979,17,Steve DeBerg,25,QB,16,15,210,6-3,San Jose St.,1/19/1954,1,12,Dallas Cowboys / 10th / 275th pick /1977
SFO,1979,62,Walt Downing,23,G,16,0,259,6-3,Michigan,6/11/1956,1,4,San Francisco 49ers / 2nd / 47th pick /1978
SFO,1979,27,Tony Dungy,24,FS,15,7,188,6-0,Minnesota,10/6/1955,2,3,
SFO,1979,35,Lenvil Elliott,28,RB,16,0,205,6-0,Truman St.,9/2/1951,6,3,Cincinnati Bengals / 10th / 249th pick /1973
SFO,1979,71,Keith Fahnhorst,27,RT,16,16,273,6-6,Minnesota,2/6/1952,5,8,San Francisco 49ers / 2nd / 35th pick /1974
SFO,1979,38,Bob Ferrell,27,RB,16,0,216,6-0,UCLA,11/13/1952,3,0,
