No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
28,Nnamdi Asomugha,32,DB,3,1,210,6-2,California,7/6/1981,10,0,Oakland Raiders / 1st / 31st pick /2003,SFO,2013,2025-08-15 14:30:48
84,Jonathan Baldwin,24,WR,7,1,225,6-4,Pittsburgh,8/10/1989,2,0,Kansas City Chiefs / 1st / 26th pick /2011,SFO,2013,2025-08-15 14:30:48
81,Anquan Boldin,33,WR,16,16,220,6-1,Florida St.,10/3/1980,10,12,Arizona Cardinals / 2nd / 54th pick /2003,SFO,2013,2025-08-15 14:30:48
75,Alex Boone,26,RG,16,16,330,6-7,Ohio St.,5/4/1987,3,8,,SFO,2013,2025-08-15 14:30:48
53,NaVorro Bowman,25,LILB,16,16,230,6-1,Penn St.,5/28/1988,3,19,San Francisco 49ers / 3rd / 91st pick /2010,SFO,2013,2025-08-15 14:30:48
26,Tramaine Brock,25,RCB,16,7,188,6-0,"Mississippi Gulf Coast CC,Minnesota,Belhaven",8/20/1988,3,4,,SFO,2013,2025-08-15 14:30:48
55,Ahmad Brooks,29,LOLB,16,16,259,6-3,Virginia,3/14/1984,7,14,Cincinnati Bengals / 3rd / 1st pick /2006Supp,SFO,2013,2025-08-15 14:30:48
25,Tarell Brown,28,RCB,13,10,190,5-11,Texas,1/6/1985,6,4,San Francisco 49ers / 5th / 147th pick /2007,SFO,2013,2025-08-15 14:30:48
46,Derek Carrier,23,TE,5,0,240,6-3,Beloit,7/25/1990,Rook,0,,SFO,2013,2025-08-15 14:30:48
88,Garrett Celek,25,TE,12,1,252,6-5,Michigan St.,5/29/1988,1,0,,SFO,2013,2025-08-15 14:30:48
20,Perrish Cox,26,DB,9,0,189,5-11,Oklahoma St.,1/10/1987,3,0,Denver Broncos / 5th / 137th pick /2010,SFO,2013,2025-08-15 14:30:48
15,Michael Crabtree,26,WR,5,5,215,6-1,Texas Tech,9/14/1987,4,3,San Francisco 49ers / 1st / 10th pick /2009,SFO,2013,2025-08-15 14:30:48
43,Craig Dahl,28,DB,16,0,207,6-1,North Dakota St.,6/17/1985,6,1,,SFO,2013,2025-08-15 14:30:48
76,Anthony Davis,24,RT,16,16,323,6-5,Rutgers,10/11/1989,3,8,San Francisco 49ers / 1st / 11th pick /2010,SFO,2013,2025-08-15 14:30:48
85,Vernon Davis,29,TE,15,15,248,6-3,Maryland,1/31/1984,7,9,San Francisco 49ers / 1st / 6th pick /2006,SFO,2013,2025-08-15 14:30:48
9,Phil Dawson,38,K,16,0,200,5-11,Texas,1/23/1975,14,4,,SFO,2013,2025-08-15 14:30:48
71,Quinton Dial,23,DE,3,0,318,6-5,"East Mississippi CC,Alabama",7/21/1990,Rook,0,San Francisco 49ers / 5th / 157th pick /2013,SFO,2013,2025-08-15 14:30:48
24,Anthony Dixon,26,RB,16,1,239,6-1,Mississippi St.,9/24/1987,3,1,San Francisco 49ers / 6th / 173rd pick /2010,SFO,2013,2025-08-15 14:30:48
83,Demarcus Dobbs,26,DE,15,0,275,6-6,Georgia,11/30/1987,2,1,,SFO,2013,2025-08-15 14:30:48
90,Glenn Dorsey,28,NT,16,13,316,6-2,LSU,8/1/1985,5,7,Kansas City Chiefs / 1st / 5th pick /2008,SFO,2013,2025-08-15 14:30:48
59,Jonathan Goodwin,35,C,16,16,318,6-3,"Ohio,Michigan",12/2/1978,11,8,New York Jets / 5th / 154th pick /2002,SFO,2013,2025-08-15 14:30:48
21,Frank Gore,30,RB,16,16,212,5-9,Miami (FL),5/14/1983,8,9,San Francisco 49ers / 3rd / 65th pick /2005,SFO,2013,2025-08-15 14:30:48
32,Kendall Hunter,25,RB,16,0,199,5-7,Oklahoma St.,9/16/1988,2,3,San Francisco 49ers / 4th / 115th pick /2011,SFO,2013,2025-08-15 14:30:48
77,Mike Iupati,26,LG,12,12,331,6-5,Idaho,5/12/1987,3,8,San Francisco 49ers / 1st / 17th pick /2010,SFO,2013,2025-08-15 14:30:48
23,LaMichael James,24,RB,10,0,190,5-8,Oregon,10/22/1989,1,1,San Francisco 49ers / 2nd / 61st pick /2012,SFO,2013,2025-08-15 14:30:48
63,Tony Jerod-Eddie,23,DE,15,2,303,6-4,Texas A&M,3/29/1990,1,3,,SFO,2013,2025-08-15 14:30:48
7,Colin Kaepernick,26,QB,16,16,225,6-4,Nevada,11/3/1987,2,15,San Francisco 49ers / 2nd / 36th pick /2011,SFO,2013,2025-08-15 14:30:48
67,Daniel Kilgore,26,C,16,0,291,6-3,Appalachian St.,12/18/1987,2,1,San Francisco 49ers / 5th / 163rd pick /2011,SFO,2013,2025-08-15 14:30:48
4,Andy Lee,31,P,16,0,185,6-1,Pittsburgh,8/11/1982,9,3,San Francisco 49ers / 6th / 188th pick /2004,SFO,2013,2025-08-15 14:30:48
96,Corey Lemonier,22,DE,16,0,255,6-4,Auburn,11/19/1991,Rook,1,San Francisco 49ers / 3rd / 88th pick /2013,SFO,2013,2025-08-15 14:30:48
78,Joe Looney,23,C,4,0,315,6-3,Wake Forest,8/31/1990,1,0,San Francisco 49ers / 4th / 117th pick /2012,SFO,2013,2025-08-15 14:30:48
82,Mario Manningham,27,WR,6,3,185,6-0,Michigan,5/25/1986,5,1,New York Giants / 3rd / 95th pick /2008,SFO,2013,2025-08-15 14:30:48
2,Colt McCoy,27,QB,4,0,212,6-1,Texas,9/5/1986,3,0,Cleveland Browns / 3rd / 85th pick /2010,SFO,2013,2025-08-15 14:30:48
47,Kevin McDermott,23,LS,16,0,240,6-5,UCLA,1/12/1990,Rook,1,,SFO,2013,2025-08-15 14:30:48
91,Ray McDonald,29,LDE,14,14,276,6-4,Florida,9/20/1984,6,7,San Francisco 49ers / 3rd / 97th pick /2007,SFO,2013,2025-08-15 14:30:48
89,Vance McDonald,23,TE,15,4,267,6-4,Rice,6/13/1990,Rook,1,San Francisco 49ers / 2nd / 55th pick /2013,SFO,2013,2025-08-15 14:30:48
49,Bruce Miller,26,RB,14,13,254,6-1,Central Florida,8/6/1987,2,3,San Francisco 49ers / 7th / 211th pick /2011,SFO,2013,2025-08-15 14:30:48
54,Nick Moody,23,LB,4,0,245,6-1,Florida St.,1/29/1990,Rook,0,San Francisco 49ers / 6th / 180th pick /2013,SFO,2013,2025-08-15 14:30:48
19,Marlon Moore,26,WR,6,0,190,6-0,Fresno St.,9/3/1987,3,0,,SFO,2013,2025-08-15 14:30:48
40,Darryl Morris,23,DB,13,0,188,5-10,Texas St.,9/4/1990,Rook,1,,SFO,2013,2025-08-15 14:30:48
14,Kassim Osgood,33,WR,14,0,220,6-5,San Diego St.,5/20/1980,10,0,,SFO,2013,2025-08-15 14:30:48
11,Quinton Patton,23,WR,6,0,204,6-0,"Coffeyville CC,Louisiana Tech",8/9/1990,Rook,1,San Francisco 49ers / 4th / 128th pick /2013,SFO,2013,2025-08-15 14:30:48
35,Eric Reid,22,FS,16,16,215,6-1,LSU,12/10/1991,Rook,8,San Francisco 49ers / 1st / 18th pick /2013,SFO,2013,2025-08-15 14:30:48
22,Carlos Rogers,32,LCB,16,16,195,6-0,Auburn,7/2/1981,8,5,Washington Redskins / 1st / 9th pick /2005,SFO,2013,2025-08-15 14:30:48
51,Dan Skuta,27,ROLB,16,8,251,6-2,Grand Valley St.,4/21/1986,4,5,,SFO,2013,2025-08-15 14:30:48
99,Aldon Smith,24,ROLB,11,8,255,6-5,Missouri,9/25/1989,2,5,San Francisco 49ers / 1st / 7th pick /2011,SFO,2013,2025-08-15 14:30:48
94,Justin Smith,34,RDE,16,16,285,6-4,Missouri,9/30/1979,12,14,Cincinnati Bengals / 1st / 4th pick /2001,SFO,2013,2025-08-15 14:30:48
68,Adam Snyder,31,G,16,4,325,6-6,Oregon,1/30/1982,8,3,San Francisco 49ers / 3rd / 94th pick /2005,SFO,2013,2025-08-15 14:30:48
27,C.J. Spillman,27,DB,16,0,192,6-0,Marshall,5/6/1986,4,1,,SFO,2013,2025-08-15 14:30:48
74,Joe Staley,29,LT,16,16,295,6-5,Central Michigan,8/30/1984,6,13,San Francisco 49ers / 1st / 28th pick /2007,SFO,2013,2025-08-15 14:30:48
56,Nathan Stupar,25,LB,5,0,240,6-2,Penn St.,3/14/1988,1,0,Oakland Raiders / 7th / 230th pick /2012,SFO,2013,2025-08-15 14:30:48
48,Will Tukuafu,29,FB,2,0,272,6-4,Oregon,1/3/1984,2,0,,SFO,2013,2025-08-15 14:30:48
41,Raymond Ventrone,31,DB,16,0,200,5-10,Villanova,10/21/1982,6,1,,SFO,2013,2025-08-15 14:30:48
31,Donte Whitner,28,SS,16,16,208,5-10,Ohio St.,7/24/1985,7,6,Buffalo Bills / 1st / 8th pick /2006,SFO,2013,2025-08-15 14:30:48
57,Michael Wilhoite,27,LB,16,2,245,6-0,Washburn,12/7/1986,1,3,,SFO,2013,2025-08-15 14:30:48
93,Ian Williams,24,DT,2,1,305,6-1,Notre Dame,8/31/1989,2,1,,SFO,2013,2025-08-15 14:30:48
10,Kyle Williams,25,WR,9,5,185,5-10,Arizona St.,7/19/1988,3,1,San Francisco 49ers / 6th / 206th pick /2010,SFO,2013,2025-08-15 14:30:48
52,Patrick Willis,28,RILB,14,14,242,6-1,Mississippi,1/25/1985,6,10,San Francisco 49ers / 1st / 11th pick /2007,SFO,2013,2025-08-15 14:30:48
30,Eric Wright,28,DB,7,0,192,5-11,UNLV,7/24/1985,6,1,Cleveland Browns / 2nd / 53rd pick /2007,SFO,2013,2025-08-15 14:30:48
