No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
35,Phillip Adams,22,DB,15,0,193,6-0,South Carolina St.,7/20/1988,Rook,1,San Francisco 49ers / 7th / 224th pick /2010,SFO,2010,2025-08-15 14:30:25
9,Shane Andrus,30,K,2,0,190,5-10,"Murray St.,Western Kentucky",10/2/1980,1,0,,SFO,2010,2025-08-15 14:30:25
64,David Baas,29,C,16,16,312,6-4,Michigan,9/28/1981,5,7,San Francisco 49ers / 2nd / 33rd pick /2005,SFO,2010,2025-08-15 14:30:25
75,Alex Boone,23,G,1,0,330,6-7,Ohio St.,5/4/1987,1,0,,SFO,2010,2025-08-15 14:30:25
53,NaVorro Bowman,22,LB,16,1,230,6-1,Penn St.,5/28/1988,Rook,2,San Francisco 49ers / 3rd / 91st pick /2010,SFO,2010,2025-08-15 14:30:25
50,Diyral Briggs,25,LB,1,0,230,6-4,Bowling Green,10/31/1985,1,0,,SFO,2010,2025-08-15 14:30:25
26,Tramaine Brock,22,DB,3,0,188,6-0,"Mississippi Gulf Coast CC,Minnesota,Belhaven",8/20/1988,Rook,0,,SFO,2010,2025-08-15 14:30:25
55,Ahmad Brooks,26,LB,15,1,259,6-3,Virginia,3/14/1984,4,2,Cincinnati Bengals / 3rd / 1st pick /2006Supp,SFO,2010,2025-08-15 14:30:25
25,Tarell Brown,25,DB,15,0,190,5-11,Texas,1/6/1985,3,1,San Francisco 49ers / 5th / 147th pick /2007,SFO,2010,2025-08-15 14:30:25
82,Nate Byham,22,TE,14,3,268,6-4,Pittsburgh,6/27/1988,Rook,0,San Francisco 49ers / 6th / 182nd pick /2010,SFO,2010,2025-08-15 14:30:25
5,David Carr,31,QB,1,0,212,6-3,Fresno St.,7/21/1979,8,0,Houston Texans / 1st / 1st pick /2002,SFO,2010,2025-08-15 14:30:25
22,Nate Clements,31,RCB,16,16,205,6-0,Ohio St.,12/12/1979,9,6,Buffalo Bills / 1st / 21st pick /2001,SFO,2010,2025-08-15 14:30:25
83,Colin Cloherty,23,TE,2,0,245,6-2,Brown,9/16/1987,1,0,,SFO,2010,2025-08-15 14:30:25
15,Michael Crabtree,23,WR,16,15,215,6-1,Texas Tech,9/14/1987,1,6,San Francisco 49ers / 1st / 10th pick /2009,SFO,2010,2025-08-15 14:30:25
76,Anthony Davis,21,RT,16,16,323,6-5,Rutgers,10/11/1989,Rook,7,San Francisco 49ers / 1st / 11th pick /2010,SFO,2010,2025-08-15 14:30:25
85,Vernon Davis,26,TE,16,16,248,6-3,Maryland,1/31/1984,4,7,San Francisco 49ers / 1st / 6th pick /2006,SFO,2010,2025-08-15 14:30:25
24,Anthony Dixon,23,RB,16,0,239,6-1,Mississippi St.,9/24/1987,Rook,1,San Francisco 49ers / 6th / 173rd pick /2010,SFO,2010,2025-08-15 14:30:25
93,Demetric Evans,31,DE,16,0,275,6-4,Georgia,9/3/1979,9,1,,SFO,2010,2025-08-15 14:30:25
92,Aubrayo Franklin,30,NT,16,16,320,6-1,Tennessee,8/27/1980,7,8,Baltimore Ravens / 5th / 146th pick /2003,SFO,2010,2025-08-15 14:30:25
