No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
11,Brandon Aiyuk,26,WR,7,7,200,6-0,Arizona St.,3/17/1998,4,3,San Francisco 49ers / 1st / 25th pick /2020,SFO,2024,2025-08-15 14:32:10
17,Brandon Allen,32,QB,3,1,209,6-2,Arkansas,9/5/1992,5,1,Jacksonville Jaguars / 6th / 201st pick /2016,SFO,2024,2025-08-15 14:32:10
43,Adrian Amos,31,S,1,0,214,6-0,Penn St.,4/29/1993,9,0,Chicago Bears / 5th / 142nd pick /2015,SFO,2024,2025-08-15 14:32:10
69,Evan Anderson,22,DL,12,1,326,6-3,Florida Atlantic,2/14/2002,Rook,1,,SFO,2024,2025-08-15 14:32:10
65,Aaron Banks,27,LG,13,13,325,6-5,Notre Dame,9/3/1997,3,6,San Francisco 49ers / 2nd / 48th pick /2021,SFO,2024,2025-08-15 14:32:10
58,Alex Barrett,30,DL,3,0,250,6-2,San Diego St.,3/6/1994,7,0,,SFO,2024,2025-08-15 14:32:10
78,Ben Bartch,26,OL,3,2,315,6-6,Saint John's (MN),7/22/1998,4,1,Jacksonville Jaguars / 4th / 116th pick /2020,SFO,2024,2025-08-15 14:32:10
51,Robert Beal,25,DL,14,0,250,6-4,Georgia,8/18/1999,1,1,San Francisco 49ers / 5th / 173rd pick /2023,SFO,2024,2025-08-15 14:32:10
10,Ronnie Bell,24,WR,9,0,195,6-0,Michigan,1/28/2000,1,0,San Francisco 49ers / 7th / 253rd pick /2023,SFO,2024,2025-08-15 14:32:10
48,Tatum Bethune,23,LB,11,1,230,6-1,"Central Florida,Florida St.",2/19/2001,Rook,1,San Francisco 49ers / 7th / 251st pick /2024,SFO,2024,2025-08-15 14:32:10
97,Nick Bosa,27,LDE,14,14,266,6-4,Ohio St.,10/23/1997,5,8,San Francisco 49ers / 1st / 2nd pick /2019,SFO,2024,2025-08-15 14:32:10
64,Jake Brendel,32,C,17,17,299,6-4,UCLA,9/10/1992,8,7,,SFO,2024,2025-08-15 14:32:10
27,Ji'Ayir Brown,24,FS,17,13,202,5-11,"Lackawanna,Penn St.",1/25/2000,1,4,San Francisco 49ers / 3rd / 87th pick /2023,SFO,2024,2025-08-15 14:32:10
74,Spencer Burford,24,OL,15,0,300,6-4,Texas-San Antonio,7/19/2000,2,1,San Francisco 49ers / 4th / 134th pick /2022,SFO,2024,2025-08-15 14:32:10
59,De'Vondre Campbell,31,LLB,13,12,232,6-4,Minnesota,7/1/1993,8,4,Atlanta Falcons / 4th / 115th pick /2016,SFO,2024,2025-08-15 14:32:10
41,Anders Carlson,26,K,2,0,219,6-5,Auburn,6/16/1998,1,1,Green Bay Packers / 6th / 207th pick /2023,SFO,2024,2025-08-15 14:32:10
