Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
MIN,1993,50,Bobby Abrams,26,LB,4,0,240,6-3,Michigan,4/12/1967,3,0,
MIN,1993,72,Scott Adams,27,RG,15,9,301,6-5,Georgia,9/28/1966,1,4,
MIN,1993,92,Roy Barker,24,LDE,16,16,287,6-5,North Carolina,2/14/1969,1,7,Minnesota Vikings / 4th / 98th pick /1992
MIN,1993,36,Ron Carpenter,23,DB,7,0,189,6-1,Miami (OH),1/20/1970,Rook,0,
MIN,1993,81,Anthony Carter,33,WR,15,14,168,5-11,Michigan,9/17/1960,8,7,Miami Dolphins / 12th / 334th pick /1983
MIN,1993,80,Cris Carter,28,WR,16,16,202,6-3,Ohio St.,11/25/1965,6,9,Philadelphia Eagles / 4th / 3rd pick /1987Supp
MIN,1993,62,Jeff Christy,24,C,9,0,284,6-3,Pittsburgh,2/3/1969,1,1,Phoenix Cardinals / 4th / 91st pick /1992
MIN,1993,33,Roger Craig,33,RB,14,3,222,6-0,Nebraska,7/10/1960,10,2,San Francisco 49ers / 2nd / 49th pick /1983
MIN,1993,77,Brad Culpepper,24,DT,15,0,275,6-1,Florida,5/8/1969,1,1,Minnesota Vikings / 10th / 264th pick /1992
MIN,1993,71,Bernard Dafney,25,T,16,4,324,6-5,Tennessee,11/1/1968,1,2,Houston Oilers / 9th / 247th pick /1992
MIN,1993,55,Jack Del Rio,30,MLB,16,16,246,6-4,USC,4/4/1963,8,8,New Orleans Saints / 3rd / 68th pick /1985
MIN,1993,56,Chris Doleman,32,RDE,16,16,289,6-5,Pittsburgh,10/16/1961,8,14,Minnesota Vikings / 1st / 4th pick /1985
MIN,1993,29,Charles Evans,26,RB,3,0,240,6-1,Clark (GA),4/16/1967,1,1,Minnesota Vikings / 11th / 295th pick /1992
MIN,1993,54,Dave Garnett,23,LB,16,0,219,6-2,Stanford,12/6/1970,Rook,1,
MIN,1993,66,John Gerak,23,G,4,0,290,6-3,Penn St.,1/6/1970,Rook,0,Minnesota Vikings / 3rd / 57th pick /1993
MIN,1993,25,Vencie Glenn,29,FS,16,16,205,6-0,Indiana St.,10/26/1964,7,7,New England Patriots / 2nd / 54th pick /1986
MIN,1993,31,Scottie Graham,24,RB,7,3,217,5-9,Ohio St.,3/28/1969,1,3,Pittsburgh Steelers / 7th / 188th pick /1992
MIN,1993,84,Eric Guliford,24,WR,10,0,170,5-8,Arizona St.,10/25/1969,Rook,0,
MIN,1993,99,James Harris,25,DE,6,0,266,6-6,Temple,5/13/1968,1,0,
MIN,1993,90,Robert Harris,24,DE,16,0,295,6-4,Southern,6/13/1969,1,1,Minnesota Vikings / 2nd / 39th pick /1992
MIN,1993,52,Bruce Holmes,28,LB,1,0,235,6-2,Minnesota,10/24/1965,6,0,Kansas City Chiefs / 12th / 325th pick /1987
MIN,1993,76,Tim Irwin,35,RT,16,16,300,6-7,Tennessee,12/13/1958,12,6,Minnesota Vikings / 3rd / 74th pick /1981
MIN,1993,82,Qadry Ismail,23,WR,15,3,196,6-0,Syracuse,11/8/1970,Rook,2,Minnesota Vikings / 2nd / 52nd pick /1993
MIN,1993,51,Carlos Jenkins,25,LLB,16,16,217,6-3,Michigan St.,7/12/1968,2,8,Minnesota Vikings / 3rd / 65th pick /1991
MIN,1993,28,Izel Jenkins,29,DB,4,0,191,5-10,North Carolina St.,5/27/1964,5,0,Philadelphia Eagles / 11th / 288th pick /1988
MIN,1993,32,Shawn Jones,23,DB,1,0,200,6-1,Georgia Tech,6/16/1970,Rook,0,
MIN,1993,83,Steve Jordan,32,TE,14,12,236,6-3,Brown,1/10/1961,11,5,Minnesota Vikings / 7th / 179th pick /1982
MIN,1993,69,Todd Kalis,28,RG,16,7,296,6-6,Arizona St.,5/10/1965,5,3,Minnesota Vikings / 4th / 108th pick /1988
MIN,1993,39,Carl Lee,32,LCB,16,16,185,5-11,Marshall,2/6/1961,10,7,Minnesota Vikings / 7th / 186th pick /1983
MIN,1993,61,Everett Lindsay,23,LT,12,12,305,6-4,Mississippi,9/18/1970,Rook,5,Minnesota Vikings / 5th / 133rd pick /1993
MIN,1993,91,Greg Manusky,27,LB,16,0,238,6-1,Colgate,8/12/1966,5,1,
MIN,1993,58,Ed McDaniel,24,LB,7,1,230,5-11,Clemson,2/23/1969,1,1,Minnesota Vikings / 5th / 125th pick /1992
MIN,1993,64,Randall McDaniel,29,LG,16,16,276,6-3,Arizona St.,12/19/1964,5,12,Minnesota Vikings / 1st / 19th pick /1988
MIN,1993,37,Lamar McGriggs,25,DB,9,4,213,6-3,"Oklahoma St.,Western Illinois",5/9/1968,2,2,New York Giants / 8th / 223rd pick /1991
MIN,1993,9,Jim McMahon,34,QB,12,12,195,6-1,BYU,8/21/1959,11,6,Chicago Bears / 1st / 5th pick /1982
MIN,1993,26,Audray McMillian,31,RCB,16,16,190,5-11,Houston,8/13/1962,8,8,New England Patriots / 3rd / 84th pick /1985
MIN,1993,68,Mike Morris,32,LS,16,0,276,6-5,Truman St.,2/22/1961,6,1,
MIN,1993,18,Harry Newsome,30,P,16,0,192,6-0,Wake Forest,1/25/1963,8,3,Pittsburgh Steelers / 8th / 214th pick /1985
MIN,1993,85,Brent Novoselsky,27,TE,15,0,232,6-2,Pennsylvania,1/8/1966,5,0,
MIN,1993,27,Anthony Parker,27,DB,14,0,181,5-10,Arizona St.,2/11/1966,4,1,
MIN,1993,24,J.C. Pearson,30,DB,13,0,187,5-11,"Cal Poly-Pomona,Washington",8/17/1963,7,1,
MIN,1993,93,John Randle,26,RDT,16,16,290,6-1,Texas A&M-Kingsville,12/12/1967,3,16,
MIN,1993,86,Jake Reed,26,WR,10,1,216,6-3,Grambling St.,9/28/1967,2,1,Minnesota Vikings / 3rd / 68th pick /1991
MIN,1993,7,Fuad Reveiz,30,K,16,0,225,5-11,Tennessee,2/24/1963,8,2,Miami Dolphins / 7th / 195th pick /1985
MIN,1993,12,Sean Salisbury,30,QB,11,4,225,6-5,USC,3/9/1963,6,5,
MIN,1993,60,Adam Schreiber,31,C,16,16,290,6-4,Texas,2/20/1962,9,6,Seattle Seahawks / 9th / 243rd pick /1984
MIN,1993,38,Todd Scott,25,SS,13,12,200,5-11,Louisiana,1/23/1968,2,5,Minnesota Vikings / 6th / 163rd pick /1991
MIN,1993,59,Ashley Sheppard,24,LB,10,0,240,6-3,Clemson,1/21/1969,Rook,1,Minnesota Vikings / 4th / 106th pick /1993
MIN,1993,20,Robert Smith,21,RB,10,2,212,6-2,Ohio St.,3/4/1972,Rook,3,Minnesota Vikings / 1st / 21st pick /1993
MIN,1993,53,Fred Strickland,27,RLB,16,15,246,6-2,Purdue,8/15/1966,5,7,Los Angeles Rams / 2nd / 47th pick /1988
MIN,1993,46,Derek Tennell,29,TE,16,6,245,6-5,UCLA,2/12/1964,6,1,Seattle Seahawks / 7th / 185th pick /1987
MIN,1993,97,Henry Thomas,28,LDT,13,13,277,6-2,LSU,1/12/1965,6,11,Minnesota Vikings / 3rd / 72nd pick /1987
MIN,1993,87,Mike Tice,34,TE,16,12,253,6-7,Maryland,2/2/1959,12,0,
MIN,1993,13,Gino Torretta,23,QB,1,0,215,6-2,Miami (FL),8/10/1970,Rook,0,Minnesota Vikings / 7th / 192nd pick /1993
MIN,1993,89,Olanda Truitt,22,WR,8,0,187,6-0,"Pittsburgh,Mississippi St.",1/4/1971,Rook,0,Los Angeles Raiders / 5th / 125th pick /1993
MIN,1993,98,Esera Tuaolo,25,NT,11,3,277,6-2,Oregon St.,7/11/1968,2,2,Green Bay Packers / 2nd / 35th pick /1991
MIN,1993,23,Barry Word,30,RB,13,8,242,6-2,Virginia,1/17/1963,6,4,New Orleans Saints / 3rd / 62nd pick /1986
