Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
MIN,1981,59,Matt Blair,31,LOLB,16,16,232,6-5,Iowa St.,9/20/1950,7,9,Minnesota Vikings / 2nd / 51st pick /1974
MIN,1981,62,Brent Boyd,24,G,3,3,268,6-3,UCLA,3/23/1957,1,1,Minnesota Vikings / 3rd / 68th pick /1980
MIN,1981,23,Ted Brown,24,FB,16,16,206,5-10,North Carolina St.,2/15/1957,2,11,Minnesota Vikings / 1st / 16th pick /1979
MIN,1981,82,Bob Bruer,28,TE,15,0,235,6-5,Minnesota St.,5/22/1953,2,0,Houston Oilers / 9th / 221st pick /1975
MIN,1981,8,Greg Coleman,27,P,15,0,185,6-0,Florida A&M,9/9/1954,4,2,Cincinnati Bengals / 14th / 398th pick /1976
MIN,1981,7,Rick Danmeier,29,K,16,0,194,6-0,Sioux Falls,4/8/1952,4,5,
MIN,1981,12,Steve Dils,26,QB,2,2,190,6-1,Stanford,12/8/1955,2,2,Minnesota Vikings / 4th / 97th pick /1979
MIN,1981,65,Neil Elshire,23,DE,4,0,260,6-6,Oregon,3/8/1958,Rook,0,
MIN,1981,32,Tony Galbreath,27,RB,14,1,228,6-0,Missouri,1/29/1954,5,2,New Orleans Saints / 2nd / 32nd pick /1976
MIN,1981,61,Wes Hamilton,28,RG,16,16,261,6-3,Tulsa,4/24/1953,5,7,Minnesota Vikings / 3rd / 85th pick /1976
MIN,1981,45,Tom Hannon,26,SS,16,16,193,5-11,Michigan St.,3/5/1955,4,8,Minnesota Vikings / 3rd / 83rd pick /1977
MIN,1981,36,Sam Harrell,24,RB,4,0,217,6-2,East Carolina,2/7/1957,Rook,0,Minnesota Vikings / 11th / 288th pick /1980
MIN,1981,75,Randy Holloway,26,RDE,16,8,250,6-5,Pittsburgh,8/26/1955,3,5,Minnesota Vikings / 1st / 21st pick /1978
MIN,1981,51,Jim Hough,25,LG,16,13,267,6-2,Utah St.,8/4/1956,3,6,Minnesota Vikings / 4th / 100th pick /1978
MIN,1981,56,Dave Huffman,24,G,13,0,280,6-6,Notre Dame,4/4/1957,2,1,Minnesota Vikings / 2nd / 43rd pick /1979
MIN,1981,76,Tim Irwin,23,T,7,0,300,6-7,Tennessee,12/13/1958,Rook,1,Minnesota Vikings / 3rd / 74th pick /1981
MIN,1981,52,Dennis Johnson,23,LB,16,0,234,6-3,USC,6/19/1958,1,1,Minnesota Vikings / 4th / 92nd pick /1980
MIN,1981,53,Henry Johnson,23,LB,16,0,235,6-1,Georgia Tech,3/20/1958,1,1,Minnesota Vikings / 7th / 174th pick /1980
MIN,1981,25,Kurt Knoff,27,FS,16,16,191,6-2,Kansas,4/6/1954,4,7,Denver Broncos / 2nd / 43rd pick /1976
MIN,1981,9,Tommy Kramer,26,QB,14,14,200,6-2,Rice,3/7/1955,4,10,Minnesota Vikings / 1st / 27th pick /1977
MIN,1981,58,Jim Langer,33,C,9,1,250,6-2,South Dakota St.,5/16/1948,11,1,
MIN,1981,80,Terry LeCount,25,WR,16,2,178,5-10,Florida,7/9/1956,3,4,San Francisco 49ers / 4th / 91st pick /1978
MIN,1981,87,Leo Lewis,25,WR,4,1,170,5-8,Missouri,9/17/1956,1,1,
MIN,1981,79,Doug Martin,24,RDE,16,9,260,6-3,Washington,5/22/1957,1,5,Minnesota Vikings / 1st / 9th pick /1980
MIN,1981,88,Mardye McDole,22,WR,9,0,198,5-11,Mississippi St.,5/1/1959,Rook,0,Minnesota Vikings / 2nd / 39th pick /1981
MIN,1981,54,Fred McNeill,29,ROLB,16,16,229,6-2,UCLA,5/6/1952,7,8,Minnesota Vikings / 1st / 17th pick /1974
MIN,1981,77,Mark Mullaney,28,LDE,15,15,242,6-6,Colorado St.,4/30/1953,6,7,Minnesota Vikings / 1st / 25th pick /1975
MIN,1981,49,Keith Nord,24,DB,16,0,197,6-0,St. Cloud St.,3/13/1957,2,1,
MIN,1981,31,Eddie Payton,30,RB,16,0,175,5-8,Jackson St.,8/3/1951,4,1,
MIN,1981,28,Ahmad Rashad,32,WR,16,15,205,6-2,Oregon,11/19/1949,9,7,St. Louis Cardinals / 1st / 4th pick /1972
MIN,1981,22,Jarvis Redwine,24,RB,3,0,203,5-10,"Oregon St.,Nebraska",5/16/1957,Rook,0,Minnesota Vikings / 2nd / 52nd pick /1981
MIN,1981,78,Steve Riley,29,LT,16,16,258,6-5,USC,11/23/1952,7,7,Minnesota Vikings / 1st / 25th pick /1974
MIN,1981,89,Ken Sanders,31,DE,9,0,240,6-5,Howard Payne,8/22/1950,9,1,Detroit Lions / 3rd / 65th pick /1972
MIN,1981,57,Robin Sendlein,23,LB,16,0,225,6-3,Texas,12/1/1958,Rook,1,Minnesota Vikings / 2nd / 45th pick /1981
MIN,1981,81,Joe Senser,25,TE,16,16,235,6-4,West Chester,8/18/1956,1,8,Minnesota Vikings / 6th / 152nd pick /1979
MIN,1981,50,Jeff Siemon,31,LILB,16,16,235,6-2,Stanford,6/2/1950,9,7,Minnesota Vikings / 1st / 10th pick /1972
MIN,1981,55,Scott Studwell,27,RILB,16,16,228,6-2,Illinois,8/27/1954,4,8,Minnesota Vikings / 9th / 250th pick /1977
MIN,1981,29,John Swain,22,DB,12,1,195,6-1,Miami (FL),9/4/1959,Rook,2,Minnesota Vikings / 4th / 101st pick /1981
MIN,1981,67,Dennis Swilley,26,C,16,15,253,6-3,"Texas A&M,North Texas",6/28/1955,4,7,Minnesota Vikings / 2nd / 55th pick /1977
MIN,1981,37,Willie Teal,24,RCB,16,16,195,5-10,LSU,12/20/1957,1,7,Minnesota Vikings / 2nd / 30th pick /1980
MIN,1981,27,John Turner,25,LCB,13,10,197,6-0,Miami (FL),2/22/1956,3,4,Minnesota Vikings / 2nd / 48th pick /1978
MIN,1981,72,James White,28,NT,16,16,265,6-3,Oklahoma St.,10/26/1953,5,7,Minnesota Vikings / 1st / 25th pick /1976
MIN,1981,85,Sammy White,27,WR,16,16,190,5-11,Grambling St.,3/16/1954,5,8,Minnesota Vikings / 2nd / 54th pick /1976
MIN,1981,44,Walt Williams,27,LCB,16,5,185,6-1,"Ashland,New Mexico St.",7/10/1954,4,3,Detroit Lions / 2nd / 42nd pick /1977
MIN,1981,11,Wade Wilson,22,QB,3,0,210,6-3,Texas A&M-Commerce,2/1/1959,Rook,0,Minnesota Vikings / 8th / 210th pick /1981
MIN,1981,91,Ray Yakavonis,24,NT,15,0,250,6-4,East Stroudsburg,1/20/1957,Rook,1,Minnesota Vikings / 6th / 148th pick /1980
MIN,1981,73,Ron Yary,35,RT,16,16,255,6-5,"Cerritos (CA),USC",7/16/1946,13,7,Minnesota Vikings / 1st / 1st pick /1968
MIN,1981,34,Rickey Young,28,RB,16,13,196,6-2,Jackson St.,12/7/1953,6,3,San Diego Chargers / 7th / 164th pick /1975
