No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
44,Matt Asiata,28,RB,16,0,229,5-11,"Snow College (UT),Utah",7/24/1987,3,2,,MIN,2015,2025-08-15 14:12:54
55,Anthony Barr,23,RLB,14,14,257,6-5,UCLA,3/18/1992,1,9,Minnesota Vikings / 1st / 9th pick /2014,MIN,2015,2025-08-15 14:12:54
61,Joe Berger,33,C,16,16,305,6-5,Michigan Tech,5/25/1982,10,7,Carolina Panthers / 6th / 207th pick /2005,MIN,2015,2025-08-15 14:12:54
36,Robert Blanton,26,DB,16,1,208,6-1,Notre Dame,9/7/1989,3,1,Minnesota Vikings / 5th / 139th pick /2012,MIN,2015,2025-08-15 14:12:54
5,Teddy Bridgewater,23,QB,16,16,210,6-2,Louisville,11/10/1992,1,14,Minnesota Vikings / 1st / 32nd pick /2014,MIN,2015,2025-08-15 14:12:54
68,T.J. Clemmings,24,RT,16,16,337,6-4,Pittsburgh,11/18/1991,Rook,7,Minnesota Vikings / 4th / 110th pick /2015,MIN,2015,2025-08-15 14:12:54
57,Audie Cole,26,LB,7,1,246,6-4,North Carolina St.,6/1/1989,3,1,Minnesota Vikings / 7th / 210th pick /2012,MIN,2015,2025-08-15 14:12:54
95,Scott Crichton,24,DE,13,0,273,6-3,Oregon St.,10/30/1991,1,1,Minnesota Vikings / 3rd / 72nd pick /2014,MIN,2015,2025-08-15 14:12:54
14,Stefon Diggs,22,WR,13,9,191,6-0,Maryland,11/29/1993,Rook,8,Minnesota Vikings / 5th / 146th pick /2015,MIN,2015,2025-08-15 14:12:54
72,Kenrick Ellis,28,DT,9,0,346,6-5,Hampton,12/10/1987,4,1,New York Jets / 3rd / 94th pick /2011,MIN,2015,2025-08-15 14:12:54
85,Rhett Ellison,27,TE,15,9,255,6-5,USC,10/3/1988,3,1,Minnesota Vikings / 4th / 128th pick /2012,MIN,2015,2025-08-15 14:12:54
32,Antone Exum,24,DB,12,2,219,6-0,Virginia Tech,2/27/1991,1,2,Minnesota Vikings / 6th / 182nd pick /2014,MIN,2015,2025-08-15 14:12:54
73,Sharrif Floyd,23,LDT,13,12,297,6-3,Florida,5/28/1992,2,6,Minnesota Vikings / 1st / 23rd pick /2013,MIN,2015,2025-08-15 14:12:54
63,Brandon Fusco,27,LG,16,16,306,6-4,Slippery Rock,7/26/1988,4,7,Minnesota Vikings / 6th / 172nd pick /2011,MIN,2015,2025-08-15 14:12:54
52,Chad Greenway,32,LLB,16,12,237,6-3,Iowa,1/12/1983,8,7,Minnesota Vikings / 1st / 17th pick /2006,MIN,2015,2025-08-15 14:12:54
97,Everson Griffen,28,RDE,15,15,273,6-3,USC,12/22/1987,5,11,Minnesota Vikings / 4th / 100th pick /2010,MIN,2015,2025-08-15 14:12:54
41,Anthony Harris,24,DB,4,2,202,6-1,Virginia,10/9/1991,Rook,1,,MIN,2015,2025-08-15 14:12:54
79,Mike Harris,27,RG,16,16,310,6-5,UCLA,12/5/1988,3,7,,MIN,2015,2025-08-15 14:12:54
13,Shaun Hill,35,QB,3,0,230,6-3,Maryland,1/9/1980,10,0,,MIN,2015,2025-08-15 14:12:54
50,Gerald Hodges,24,LB,4,3,236,6-2,Penn St.,1/17/1991,2,2,Minnesota Vikings / 4th / 120th pick /2013,MIN,2015,2025-08-15 14:12:54
99,Danielle Hunter,21,DE,14,1,263,6-5,LSU,10/29/1994,Rook,3,Minnesota Vikings / 3rd / 88th pick /2015,MIN,2015,2025-08-15 14:12:54
12,Charles Johnson,26,WR,11,4,215,6-2,Grand Valley St.,2/27/1989,1,1,Green Bay Packers / 7th / 216th pick /2013,MIN,2015,2025-08-15 14:12:54
92,Tom Johnson,31,LDT,16,8,285,6-3,"Mississippi Gulf Coast CC,Southern Miss",8/30/1984,4,5,,MIN,2015,2025-08-15 14:12:54
98,Linval Joseph,27,RDT,12,12,329,6-4,East Carolina,10/10/1988,5,6,New York Giants / 2nd / 46th pick /2010,MIN,2015,2025-08-15 14:12:54
75,Matt Kalil,26,LT,16,16,315,6-7,USC,7/6/1989,3,7,Minnesota Vikings / 1st / 4th pick /2012,MIN,2015,2025-08-15 14:12:54
54,Eric Kendricks,23,MLB,14,11,232,6-0,UCLA,2/29/1992,Rook,6,Minnesota Vikings / 2nd / 45th pick /2015,MIN,2015,2025-08-15 14:12:54
