No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
69,Jared Allen,31,RDE,16,16,270,6-6,Idaho St.,4/3/1982,9,6,Kansas City Chiefs / 4th / 126th pick /2004,MIN,2013,2025-08-15 14:12:38
44,Matt Asiata,26,RB,11,1,229,5-11,"Snow College (UT),Utah",7/24/1987,1,1,,MIN,2013,2025-08-15 14:12:38
60,Jeff Baca,23,G,4,0,302,6-4,UCLA,1/10/1990,Rook,0,Minnesota Vikings / 6th / 196th pick /2013,MIN,2013,2025-08-15 14:12:38
91,Chase Baker,25,DT,5,0,298,6-1,Boise St.,5/21/1988,Rook,0,,MIN,2013,2025-08-15 14:12:38
23,Joe Banyard,25,RB,3,0,213,5-11,Texas-El Paso,11/12/1988,1,0,,MIN,2013,2025-08-15 14:12:38
61,Joe Berger,31,C,16,2,305,6-5,Michigan Tech,5/25/1982,8,2,Carolina Panthers / 6th / 207th pick /2005,MIN,2013,2025-08-15 14:12:38
59,Desmond Bishop,29,LB,4,1,241,6-2,California,7/24/1984,6,1,Green Bay Packers / 6th / 192nd pick /2007,MIN,2013,2025-08-15 14:12:38
36,Robert Blanton,24,DB,16,3,208,6-1,Notre Dame,9/7/1989,1,2,Minnesota Vikings / 5th / 139th pick /2012,MIN,2013,2025-08-15 14:12:38
89,John Carlson,29,TE,13,8,256,6-5,Notre Dame,5/12/1984,5,3,Seattle Seahawks / 2nd / 38th pick /2008,MIN,2013,2025-08-15 14:12:38
16,Matt Cassel,31,QB,9,6,225,6-4,USC,5/17/1982,8,6,New England Patriots / 7th / 230th pick /2005,MIN,2013,2025-08-15 14:12:38
57,Audie Cole,24,MLB,13,5,246,6-4,North Carolina St.,6/1/1989,1,2,Minnesota Vikings / 7th / 210th pick /2012,MIN,2013,2025-08-15 14:12:38
20,Chris Cook,26,RCB,12,11,200,6-2,Virginia,2/15/1987,3,4,Minnesota Vikings / 2nd / 34th pick /2010,MIN,2013,2025-08-15 14:12:38
51,Larry Dean,25,LB,16,0,216,6-0,Valdosta St.,8/7/1988,2,1,,MIN,2013,2025-08-15 14:12:38
40,Rhett Ellison,25,RB,11,6,255,6-5,USC,10/3/1988,1,1,Minnesota Vikings / 4th / 128th pick /2012,MIN,2013,2025-08-15 14:12:38
90,Fred Evans,30,DT,14,3,305,6-4,Texas St.,11/6/1983,7,2,Miami Dolphins / 7th / 212th pick /2006,MIN,2013,2025-08-15 14:12:38
42,Jerome Felton,27,RB,13,9,246,6-0,Furman,7/3/1986,5,0,Detroit Lions / 5th / 146th pick /2008,MIN,2013,2025-08-15 14:12:38
95,Sharrif Floyd,21,DT,16,1,297,6-3,Florida,5/28/1992,Rook,1,Minnesota Vikings / 1st / 23rd pick /2013,MIN,2013,2025-08-15 14:12:38
86,Chase Ford,23,TE,9,0,245,6-6,Miami (FL),7/19/1990,Rook,1,,MIN,2013,2025-08-15 14:12:38
12,Josh Freeman,25,QB,1,1,240,6-6,Kansas St.,1/13/1988,4,1,Tampa Bay Buccaneers / 1st / 17th pick /2009,MIN,2013,2025-08-15 14:12:38
63,Brandon Fusco,25,RG,15,15,306,6-4,Slippery Rock,7/26/1988,2,7,Minnesota Vikings / 6th / 172nd pick /2011,MIN,2013,2025-08-15 14:12:38
32,Toby Gerhart,26,RB,14,0,234,6-0,Stanford,3/28/1987,3,3,Minnesota Vikings / 2nd / 51st pick /2010,MIN,2013,2025-08-15 14:12:38
52,Chad Greenway,30,LLB,16,16,237,6-3,Iowa,1/12/1983,6,7,Minnesota Vikings / 1st / 17th pick /2006,MIN,2013,2025-08-15 14:12:38
97,Everson Griffen,26,DE,16,0,273,6-3,USC,12/22/1987,3,2,Minnesota Vikings / 4th / 100th pick /2010,MIN,2013,2025-08-15 14:12:38
98,Letroy Guion,26,LDT,13,13,295,6-4,Florida St.,6/21/1987,5,5,Minnesota Vikings / 5th / 152nd pick /2008,MIN,2013,2025-08-15 14:12:38
50,Erin Henderson,27,MLB,14,12,242,6-3,Maryland,7/1/1986,5,5,,MIN,2013,2025-08-15 14:12:38
54,Gerald Hodges,22,LB,11,0,236,6-2,Penn St.,1/17/1991,Rook,1,Minnesota Vikings / 4th / 120th pick /2013,MIN,2013,2025-08-15 14:12:38
24,A.J. Jefferson,25,DB,10,0,190,6-0,Fresno St.,4/4/1988,3,1,,MIN,2013,2025-08-15 14:12:38
15,Greg Jennings,30,WR,15,15,198,6-0,Western Michigan,9/21/1983,7,8,Green Bay Packers / 2nd / 52nd pick /2006,MIN,2013,2025-08-15 14:12:38
74,Charlie Johnson,29,LG,15,15,305,6-4,Oklahoma St.,5/2/1984,7,7,Indianapolis Colts / 6th / 199th pick /2006,MIN,2013,2025-08-15 14:12:38
75,Matt Kalil,24,LT,16,16,315,6-7,USC,7/6/1989,1,7,Minnesota Vikings / 1st / 4th pick /2012,MIN,2013,2025-08-15 14:12:38
48,Zach Line,23,RB,3,1,233,6-1,SMU,4/26/1990,Rook,0,,MIN,2013,2025-08-15 14:12:38
71,Phil Loadholt,27,RT,15,15,343,6-8,Oklahoma,1/21/1986,4,7,Minnesota Vikings / 2nd / 54th pick /2009,MIN,2013,2025-08-15 14:12:38
12,Jeff Locke,24,P,16,0,195,6-0,UCLA,9/27/1989,Rook,2,Minnesota Vikings / 5th / 155th pick /2013,MIN,2013,2025-08-15 14:12:38
46,Cullen Loeffler,32,LS,16,0,247,6-5,Texas,1/27/1981,9,2,,MIN,2013,2025-08-15 14:12:38
56,Michael Mauti,23,LB,14,0,243,6-2,Penn St.,1/19/1990,Rook,1,Minnesota Vikings / 7th / 213th pick /2013,MIN,2013,2025-08-15 14:12:38
55,Marvin Mitchell,29,RLB,16,10,249,6-3,Tennessee,10/21/1984,6,4,New Orleans Saints / 7th / 220th pick /2007,MIN,2013,2025-08-15 14:12:38
84,Cordarrelle Patterson,22,WR,16,6,220,6-2,Tennessee,3/17/1991,Rook,8,Minnesota Vikings / 1st / 29th pick /2013,MIN,2013,2025-08-15 14:12:38
28,Adrian Peterson,28,RB,14,14,220,6-1,Oklahoma,3/21/1985,6,11,Minnesota Vikings / 1st / 7th pick /2007,MIN,2013,2025-08-15 14:12:38
7,Christian Ponder,25,QB,9,9,222,6-2,Florida St.,2/25/1988,2,6,Minnesota Vikings / 1st / 12th pick /2011,MIN,2013,2025-08-15 14:12:38
27,Shaun Prater,24,DB,8,3,190,5-10,Iowa,10/27/1989,Rook,1,Cincinnati Bengals / 5th / 156th pick /2012,MIN,2013,2025-08-15 14:12:38
41,Mistral Raymond,26,DB,12,2,191,6-1,South Florida,9/7/1987,2,1,Minnesota Vikings / 6th / 170th pick /2011,MIN,2013,2025-08-15 14:12:38
29,Xavier Rhodes,23,LCB,13,6,218,6-1,Florida St.,6/19/1990,Rook,2,Minnesota Vikings / 1st / 25th pick /2013,MIN,2013,2025-08-15 14:12:38
21,Josh Robinson,22,LCB,10,10,200,5-10,Central Florida,1/8/1991,1,3,Minnesota Vikings / 3rd / 66th pick /2012,MIN,2013,2025-08-15 14:12:38
96,Brian Robison,30,LDE,16,16,259,6-3,Texas,4/27/1983,6,7,Minnesota Vikings / 4th / 102nd pick /2007,MIN,2013,2025-08-15 14:12:38
82,Kyle Rudolph,24,TE,8,8,265,6-6,Notre Dame,11/9/1989,2,3,Minnesota Vikings / 2nd / 43rd pick /2011,MIN,2013,2025-08-15 14:12:38
33,Jamarca Sanford,28,SS,13,13,200,5-10,Mississippi,8/27/1985,4,4,Minnesota Vikings / 7th / 231st pick /2009,MIN,2013,2025-08-15 14:12:38
34,Andrew Sendejo,26,FS,16,10,210,6-1,Rice,9/9/1987,3,4,,MIN,2013,2025-08-15 14:12:38
35,Marcus Sherels,26,DB,16,3,175,5-10,Minnesota,9/30/1987,3,3,,MIN,2013,2025-08-15 14:12:38
81,Jerome Simpson,27,WR,16,8,193,6-1,Coastal Carolina,2/4/1986,5,7,Cincinnati Bengals / 2nd / 46th pick /2008,MIN,2013,2025-08-15 14:12:38
22,Harrison Smith,24,FS,8,7,211,6-2,Notre Dame,2/2/1989,1,3,Minnesota Vikings / 1st / 29th pick /2012,MIN,2013,2025-08-15 14:12:38
83,Rodney Smith,23,WR,4,0,225,6-5,Florida St.,3/11/1990,Rook,0,,MIN,2013,2025-08-15 14:12:38
26,Robert Steeples,24,DB,2,0,194,6-1,Memphis,11/27/1989,Rook,0,,MIN,2013,2025-08-15 14:12:38
65,John Sullivan,28,C,16,16,312,6-4,Notre Dame,8/8/1985,5,7,Minnesota Vikings / 6th / 187th pick /2008,MIN,2013,2025-08-15 14:12:38
94,Justin Trattou,25,DE,1,0,258,6-4,Florida,8/28/1988,2,0,,MIN,2013,2025-08-15 14:12:38
3,Blair Walsh,23,K,16,0,175,5-10,Georgia,1/8/1990,1,3,Minnesota Vikings / 6th / 175th pick /2012,MIN,2013,2025-08-15 14:12:38
