No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
3,Jordan Addison,21,WR,17,14,175,5-11,"Pittsburgh,USC",1/27/2002,Rook,7,Minnesota Vikings / 1st / 23rd pick /2023,MIN,2023,2025-08-15 14:14:01
78,Hakeem Adeniji,26,OL,4,0,302,6-4,Kansas,12/8/1997,3,0,Cincinnati Bengals / 6th / 180th pick /2020,MIN,2023,2025-08-15 14:14:01
31,Cam Akers,24,RB,6,0,217,5-10,Florida St.,6/22/1999,3,1,Los Angeles Rams / 2nd / 52nd pick /2020,MIN,2023,2025-08-15 14:14:01
33,Brian Asamoah,23,LB,13,0,226,6-0,Oklahoma,3/29/2000,1,1,Minnesota Vikings / 3rd / 66th pick /2022,MIN,2023,2025-08-15 14:14:01
54,Anthony Barr,31,LB,4,0,257,6-5,UCLA,3/18/1992,9,1,Minnesota Vikings / 1st / 9th pick /2014,MIN,2023,2025-08-15 14:14:01
11,Mekhi Blackmon,24,CB,15,3,178,5-11,"San Mateo,Colorado,USC",3/18/1999,Rook,2,Minnesota Vikings / 3rd / 102nd pick /2023,MIN,2023,2025-08-15 14:14:01
23,Andrew Booth,23,CB,17,1,194,6-0,Clemson,9/28/2000,1,1,Minnesota Vikings / 2nd / 42nd pick /2022,MIN,2023,2025-08-15 14:14:01
56,Garrett Bradbury,28,C,14,14,300,6-3,North Carolina St.,6/20/1995,4,6,Minnesota Vikings / 1st / 18th pick /2019,MIN,2023,2025-08-15 14:14:01
64,Blake Brandel,26,T,17,2,315,6-6,Oregon St.,1/23/1997,2,2,Minnesota Vikings / 6th / 203rd pick /2020,MIN,2023,2025-08-15 14:14:01
90,Jonathan Bullard,30,DL,17,14,290,6-3,Florida,10/22/1993,7,7,Chicago Bears / 3rd / 72nd pick /2016,MIN,2023,2025-08-15 14:14:01
24,Camryn Bynum,25,S,17,17,200,6-0,California,7/19/1998,2,6,Minnesota Vikings / 4th / 125th pick /2021,MIN,2023,2025-08-15 14:14:01
55,Andre Carter II,23,OLB,12,0,257,6-6,Army,6/2/2000,Rook,1,,MIN,2023,2025-08-15 14:14:01
32,Ty Chandler,25,RB,17,4,204,5-11,"Tennessee,North Carolina",5/12/1998,1,4,Minnesota Vikings / 5th / 169th pick /2022,MIN,2023,2025-08-15 14:14:01
6,Lewis Cine,24,S,7,0,199,6-2,Georgia,10/5/1999,1,0,Minnesota Vikings / 1st / 32nd pick /2022,MIN,2023,2025-08-15 14:14:01
72,Ezra Cleveland,25,LG,6,6,312,6-6,Boise St.,5/8/1998,3,2,Minnesota Vikings / 2nd / 58th pick /2020,MIN,2023,2025-08-15 14:14:01
8,Kirk Cousins,35,QB,8,8,205,6-3,Michigan St.,8/19/1988,11,7,Washington Redskins / 4th / 102nd pick /2012,MIN,2023,2025-08-15 14:14:01
71,Christian Darrisaw,24,T,15,15,315,6-5,Virginia Tech,6/2/1999,2,7,Minnesota Vikings / 1st / 23rd pick /2021,MIN,2023,2025-08-15 14:14:01
