Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
MIN,1970,67,Grady Alderman,32,LT,14,11,247,6-2,Detroit Mercy,12/10/1938,10,6,"Dallas Texans /1960, Detroit Lions / 10th / 111th pick /1960"
MIN,1970,87,John Beasley,25,TE,14,14,228,6-3,California,4/6/1945,3,4,Minnesota Vikings / 8th / 197th pick /1967
MIN,1970,30,Bill Brown,32,FB,14,7,228,5-11,Illinois,6/29/1938,9,6,"Chicago Bears / 2nd / 20th pick /1961, New York Titans / 6th / 42nd pick /1961"
MIN,1970,20,Bobby Bryant,26,LCB,11,10,170,6-1,South Carolina,1/24/1944,2,8,Minnesota Vikings / 7th / 167th pick /1967
MIN,1970,17,Bill Cappleman,23,QB,1,0,210,6-3,Florida St.,3/12/1947,Rook,0,Minnesota Vikings / 2nd / 51st pick /1970
MIN,1970,25,John Charles,26,DB,8,0,205,6-0,Purdue,5/9/1944,3,4,Boston Patriots / 1st / 21st pick /1967
MIN,1970,14,Fred Cox,32,K,14,0,200,5-11,Pittsburgh,12/11/1938,7,5,"Cleveland Browns / 8th / 110th pick /1961, New York Titans / 28th / 221st pick /1961"
MIN,1970,15,Gary Cuozzo,29,QB,12,12,195,6-0,Virginia,4/26/1941,7,10,
MIN,1970,71,Doug Davis,26,T,12,3,255,6-4,Kentucky,7/2/1944,4,2,Minnesota Vikings / 5th / 72nd pick /1966
MIN,1970,76,Paul Dickson,33,DT,14,0,252,6-5,Baylor,2/26/1937,11,6,Los Angeles Rams / 1st / 9th pick /1959
MIN,1970,81,Carl Eller,28,LDE,14,14,247,6-6,Minnesota,1/25/1942,6,20,"Buffalo Bills / 1st / 5th pick /1964, Minnesota Vikings / 1st / 6th pick /1964"
MIN,1970,56,Hap Farber,22,LB,3,0,220,6-1,Mississippi,7/1/1948,Rook,2,Minnesota Vikings / 7th / 181st pick /1970
MIN,1970,27,Bob Grim,25,WR,14,9,200,6-0,Oregon St.,5/8/1945,3,4,Minnesota Vikings / 2nd / 28th pick /1967
MIN,1970,49,Dale Hackbart,32,DB,14,0,210,6-3,Wisconsin,7/21/1938,10,5,"Oakland Raiders /1960, Green Bay Packers / 5th / 51st pick /1960"
MIN,1970,50,Jim Hargrove,25,LB,12,0,233,6-2,Howard Payne,2/21/1945,3,5,Minnesota Vikings / 14th / 348th pick /1967
MIN,1970,80,John Henderson,27,WR,14,5,195,6-3,Michigan,3/21/1943,5,8,"Philadelphia Eagles / 5th / 63rd pick /1965, Buffalo Bills / 17th / 136th pick /1965"
MIN,1970,58,Wally Hilgenberg,28,RLB,14,14,229,6-3,Iowa,9/19/1942,6,11,"Detroit Lions / 4th / 48th pick /1964, Denver Broncos / 8th / 57th pick /1964"
MIN,1970,26,Clint Jones,25,RB,14,7,205,6-0,Michigan St.,5/24/1945,3,6,Minnesota Vikings / 1st / 2nd pick /1967
MIN,1970,29,Karl Kassulke,29,SS,14,14,195,6-0,"Marquette,Drake",3/20/1941,7,12,Detroit Lions / 11th / 152nd pick /1963
MIN,1970,89,Kent Kramer,26,TE,11,0,235,6-4,Minnesota,7/21/1944,4,0,"Miami Dolphins / 13th / 110th pick /1966, San Francisco 49ers / 9th / 133rd pick /1966"
MIN,1970,22,Paul Krause,28,FS,14,14,200,6-3,Iowa,2/19/1942,6,11,"Washington Redskins / 2nd / 18th pick /1964, Denver Broncos / 12th / 89th pick /1964"
MIN,1970,77,Gary Larsen,30,LDT,14,14,261,6-5,Concordia-Moorhead (MN),3/13/1940,6,14,Los Angeles Rams / 10th / 133rd pick /1964
