Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
JAX,1999,22,Tavian Banks,25,RB,8,1,203,5-9,Iowa,2/17/1974,1,2,Jacksonville Jaguars / 4th / 101st pick /1998
JAX,1999,4,Bryan Barker,35,P,16,0,202,6-1,Santa Clara,6/28/1964,9,2,
JAX,1999,84,Reggie Barlow,26,WR,14,2,190,6-0,Alabama St.,1/22/1973,3,3,Jacksonville Jaguars / 4th / 110th pick /1996
JAX,1999,21,Aaron Beasley,26,RCB,16,16,205,6-0,West Virginia,7/7/1973,3,9,Jacksonville Jaguars / 3rd / 63rd pick /1996
JAX,1999,71,Tony Boselli,27,LT,16,16,324,6-7,USC,4/17/1972,4,16,Jacksonville Jaguars / 1st / 2nd pick /1995
JAX,1999,52,Brant Boyer,28,LB,16,0,240,6-1,Arizona,6/27/1971,5,2,Miami Dolphins / 6th / 177th pick /1994
JAX,1999,90,Tony Brackens,25,RDE,16,15,267,6-4,Texas,12/26/1974,3,17,Jacksonville Jaguars / 2nd / 33rd pick /1996
JAX,1999,80,Kyle Brady,27,TE,13,12,278,6-6,Penn St.,1/14/1972,4,3,New York Jets / 1st / 9th pick /1995
JAX,1999,8,Mark Brunell,29,QB,15,15,215,6-1,Washington,9/17/1970,5,12,Green Bay Packers / 5th / 118th pick /1993
JAX,1999,25,Fernando Bryant,22,LCB,16,16,174,5-10,Alabama,3/26/1977,Rook,8,Jacksonville Jaguars / 1st / 26th pick /1999
JAX,1999,23,Corey Chamblin,22,DB,11,0,189,5-10,Tennessee Tech,5/29/1977,Rook,1,
JAX,1999,62,Ben Coleman,28,LG,16,12,330,6-5,Wake Forest,5/18/1971,6,7,Phoenix Cardinals / 2nd / 32nd pick /1993
JAX,1999,29,Jason Craft,23,DB,16,0,187,5-10,Colorado St.,2/13/1976,Rook,2,Jacksonville Jaguars / 5th / 160th pick /1999
JAX,1999,75,Eric Curry,29,DE,5,0,270,6-5,Alabama,2/3/1970,6,1,Tampa Bay Buccaneers / 1st / 6th pick /1993
JAX,1999,20,Donovin Darius,24,SS,16,16,225,6-1,Syracuse,8/12/1975,1,7,Jacksonville Jaguars / 1st / 25th pick /1998
JAX,1999,11,Jay Fiedler,28,QB,7,1,225,6-2,Dartmouth,12/29/1971,4,2,
JAX,1999,85,Rich Griffith,30,TE,16,0,262,6-5,Arizona,7/31/1969,6,0,New England Patriots / 5th / 138th pick /1993
JAX,1999,51,Kevin Hardy,26,RLB,16,16,259,6-4,Illinois,7/24/1973,3,17,Jacksonville Jaguars / 1st / 2nd pick /1996
JAX,1999,1,Mike Hollis,27,K,16,0,179,5-7,Idaho,5/22/1972,4,4,
JAX,1999,24,Chris Howard,24,RB,12,0,223,5-10,Michigan,5/5/1975,1,0,Denver Broncos / 5th / 153rd pick /1998
JAX,1999,67,Steve Ingram,28,T,6,0,324,6-4,Maryland,5/8/1971,4,1,Tampa Bay Buccaneers / 7th / 215th pick /1995
JAX,1999,83,Lenzie Jackson,22,WR,4,0,184,6-0,Arizona St.,6/17/1977,Rook,0,
