No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
93,Tyson Alualu,28,LDT,16,13,304,6-3,California,5/12/1987,5,6,Jacksonville Jaguars / 1st / 10th pick /2010,JAX,2015,2025-08-15 14:04:49
19,Bryan Anger,27,P,16,0,202,6-3,California,10/6/1988,3,3,Jacksonville Jaguars / 3rd / 70th pick /2012,JAX,2015,2025-08-15 14:04:49
57,Thurston Armbrister,23,LB,16,3,239,6-2,Miami (FL),12/25/1992,Rook,2,,JAX,2015,2025-08-15 14:04:49
94,Richard Ash,23,NT,1,0,320,6-3,"Michigan,Western Michigan",8/4/1992,Rook,0,,JAX,2015,2025-08-15 14:04:49
29,Joe Banyard,27,RB,5,0,213,5-11,Texas-El Paso,11/12/1988,2,0,,JAX,2015,2025-08-15 14:04:49
54,Joplo Bartu,25,LB,3,0,230,6-2,Texas St.,10/3/1990,2,0,,JAX,2015,2025-08-15 14:04:49
68,Zane Beadles,29,LG,16,16,305,6-4,Utah,11/19/1986,5,8,Denver Broncos / 2nd / 45th pick /2010,JAX,2015,2025-08-15 14:04:49
96,Michael Bennett,22,DT,13,0,287,6-2,Ohio St.,2/24/1993,Rook,1,Jacksonville Jaguars / 6th / 180th pick /2015,JAX,2015,2025-08-15 14:04:49
5,Blake Bortles,23,QB,16,16,236,6-5,Central Florida,4/28/1992,1,14,Jacksonville Jaguars / 1st / 3rd pick /2014,JAX,2015,2025-08-15 14:04:49
70,Luke Bowanko,24,C,6,0,300,6-6,Virginia,6/13/1991,1,0,Jacksonville Jaguars / 6th / 205th pick /2014,JAX,2015,2025-08-15 14:04:49
90,Andre Branch,26,LDE,13,9,263,6-5,Clemson,7/14/1989,3,5,Jacksonville Jaguars / 2nd / 38th pick /2012,JAX,2015,2025-08-15 14:04:49
38,Sergio Brown,27,DB,15,4,210,6-2,Notre Dame,5/22/1988,5,2,,JAX,2015,2025-08-15 14:04:49
60,A.J. Cann,24,RG,14,13,315,6-3,South Carolina,10/3/1991,Rook,7,Jacksonville Jaguars / 3rd / 67th pick /2015,JAX,2015,2025-08-15 14:04:49
91,Chris Clemons,34,LDE,16,8,255,6-3,Georgia,10/31/1981,11,4,,JAX,2015,2025-08-15 14:04:49
22,Aaron Colvin,24,RCB,16,15,191,6-0,Oklahoma,10/2/1991,1,5,Jacksonville Jaguars / 4th / 114th pick /2014,JAX,2015,2025-08-15 14:04:49
37,Johnathan Cyprien,25,SS,14,14,211,6-1,Florida International,7/29/1990,2,5,Jacksonville Jaguars / 2nd / 33rd pick /2013,JAX,2015,2025-08-15 14:04:49
59,Ryan Davis,26,LB,14,0,260,6-2,Bethune-Cookman,2/24/1989,3,1,,JAX,2015,2025-08-15 14:04:49
26,Josh Evans,24,FS,16,12,207,6-1,Florida,6/5/1991,2,4,Jacksonville Jaguars / 6th / 169th pick /2013,JAX,2015,2025-08-15 14:04:49
21,Toby Gerhart,28,RB,7,1,234,6-0,Stanford,3/28/1987,5,0,Minnesota Vikings / 2nd / 51st pick /2010,JAX,2015,2025-08-15 14:04:49
33,Corey Grant,24,RB,6,0,203,5-11,Auburn,12/19/1991,Rook,0,,JAX,2015,2025-08-15 14:04:49
27,Dwayne Gratz,25,DB,12,4,201,5-11,Connecticut,3/8/1990,2,2,Jacksonville Jaguars / 3rd / 64th pick /2013,JAX,2015,2025-08-15 14:04:49
34,Jonas Gray,25,RB,2,0,223,5-9,Notre Dame,6/27/1990,1,0,,JAX,2015,2025-08-15 14:04:49
13,Rashad Greene,23,WR,9,0,186,5-11,Florida St.,9/23/1992,Rook,2,Jacksonville Jaguars / 5th / 139th pick /2015,JAX,2015,2025-08-15 14:04:49
86,Clay Harbor,28,TE,15,3,240,6-3,Missouri State,7/2/1987,5,1,Philadelphia Eagles / 4th / 125th pick /2010,JAX,2015,2025-08-15 14:04:49
31,Davon House,26,LCB,16,15,195,6-0,New Mexico St.,7/10/1989,4,6,Green Bay Packers / 4th / 131st pick /2011,JAX,2015,2025-08-15 14:04:49
88,Allen Hurns,24,WR,15,15,195,6-3,Miami (FL),11/12/1991,1,8,,JAX,2015,2025-08-15 14:04:49
85,Nic Jacobs,24,TE,11,2,269,6-5,McNeese St.,10/13/1991,1,0,,JAX,2015,2025-08-15 14:04:49
76,Luke Joeckel,24,LT,14,14,306,6-6,Texas A&M,11/6/1991,2,7,Jacksonville Jaguars / 1st / 2nd pick /2013,JAX,2015,2025-08-15 14:04:49
52,James-Michael Johnson,26,LB,2,0,241,6-1,Nevada,8/20/1989,3,0,Cleveland Browns / 4th / 120th pick /2012,JAX,2015,2025-08-15 14:04:49
95,Abry Jones,24,DT,15,0,318,6-4,Georgia,9/8/1991,2,1,,JAX,2015,2025-08-15 14:04:49
11,Marqise Lee,24,WR,10,1,196,6-0,USC,11/25/1991,1,2,Jacksonville Jaguars / 2nd / 39th pick /2014,JAX,2015,2025-08-15 14:04:49
89,Marcedes Lewis,31,TE,16,16,267,6-6,UCLA,5/19/1984,9,2,Jacksonville Jaguars / 1st / 28th pick /2006,JAX,2015,2025-08-15 14:04:49
65,Brandon Linder,23,G,3,3,315,6-6,Miami (FL),1/25/1992,1,1,Jacksonville Jaguars / 3rd / 93rd pick /2014,JAX,2015,2025-08-15 14:04:49
20,Craig Loston,26,DB,6,0,217,6-1,LSU,12/21/1989,1,0,,JAX,2015,2025-08-15 14:04:49
53,John Lotulelei,24,LB,4,0,233,6-0,UNLV,12/4/1991,2,0,,JAX,2015,2025-08-15 14:04:49
99,Sen'Derrick Marks,28,DT,4,2,300,6-1,Auburn,2/23/1987,6,1,Tennessee Titans / 2nd / 62nd pick /2009,JAX,2015,2025-08-15 14:04:49
41,Nick Marshall,23,DB,13,1,205,6-2,Auburn,6/30/1992,Rook,1,,JAX,2015,2025-08-15 14:04:49
35,Demetrius McCray,24,DB,14,3,194,6-2,Appalachian St.,5/11/1991,2,2,Jacksonville Jaguars / 7th / 210th pick /2013,JAX,2015,2025-08-15 14:04:49
97,Roy Miller,28,RDT,16,16,301,6-1,Texas,7/9/1987,6,6,Tampa Bay Buccaneers / 3rd / 81st pick /2009,JAX,2015,2025-08-15 14:04:49
2,Jason Myers,24,K,16,0,190,5-10,Marist,5/12/1991,1,2,,JAX,2015,2025-08-15 14:04:49
75,Jared Odrick,28,RDE,16,16,301,6-5,Penn St.,12/31/1987,5,7,Miami Dolphins / 1st / 28th pick /2010,JAX,2015,2025-08-15 14:04:49
78,Jermey Parnell,29,RT,15,15,326,6-6,Mississippi,7/20/1986,4,7,,JAX,2015,2025-08-15 14:04:49
30,Bernard Pierce,24,RB,7,0,222,6-0,Temple,5/10/1991,3,0,Baltimore Ravens / 3rd / 84th pick /2012,JAX,2015,2025-08-15 14:04:49
51,Paul Posluszny,31,MLB,14,14,232,6-2,Penn St.,10/10/1984,8,7,Buffalo Bills / 2nd / 34th pick /2007,JAX,2015,2025-08-15 14:04:49
52,Hayes Pullard,23,LB,8,2,235,6-0,USC,4/18/1992,Rook,1,Cleveland Browns / 7th / 219th pick /2015,JAX,2015,2025-08-15 14:04:49
52,LaRoy Reynolds,25,LB,2,0,240,6-1,Virginia,11/3/1990,2,0,,JAX,2015,2025-08-15 14:04:49
15,Allen Robinson,22,WR,16,16,210,6-2,Penn St.,8/24/1993,1,11,Jacksonville Jaguars / 2nd / 61st pick /2014,JAX,2015,2025-08-15 14:04:49
16,Denard Robinson,25,WR,13,3,199,5-11,Michigan,9/22/1990,2,3,Jacksonville Jaguars / 5th / 135th pick /2013,JAX,2015,2025-08-15 14:04:49
23,James Sample,23,DB,4,2,217,6-2,Louisville,6/23/1992,Rook,1,Jacksonville Jaguars / 4th / 104th pick /2015,JAX,2015,2025-08-15 14:04:49
69,Tyler Shatley,24,G,13,0,305,6-3,Clemson,5/5/1991,1,1,,JAX,2015,2025-08-15 14:04:49
55,Dan Skuta,29,RLB,13,8,251,6-2,Grand Valley St.,4/21/1986,6,4,,JAX,2015,2025-08-15 14:04:49
98,Chris Smith,23,DE,6,0,266,6-1,Arkansas,2/11/1992,1,1,Jacksonville Jaguars / 5th / 159th pick /2014,JAX,2015,2025-08-15 14:04:49
50,Telvin Smith,24,LLB,14,14,215,6-3,Florida St.,4/11/1991,1,7,Jacksonville Jaguars / 5th / 144th pick /2014,JAX,2015,2025-08-15 14:04:49
87,Neal Sterling,23,WR,9,0,257,6-4,Monmouth,1/14/1992,Rook,0,Jacksonville Jaguars / 7th / 220th pick /2015,JAX,2015,2025-08-15 14:04:49
80,Julius Thomas,27,TE,12,10,256,6-5,Portland St.,6/27/1988,4,4,Denver Broncos / 4th / 129th pick /2011,JAX,2015,2025-08-15 14:04:49
25,Peyton Thompson,25,DB,15,0,180,5-11,San Jose St.,9/26/1990,1,1,,JAX,2015,2025-08-15 14:04:49
46,Carson Tinker,26,LS,16,0,233,6-0,Alabama,11/15/1989,2,1,,JAX,2015,2025-08-15 14:04:49
58,Jordan Tripp,24,LB,12,1,234,6-3,Montana,4/3/1991,1,1,Miami Dolphins / 5th / 171st pick /2014,JAX,2015,2025-08-15 14:04:49
81,Bryan Walters,28,WR,11,1,190,6-0,Cornell,11/4/1987,4,3,,JAX,2015,2025-08-15 14:04:49
12,Tony Washington,23,WR,4,0,250,6-4,Appalachian St.,6/1/1992,Rook,0,,JAX,2015,2025-08-15 14:04:49
61,Stefen Wisniewski,26,C,16,16,305,6-3,Penn St.,3/22/1989,4,8,Oakland Raiders / 2nd / 48th pick /2011,JAX,2015,2025-08-15 14:04:49
24,T.J. Yeldon,22,RB,12,12,223,6-1,Alabama,10/2/1993,Rook,7,Jacksonville Jaguars / 2nd / 36th pick /2015,JAX,2015,2025-08-15 14:04:49
74,Sam Young,28,T,16,3,302,6-8,Notre Dame,6/24/1987,5,3,Dallas Cowboys / 6th / 179th pick /2010,JAX,2015,2025-08-15 14:04:49
