No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
99,Eli Ankou,23,DT,9,0,325,6-3,UCLA,6/8/1994,Rook,1,,JAX,2017,2025-08-15 14:05:05
17,Arrelious Benn,29,WR,9,0,225,6-2,Illinois,9/8/1988,7,0,Tampa Bay Buccaneers / 2nd / 39th pick /2010,JAX,2017,2025-08-15 14:05:05
96,Michael Bennett,24,DT,1,0,287,6-2,Ohio St.,2/24/1993,2,0,Jacksonville Jaguars / 6th / 180th pick /2015,JAX,2017,2025-08-15 14:05:05
40,Tommy Bohanon,27,FB,16,10,246,6-1,Wake Forest,9/10/1990,4,0,New York Jets / 7th / 215th pick /2013,JAX,2017,2025-08-15 14:05:05
5,Blake Bortles,25,QB,16,16,236,6-5,Central Florida,4/28/1992,3,13,Jacksonville Jaguars / 1st / 3rd pick /2014,JAX,2017,2025-08-15 14:05:05
21,A.J. Bouye,26,RCB,16,16,191,6-0,Central Florida,8/16/1991,4,12,,JAX,2017,2025-08-15 14:05:05
53,Blair Brown,23,LB,13,2,238,5-11,Ohio,5/27/1994,Rook,2,Jacksonville Jaguars / 5th / 148th pick /2017,JAX,2017,2025-08-15 14:05:05
93,Calais Campbell,31,RDE,16,16,315,6-8,Miami (FL),9/1/1986,9,16,Arizona Cardinals / 2nd / 50th pick /2008,JAX,2017,2025-08-15 14:05:05
60,A.J. Cann,26,RG,15,15,315,6-3,South Carolina,10/3/1991,2,8,Jacksonville Jaguars / 3rd / 67th pick /2015,JAX,2017,2025-08-15 14:05:05
42,Barry Church,29,FS,16,16,218,6-2,Toledo,2/11/1988,7,6,,JAX,2017,2025-08-15 14:05:05
84,Keelan Cole,24,WR,16,6,194,6-1,Kentucky Wesleyan,4/20/1993,Rook,6,,JAX,2017,2025-08-15 14:05:05
22,Aaron Colvin,26,RLB,16,5,191,6-0,Oklahoma,10/2/1991,3,6,Jacksonville Jaguars / 4th / 114th pick /2014,JAX,2017,2025-08-15 14:05:05
99,Marcell Dareus,27,DT,9,1,331,6-3,Alabama,3/13/1990,6,2,Buffalo Bills / 1st / 3rd pick /2011,JAX,2017,2025-08-15 14:05:05
