No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
93,Tyson Alualu,29,RDE,14,10,304,6-3,California,5/12/1987,6,5,Jacksonville Jaguars / 1st / 10th pick /2010,JAX,2016,2025-08-15 14:04:58
21,Prince Amukamara,27,LCB,14,12,206,6-0,Nebraska,6/6/1989,5,5,New York Giants / 1st / 19th pick /2011,JAX,2016,2025-08-15 14:04:58
94,Richard Ash,24,NT,1,0,320,6-3,"Michigan,Western Michigan",8/4/1992,1,0,,JAX,2016,2025-08-15 14:04:58
36,Joe Banyard,28,RB,1,0,213,5-11,Texas-El Paso,11/12/1988,3,0,,JAX,2016,2025-08-15 14:04:58
68,Kelvin Beachum,27,LT,15,15,308,6-3,SMU,6/8/1989,4,6,Pittsburgh Steelers / 7th / 248th pick /2012,JAX,2016,2025-08-15 14:04:58
17,Arrelious Benn,28,WR,15,0,225,6-2,Illinois,9/8/1988,6,1,Tampa Bay Buccaneers / 2nd / 39th pick /2010,JAX,2016,2025-08-15 14:04:58
5,Blake Bortles,24,QB,16,16,236,6-5,Central Florida,4/28/1992,2,10,Jacksonville Jaguars / 1st / 3rd pick /2014,JAX,2016,2025-08-15 14:04:58
70,Luke Bowanko,25,C,2,0,300,6-6,Virginia,6/13/1991,2,0,Jacksonville Jaguars / 6th / 205th pick /2014,JAX,2016,2025-08-15 14:04:58
59,Arthur Brown,23,LB,12,0,250,6-1,Kansas St.,6/1/1993,3,1,Baltimore Ravens / 2nd / 56th pick /2013,JAX,2016,2025-08-15 14:04:58
60,A.J. Cann,25,RG,16,16,315,6-3,South Carolina,10/3/1991,1,7,Jacksonville Jaguars / 3rd / 67th pick /2015,JAX,2016,2025-08-15 14:04:58
22,Aaron Colvin,25,DB,10,4,191,6-0,Oklahoma,10/2/1991,2,2,Jacksonville Jaguars / 4th / 114th pick /2014,JAX,2016,2025-08-15 14:04:58
37,Johnathan Cyprien,26,SS,16,16,211,6-1,Florida International,7/29/1990,3,7,Jacksonville Jaguars / 2nd / 33rd pick /2013,JAX,2016,2025-08-15 14:04:58
35,Akeem Davis,27,DB,2,0,200,6-1,Memphis,12/25/1989,2,0,,JAX,2016,2025-08-15 14:04:58
92,Sheldon Day,22,DT,16,0,285,6-1,Notre Dame,7/1/1994,Rook,1,Jacksonville Jaguars / 4th / 103rd pick /2016,JAX,2016,2025-08-15 14:04:58
48,Alex Ellis,23,TE,6,3,245,6-4,Tennessee,2/10/1993,Rook,0,,JAX,2016,2025-08-15 14:04:58
56,Dante Fowler,22,DE,16,1,261,6-3,Florida,8/3/1994,1,2,Jacksonville Jaguars / 1st / 3rd pick /2015,JAX,2016,2025-08-15 14:04:58
39,Tashaun Gipson,26,FS,16,16,212,5-11,Wyoming,8/7/1990,4,7,,JAX,2016,2025-08-15 14:04:58
30,Corey Grant,25,RB,11,1,203,5-11,Auburn,12/19/1991,1,1,,JAX,2016,2025-08-15 14:04:58
27,Dwayne Gratz,26,DB,3,0,201,5-11,Connecticut,3/8/1990,3,0,Jacksonville Jaguars / 3rd / 64th pick /2013,JAX,2016,2025-08-15 14:04:58
13,Rashad Greene,24,WR,8,0,186,5-11,Florida St.,9/23/1992,1,0,Jacksonville Jaguars / 5th / 139th pick /2015,JAX,2016,2025-08-15 14:04:58
7,Chad Henne,31,QB,1,0,215,6-3,Michigan,7/2/1985,8,0,Miami Dolphins / 2nd / 57th pick /2008,JAX,2016,2025-08-15 14:04:58
34,Bronson Hill,23,RB,3,0,221,5-11,Eastern Michigan,1/2/1993,Rook,0,,JAX,2016,2025-08-15 14:04:58
79,Jordan Hill,25,DT,4,0,303,6-1,Penn St.,2/8/1991,3,0,Seattle Seahawks / 3rd / 87th pick /2013,JAX,2016,2025-08-15 14:04:58
31,Davon House,27,DB,16,4,195,6-0,New Mexico St.,7/10/1989,5,3,Green Bay Packers / 4th / 131st pick /2011,JAX,2016,2025-08-15 14:04:58
88,Allen Hurns,25,WR,11,11,195,6-3,Miami (FL),11/12/1991,2,3,,JAX,2016,2025-08-15 14:04:58
33,Chris Ivory,28,RB,11,1,223,6-0,"Washington St.,Tiffin",3/22/1988,6,4,,JAX,2016,2025-08-15 14:04:58
44,Myles Jack,21,RLB,16,10,244,6-1,UCLA,9/3/1995,Rook,5,Jacksonville Jaguars / 2nd / 36th pick /2016,JAX,2016,2025-08-15 14:04:58
90,Malik Jackson,26,LDT,16,16,285,6-5,Tennessee,1/11/1990,4,8,Denver Broncos / 5th / 137th pick /2012,JAX,2016,2025-08-15 14:04:58
76,Luke Joeckel,25,T,4,4,306,6-6,Texas A&M,11/6/1991,3,2,Jacksonville Jaguars / 1st / 2nd pick /2013,JAX,2016,2025-08-15 14:04:58
29,Josh Johnson,27,DB,8,0,200,5-10,Purdue,9/10/1989,Rook,1,,JAX,2016,2025-08-15 14:04:58
95,Abry Jones,25,RDT,15,9,318,6-4,Georgia,9/8/1991,3,5,,JAX,2016,2025-08-15 14:04:58
83,Ben Koyack,23,TE,14,7,258,6-5,Notre Dame,4/9/1993,1,1,Jacksonville Jaguars / 7th / 229th pick /2015,JAX,2016,2025-08-15 14:04:58
11,Marqise Lee,25,WR,16,6,196,6-0,USC,11/25/1991,2,7,Jacksonville Jaguars / 2nd / 39th pick /2014,JAX,2016,2025-08-15 14:04:58
89,Marcedes Lewis,32,TE,10,10,267,6-6,UCLA,5/19/1984,10,1,Jacksonville Jaguars / 1st / 28th pick /2006,JAX,2016,2025-08-15 14:04:58
65,Brandon Linder,24,C,14,14,315,6-6,Miami (FL),1/25/1992,2,6,Jacksonville Jaguars / 3rd / 93rd pick /2014,JAX,2016,2025-08-15 14:04:58
99,Sen'Derrick Marks,29,DT,16,1,300,6-1,Auburn,2/23/1987,7,2,Tennessee Titans / 2nd / 62nd pick /2009,JAX,2016,2025-08-15 14:04:58
97,Roy Miller,29,RDT,6,6,301,6-1,Texas,7/9/1987,7,3,Tampa Bay Buccaneers / 3rd / 81st pick /2009,JAX,2016,2025-08-15 14:04:58
2,Jason Myers,25,K,16,0,190,5-10,Marist,5/12/1991,1,4,,JAX,2016,2025-08-15 14:04:58
91,Yannick Ngakoue,21,LDE,16,15,246,6-2,Maryland,3/31/1995,Rook,7,Jacksonville Jaguars / 3rd / 69th pick /2016,JAX,2016,2025-08-15 14:04:58
3,Brad Nortman,27,P,16,0,214,6-2,Wisconsin,9/12/1989,4,3,Carolina Panthers / 6th / 207th pick /2012,JAX,2016,2025-08-15 14:04:58
75,Jared Odrick,29,RDE,6,6,301,6-5,Penn St.,12/31/1987,6,3,Miami Dolphins / 1st / 28th pick /2010,JAX,2016,2025-08-15 14:04:58
77,Patrick Omameh,27,LG,10,7,327,6-4,Michigan,12/29/1989,2,3,,JAX,2016,2025-08-15 14:04:58
78,Jermey Parnell,30,RT,16,16,326,6-6,Mississippi,7/20/1986,5,7,,JAX,2016,2025-08-15 14:04:58
53,Sean Porter,25,LB,2,0,229,6-1,Texas A&M,1/12/1991,2,0,Cincinnati Bengals / 4th / 118th pick /2013,JAX,2016,2025-08-15 14:04:58
51,Paul Posluszny,32,MLB,16,16,232,6-2,Penn St.,10/10/1984,9,8,Buffalo Bills / 2nd / 34th pick /2007,JAX,2016,2025-08-15 14:04:58
73,Jeremiah Poutasi,22,T,1,1,330,6-5,Utah,8/7/1994,1,0,Tennessee Titans / 3rd / 66th pick /2015,JAX,2016,2025-08-15 14:04:58
52,Hayes Pullard,24,LB,16,0,235,6-0,USC,4/18/1992,1,1,Cleveland Browns / 7th / 219th pick /2015,JAX,2016,2025-08-15 14:04:58
20,Jalen Ramsey,22,RCB,16,16,211,6-1,Florida St.,10/24/1994,Rook,8,Jacksonville Jaguars / 1st / 5th pick /2016,JAX,2016,2025-08-15 14:04:58
64,Chris Reed,24,T,10,4,314,6-3,Minnesota St.,7/22/1992,1,2,,JAX,2016,2025-08-15 14:04:58
15,Allen Robinson,23,WR,16,16,210,6-2,Penn St.,8/24/1993,2,6,Jacksonville Jaguars / 2nd / 61st pick /2014,JAX,2016,2025-08-15 14:04:58
16,Denard Robinson,26,WR,13,1,199,5-11,Michigan,9/22/1990,3,1,Jacksonville Jaguars / 5th / 135th pick /2013,JAX,2016,2025-08-15 14:04:58
54,Marcus Rush,25,LB,2,0,251,6-2,Michigan St.,6/19/1991,Rook,0,,JAX,2016,2025-08-15 14:04:58
69,Tyler Shatley,25,G,16,4,305,6-3,Clemson,5/5/1991,2,3,,JAX,2016,2025-08-15 14:04:58
55,Dan Skuta,30,LB,13,2,251,6-2,Grand Valley St.,4/21/1986,7,2,,JAX,2016,2025-08-15 14:04:58
98,Chris Smith,24,DE,6,0,266,6-1,Arkansas,2/11/1992,2,1,Jacksonville Jaguars / 5th / 159th pick /2014,JAX,2016,2025-08-15 14:04:58
50,Telvin Smith,25,LLB,16,16,215,6-3,Florida St.,4/11/1991,2,9,Jacksonville Jaguars / 5th / 144th pick /2014,JAX,2016,2025-08-15 14:04:58
87,Neal Sterling,24,WR,10,1,257,6-4,Monmouth,1/14/1992,1,1,Jacksonville Jaguars / 7th / 220th pick /2015,JAX,2016,2025-08-15 14:04:58
80,Julius Thomas,28,TE,9,6,256,6-5,Portland St.,6/27/1988,5,2,Denver Broncos / 4th / 129th pick /2011,JAX,2016,2025-08-15 14:04:58
25,Peyton Thompson,26,DB,15,0,180,5-11,San Jose St.,9/26/1990,2,1,,JAX,2016,2025-08-15 14:04:58
46,Carson Tinker,27,LS,16,0,233,6-0,Alabama,11/15/1989,3,1,,JAX,2016,2025-08-15 14:04:58
