No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
37,Jahleel Addae,23,DB,16,2,195,5-10,Central Michigan,1/24/1990,Rook,2,,SDG,2013,2025-08-15 15:08:46
16,Seyi Ajirotutu,26,WR,14,0,211,6-3,Fresno St.,6/12/1987,3,1,,SDG,2013,2025-08-15 15:08:46
13,Keenan Allen,21,WR,15,14,211,6-2,California,4/27/1992,Rook,10,San Diego Chargers / 3rd / 76th pick /2013,SDG,2013,2025-08-15 15:08:46
67,Nick Becton,23,T,1,0,322,6-6,Virginia Tech,2/11/1990,Rook,0,,SDG,2013,2025-08-15 15:08:46
97,Bront Bird,24,LB,16,2,248,6-4,Texas Tech,3/17/1989,2,2,,SDG,2013,2025-08-15 15:08:46
23,Ronnie Brown,32,RB,16,0,223,6-0,Auburn,12/12/1981,8,2,Miami Dolphins / 1st / 2nd pick /2005,SDG,2013,2025-08-15 15:08:46
86,Vincent Brown,24,WR,16,12,184,5-11,San Diego St.,1/25/1989,2,5,San Diego Chargers / 3rd / 82nd pick /2011,SDG,2013,2025-08-15 15:08:46
20,Crezdon Butler,26,DB,12,0,183,6-0,Clemson,5/26/1987,3,1,Pittsburgh Steelers / 5th / 164th pick /2010,SDG,2013,2025-08-15 15:08:46
56,Donald Butler,25,RILB,13,12,244,6-1,Washington,10/17/1988,2,6,San Diego Chargers / 3rd / 79th pick /2010,SDG,2013,2025-08-15 15:08:46
81,Jake Byrne,23,TE,1,0,260,6-4,Wisconsin,1/24/1990,Rook,0,,SDG,2013,2025-08-15 15:08:46
66,Jeromey Clary,30,RG,15,15,320,6-6,Kansas St.,11/5/1983,6,9,San Diego Chargers / 6th / 187th pick /2006,SDG,2013,2025-08-15 15:08:46
22,Derek Cox,27,LCB,16,11,180,6-1,William & Mary,9/22/1986,4,4,Jacksonville Jaguars / 3rd / 73rd pick /2009,SDG,2013,2025-08-15 15:08:46
77,King Dunlap,28,LT,11,11,310,6-8,Auburn,9/9/1985,4,7,Philadelphia Eagles / 7th / 230th pick /2008,SDG,2013,2025-08-15 15:08:46
