Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SDG,1997,2,Darren Bennett,32,P,16,0,235,6-5,None,1/9/1965,2,3,
SDG,1997,75,Tony Berti,25,RT,16,16,300,6-6,Colorado,6/21/1972,2,5,San Diego Chargers / 6th / 200th pick /1995
SDG,1997,50,David Binn,25,LS,16,0,228,6-3,California,2/6/1972,3,1,
SDG,1997,69,Ben Bordelon,23,T,16,2,301,6-5,LSU,4/9/1974,Rook,1,
SDG,1997,25,Paul Bradford,23,DB,15,4,185,5-9,Portland St.,4/20/1974,Rook,2,San Diego Chargers / 5th / 146th pick /1997
SDG,1997,22,Dorian Brew,23,DB,6,0,182,5-10,Kansas,7/19/1974,1,0,Miami Dolphins / 3rd / 79th pick /1996
SDG,1997,33,Gary Brown,28,RB,15,14,230,5-11,Penn St.,7/1/1969,6,5,Houston Oilers / 8th / 214th pick /1991
SDG,1997,52,James Burgess,23,LB,15,4,230,6-0,Miami (FL),3/31/1974,Rook,2,
SDG,1997,58,Lewis Bush,28,MLB/LLB,14,13,245,6-2,Washington St.,12/2/1969,4,5,San Diego Chargers / 4th / 99th pick /1993
SDG,1997,43,Kenny Bynum,23,RB,13,0,191,5-11,South Carolina St.,5/29/1974,Rook,1,San Diego Chargers / 5th / 138th pick /1997
SDG,1997,3,John Carney,33,K,4,0,185,5-11,Notre Dame,4/20/1964,9,1,
SDG,1997,32,Robert Chancey,25,RB,6,0,250,6-0,None,9/7/1972,Rook,0,
SDG,1997,68,Joe Cocozzo,27,LG,16,12,300,6-4,Michigan,8/7/1970,4,4,San Diego Chargers / 3rd / 64th pick /1993
SDG,1997,90,Marco Coleman,28,RDE,16,16,286,6-3,Georgia Tech,12/18/1969,5,7,Miami Dolphins / 1st / 12th pick /1992
SDG,1997,34,Aaron Craver,29,FB,15,5,218,6-0,Fresno St.,12/18/1968,6,1,Miami Dolphins / 3rd / 60th pick /1991
SDG,1997,84,Ray Crittenden,27,WR,2,0,192,6-1,Virginia Tech,3/1/1970,4,0,
SDG,1997,7,Greg Davis,32,K,12,0,202,6-0,The Citadel,10/29/1965,10,2,Tampa Bay Buccaneers / 9th / 246th pick /1987
SDG,1997,77,Isaac Davis,25,RG,12,12,320,6-3,Arkansas,4/8/1972,3,4,San Diego Chargers / 2nd / 43rd pick /1994
SDG,1997,20,Mike Dumas,28,FS,16,15,198,6-0,Indiana,3/18/1969,6,4,Houston Oilers / 2nd / 28th pick /1991
SDG,1997,60,Greg Engel,26,C,9,0,285,6-3,Illinois,1/18/1971,2,0,
SDG,1997,11,Jim Everett,34,QB,4,1,212,6-5,Purdue,1/3/1963,11,1,Houston Oilers / 1st / 3rd pick /1986
SDG,1997,41,Terrell Fletcher,24,RB,13,1,196,5-8,Wisconsin,9/14/1973,2,3,San Diego Chargers / 2nd / 51st pick /1995
SDG,1997,95,William Fuller,35,LDE,16,16,271,6-3,North Carolina,3/8/1962,11,7,Los Angeles Rams / 1st / 21st pick /1984Supp
SDG,1997,35,Carwell Gardner,31,FB,5,2,240,6-2,"Kentucky,Louisville",11/27/1966,7,0,Buffalo Bills / 2nd / 42nd pick /1990
SDG,1997,54,Kurt Gouveia,33,MLB,7,6,233,6-1,BYU,9/14/1964,10,3,Washington Redskins / 8th / 213th pick /1986
SDG,1997,53,Michael Hamilton,24,LB,6,0,245,6-2,North Carolina A&T,12/3/1973,Rook,0,San Diego Chargers / 3rd / 74th pick /1997
SDG,1997,96,Norman Hand,25,DT,15,1,310,6-3,Mississippi,9/4/1972,1,2,Miami Dolphins / 5th / 158th pick /1995
SDG,1997,28,Dwayne Harper,31,LCB,12,12,175,5-11,South Carolina St.,3/29/1966,9,4,Seattle Seahawks / 11th / 299th pick /1988
SDG,1997,37,Rodney Harrison,25,SS,16,16,220,6-1,Western Illinois,12/15/1972,3,6,San Diego Chargers / 5th / 145th pick /1994
SDG,1997,89,Frank Hartley,30,TE,16,16,268,6-2,Illinois,12/15/1967,3,2,
SDG,1997,38,Dave Hendrix,25,DB,4,0,213,6-1,Georgia Tech,5/29/1972,2,0,
SDG,1997,57,Bobby Houston,30,LB,2,0,242,6-2,North Carolina St.,10/26/1967,7,0,Green Bay Packers / 3rd / 75th pick /1990
SDG,1997,12,Stan Humphries,32,QB,8,8,223,6-2,"LSU,La-Monroe",4/14/1965,8,4,Washington Redskins / 6th / 159th pick /1988
SDG,1997,42,Greg Jackson,31,DB,13,0,217,6-1,LSU,8/20/1966,8,2,New York Giants / 3rd / 78th pick /1989
SDG,1997,59,Toran James,23,LB,14,0,240,6-3,North Carolina A&T,3/8/1974,Rook,1,San Diego Chargers / 7th / 218th pick /1997
SDG,1997,99,Raylee Johnson,27,DE,16,0,272,6-3,Arkansas,6/1/1970,4,1,San Diego Chargers / 4th / 95th pick /1993
SDG,1997,82,Charlie Jones,25,WR,16,11,175,5-8,Fresno St.,12/1/1972,1,3,San Diego Chargers / 4th / 114th pick /1996
SDG,1997,88,Freddie Jones,23,TE,13,8,260,6-4,North Carolina,9/16/1974,Rook,3,San Diego Chargers / 2nd / 45th pick /1997
SDG,1997,98,Shawn Lee,31,RDT,16,15,300,6-2,North Alabama,10/24/1966,9,6,Tampa Bay Buccaneers / 6th / 163rd pick /1988
SDG,1997,81,Tony Martin,32,WR,16,16,181,6-0,"Bishop,Colorado Mesa",9/5/1965,7,6,New York Jets / 5th / 126th pick /1989
SDG,1997,63,Raleigh McKenzie,34,C,16,16,290,6-2,Tennessee,2/8/1963,12,5,Washington Redskins / 11th / 290th pick /1985
SDG,1997,21,Eric Metcalf,29,WR,16,1,188,5-10,Texas,1/23/1968,8,7,Cleveland Browns / 1st / 13th pick /1989
