No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
37,Jahleel Addae,27,SS,16,16,195,5-10,Central Michigan,1/24/1990,4,6,,SDG,2017,2025-08-15 15:09:19
13,Keenan Allen,25,WR,16,15,211,6-2,California,4/27/1992,4,11,San Diego Chargers / 3rd / 76th pick /2013,SDG,2017,2025-08-15 15:09:19
97,Jeremiah Attaochu,24,LB,4,0,262,6-3,Georgia Tech,1/17/1993,3,0,San Diego Chargers / 2nd / 50th pick /2014,SDG,2017,2025-08-15 15:09:19
72,Joe Barksdale,29,RT,11,11,326,6-5,LSU,1/4/1988,6,6,Oakland Raiders / 3rd / 92nd pick /2011,SDG,2017,2025-08-15 15:09:19
12,Travis Benjamin,28,WR,16,3,175,5-10,Miami (FL),12/29/1989,5,6,Cleveland Browns / 4th / 100th pick /2012,SDG,2017,2025-08-15 15:09:19
99,Joey Bosa,22,LDE,16,16,280,6-5,Ohio St.,7/11/1995,1,13,San Diego Chargers / 1st / 3rd pick /2016,SDG,2017,2025-08-15 15:09:19
33,Tre Boston,25,FS,16,15,205,6-1,North Carolina,6/25/1992,3,7,Carolina Panthers / 4th / 128th pick /2014,SDG,2017,2025-08-15 15:09:19
,Brett Boyko,25,T,1,0,301,6-6,UNLV,8/4/1992,Rook,0,,SDG,2017,2025-08-15 15:09:19
57,Jatavis Brown,23,RLB,16,5,221,5-11,Akron,2/18/1994,1,4,San Diego Chargers / 5th / 175th pick /2016,SDG,2017,2025-08-15 15:09:19
10,Kellen Clemens,34,QB,8,0,220,6-2,Oregon,6/7/1983,11,0,New York Jets / 2nd / 49th pick /2006,SDG,2017,2025-08-15 15:09:19
5,Travis Coons,25,K,3,0,199,6-2,Washington,2/6/1992,2,0,,SDG,2017,2025-08-15 15:09:19
,Sean Culkin,24,TE,1,0,255,6-5,Missouri,6/11/1993,Rook,0,,SDG,2017,2025-08-15 15:09:19
87,Jeff Cumberland,30,TE,7,3,249,6-4,Illinois,5/2/1987,7,0,,SDG,2017,2025-08-15 15:09:19
11,Geremy Davis,25,WR,2,0,211,6-3,Connecticut,1/10/1992,2,0,New York Giants / 6th / 186th pick /2015,SDG,2017,2025-08-15 15:09:19
,Michael Davis,22,DB,15,0,196,6-2,BYU,1/6/1995,Rook,1,,SDG,2017,2025-08-15 15:09:19
48,Nick Dzubnar,26,LB,13,0,240,6-1,Cal Poly-San Luis Obispo,8/15/1991,2,1,,SDG,2017,2025-08-15 15:09:19
,Austin Ekeler,22,RB,16,0,200,5-9,Western St. (CO),5/17/1995,Rook,4,,SDG,2017,2025-08-15 15:09:19
51,Kyle Emanuel,26,LLB,16,11,250,6-3,North Dakota St.,8/16/1991,2,6,San Diego Chargers / 5th / 153rd pick /2015,SDG,2017,2025-08-15 15:09:19
,Dan Feeney,23,LG,15,9,310,6-4,Indiana,5/29/1994,Rook,5,Los Angeles Chargers / 3rd / 71st pick /2017,SDG,2017,2025-08-15 15:09:19
85,Antonio Gates,37,TE,16,4,255,6-4,Kent St.,6/18/1980,14,3,,SDG,2017,2025-08-15 15:09:19
28,Melvin Gordon,24,RB,16,16,215,6-1,Wisconsin,4/13/1993,2,10,San Diego Chargers / 1st / 15th pick /2015,SDG,2017,2025-08-15 15:09:19
75,Chris Hairston,28,T,2,0,323,6-6,Clemson,4/26/1989,6,0,Buffalo Bills / 4th / 122nd pick /2011,SDG,2017,2025-08-15 15:09:19
,Nigel Harris,23,LB,5,1,225,6-2,South Florida,12/7/1994,Rook,1,,SDG,2017,2025-08-15 15:09:19
26,Casey Hayward,28,LCB,16,16,192,5-11,Vanderbilt,9/9/1989,5,13,Green Bay Packers / 2nd / 62nd pick /2012,SDG,2017,2025-08-15 15:09:19
