Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SDG,1974,59,Charles Anthony,22,MLB,13,9,230,6-1,USC,7/10/1952,Rook,5,San Diego Chargers / 15th / 366th pick /1974
SDG,1974,79,Coy Bacon,32,RDE,14,14,270,6-4,Jackson St.,8/30/1942,6,6,
SDG,1974,75,Raymond Baylor,27,DE,1,0,263,6-5,Texas Southern,3/7/1947,Rook,0,
SDG,1974,40,Joe Beauchamp,30,FS,10,10,188,6-0,Iowa St.,4/11/1944,8,4,San Diego Chargers / 6th / 53rd pick /1966
SDG,1974,85,Jim Beirne,28,WR,14,0,206,6-2,Purdue,10/15/1946,6,1,Houston Oilers / 4th / 105th pick /1968
SDG,1974,45,Reggie Berry,24,DB,13,0,190,6-0,Long Beach St.,3/13/1950,2,2,
SDG,1974,73,Bon Boatwright,23,DT,10,0,262,6-5,Oklahoma St.,10/28/1951,Rook,3,San Diego Chargers / 8th / 206th pick /1974
SDG,1974,21,Glen Bonner,22,RB,12,3,202,6-2,Washington,5/5/1952,Rook,2,
SDG,1974,78,Robert Brown,35,RDT,14,13,260,6-5,Ark-Pine Bluff,2/23/1939,8,6,San Francisco 49ers / 13th / 169th pick /1964
SDG,1974,46,Danny Colbert,24,DB,6,0,175,5-11,"TCU,Tulsa",12/15/1950,Rook,2,San Diego Chargers / 9th / 210th pick /1974
SDG,1974,87,Harrison Davis,22,WR,12,7,219,6-4,Virginia,2/20/1952,Rook,4,San Diego Chargers / 4th / 81st pick /1974
SDG,1974,52,Jay Douglas,24,C,14,0,250,6-6,"Arkansas,Memphis",9/1/1950,1,3,San Diego Chargers / 11th / 268th pick /1973
SDG,1974,39,Lenny Dunlap,25,DB,8,2,196,6-1,North Texas,6/25/1949,3,1,Baltimore Colts / 1st / 26th pick /1971
SDG,1974,37,Cid Edwards,31,RB,10,6,230,6-3,Tennessee St.,10/10/1943,6,3,
SDG,1974,44,Chris Fletcher,26,SS,12,12,185,5-11,Temple,12/25/1948,4,5,San Diego Chargers / 9th / 223rd pick /1970
SDG,1974,56,Fred Forsberg,30,LB,6,1,235,6-1,Washington,7/4/1944,6,1,Denver Broncos / 14th / 121st pick /1966
SDG,1974,14,Dan Fouts,23,QB,11,11,204,6-3,Oregon,6/10/1951,1,7,San Diego Chargers / 3rd / 64th pick /1973
