No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
76,Oday Aboushi,30,RG,5,5,308,6-5,Virginia,6/5/1991,7,2,New York Jets / 5th / 141st pick /2013,SDG,2021,2025-08-15 15:09:50
24,Nasir Adderley,24,FS,15,15,206,6-0,Delaware,5/31/1997,2,4,Los Angeles Chargers / 2nd / 60th pick /2019,SDG,2021,2025-08-15 15:09:50
13,Keenan Allen,29,WR,16,16,211,6-2,California,4/27/1992,8,11,San Diego Chargers / 3rd / 76th pick /2013,SDG,2021,2025-08-15 15:09:50
82,Stephen Anderson,28,TE,17,4,230,6-3,California,1/30/1993,5,2,,SDG,2021,2025-08-15 15:09:50
83,Michael Bandy,24,WR,1,0,190,5-10,San Diego,12/5/1997,1,0,,SDG,2021,2025-08-15 15:09:50
90,Eric Banks,23,DE,3,0,274,6-5,Texas-San Antonio,1/30/1998,1,0,,SDG,2021,2025-08-15 15:09:50
39,Essang Bassey,23,CB,1,0,190,5-10,Wake Forest,8/12/1998,1,0,,SDG,2021,2025-08-15 15:09:50
97,Joey Bosa,26,LOLB,16,16,280,6-5,Ohio St.,7/11/1995,5,9,San Diego Chargers / 1st / 3rd pick /2016,SDG,2021,2025-08-15 15:09:50
34,Darius Bradwell,24,FB,2,0,230,6-1,Tulane,5/15/1997,1,0,,SDG,2021,2025-08-15 15:09:50
90,Andrew Brown,26,DT,2,0,290,6-3,Virginia,12/30/1995,2,0,Cincinnati Bengals / 5th / 158th pick /2018,SDG,2021,2025-08-15 15:09:50
75,Bryan Bulaga,32,T,1,1,314,6-5,Iowa,3/21/1989,11,1,Green Bay Packers / 1st / 23rd pick /2010,SDG,2021,2025-08-15 15:09:50
20,Tevaughn Campbell,28,RCB,16,7,200,6-0,Regina,6/14/1993,1,2,,SDG,2021,2025-08-15 15:09:50
50,Cole Christiansen,24,LB,3,0,230,6-1,Army,7/30/1997,1,0,,SDG,2021,2025-08-15 15:09:50
87,Jared Cook,34,TE,16,10,246,6-5,South Carolina,4/7/1987,12,5,Tennessee Titans / 3rd / 89th pick /2009,SDG,2021,2025-08-15 15:09:50
95,Christian Covington,28,DT,16,3,289,6-2,Rice,10/16/1993,6,2,Houston Texans / 6th / 216th pick /2015,SDG,2021,2025-08-15 15:09:50
4,Chase Daniel,35,QB,1,0,218,6-0,Missouri,10/7/1986,11,0,,SDG,2021,2025-08-15 15:09:50
43,Michael Davis,26,LCB,14,14,196,6-2,BYU,1/6/1995,4,4,,SDG,2021,2025-08-15 15:09:50
46,Ben DeLuca,23,DB,3,0,202,6-1,Charlotte,4/9/1998,Rook,0,,SDG,2021,2025-08-15 15:09:50
51,Emeke Egbule,25,LB,3,0,245,6-2,Houston,10/13/1996,2,0,Los Angeles Chargers / 6th / 200th pick /2019,SDG,2021,2025-08-15 15:09:50
