Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SDG,1977,64,Charles Aiu,23,G,14,1,251,6-2,Hawaii,5/22/1954,1,2,
SDG,1977,35,Larry Barnes,23,RB,5,0,220,5-11,Tennessee St.,7/17/1954,Rook,1,San Diego Chargers / 6th / 151st pick /1977
SDG,1977,37,Hank Bauer,23,RB,13,0,200,5-10,California Lutheran,7/15/1954,1,0,
SDG,1977,6,Rolf Benirschke,22,K,14,0,171,6-0,UC Davis,2/7/1955,Rook,5,Oakland Raiders / 12th / 334th pick /1977
SDG,1977,88,Chuck Bradley,27,TE,1,0,243,6-6,Oregon,10/13/1950,2,0,Miami Dolphins / 2nd / 52nd pick /1973
SDG,1977,65,Booker Brown,25,T,6,1,257,6-2,USC,9/25/1952,2,1,Houston Oilers / 6th / 154th pick /1974
SDG,1977,82,Pat Curran,32,TE,14,5,238,6-4,"Iowa St.,Lakeland",9/21/1945,8,1,Los Angeles Rams / 6th / 151st pick /1969
SDG,1977,71,Fred Dean,25,RDE,11,11,230,6-3,Louisiana Tech,2/24/1952,2,7,San Diego Chargers / 2nd / 33rd pick /1975
SDG,1977,73,Charles DeJurnett,25,DT,11,3,263,6-4,San Jose St.,6/17/1952,1,2,San Diego Chargers / 17th / 418th pick /1974
SDG,1977,87,Larry Dorsey,24,WR,13,0,195,6-1,Tennessee St.,8/15/1953,1,2,San Diego Chargers / 3rd / 64th pick /1976
SDG,1977,48,Jerome Dove,24,DB,14,4,190,6-0,Colorado St.,10/3/1953,Rook,3,Oakland Raiders / 8th / 220th pick /1976
SDG,1977,21,Clarence Duren,27,FS,14,14,190,6-1,California,12/9/1950,4,8,
SDG,1977,14,Dan Fouts,26,QB,4,4,204,6-3,Oregon,6/10/1951,4,4,San Diego Chargers / 3rd / 64th pick /1973
SDG,1977,42,Mike Fuller,24,SS,14,14,188,5-10,Auburn,4/7/1953,2,9,San Diego Chargers / 3rd / 73rd pick /1975
SDG,1977,50,Don Goode,26,LLB,14,14,234,6-2,Kansas,6/21/1951,3,7,San Diego Chargers / 1st / 15th pick /1974
SDG,1977,58,Tom Graham,27,MLB,12,11,235,6-2,Oregon,4/15/1950,5,5,Denver Broncos / 4th / 102nd pick /1972
SDG,1977,12,James Harris,30,QB,9,9,210,6-4,Grambling St.,7/20/1947,8,5,Buffalo Bills / 8th / 192nd pick /1969
SDG,1977,55,Bob Horn,23,LB,14,3,235,6-3,Oregon St.,2/6/1954,1,3,San Diego Chargers / 4th / 94th pick /1976
SDG,1977,79,Gary Johnson,25,RDT,14,14,257,6-2,Grambling St.,8/31/1952,2,8,San Diego Chargers / 1st / 8th pick /1975
SDG,1977,18,Charlie Joiner,30,WR,14,14,188,5-11,Grambling St.,10/14/1947,8,6,Houston Oilers / 4th / 93rd pick /1969
SDG,1977,68,Leroy Jones,27,LDE,14,13,263,6-8,Norfolk St.,9/29/1950,1,7,Los Angeles Rams / 2nd / 48th pick /1975
SDG,1977,74,Louie Kelcher,24,LDT,12,12,291,6-5,SMU,8/23/1953,2,11,San Diego Chargers / 2nd / 30th pick /1975
SDG,1977,84,Bob Klein,30,TE,12,9,235,6-5,USC,7/27/1947,8,3,Los Angeles Rams / 1st / 21st pick /1969
SDG,1977,69,John Lee,24,DE,12,3,255,6-2,Nebraska,2/17/1953,1,2,San Diego Chargers / 13th / 351st pick /1976
SDG,1977,51,Woodrow Lowe,23,RLB,14,14,227,6-0,Alabama,6/9/1954,1,7,San Diego Chargers / 5th / 131st pick /1976
SDG,1977,62,Don Macek,23,RG,14,13,261,6-3,Boston Col.,7/21/1954,1,7,San Diego Chargers / 2nd / 31st pick /1976
SDG,1977,41,Bo Matthews,26,RB,12,0,230,6-4,Colorado,11/15/1951,3,2,San Diego Chargers / 1st / 2nd pick /1974
SDG,1977,89,Dwight McDonald,26,WR,11,6,185,6-3,"U.S. International,San Diego St.",5/24/1951,2,2,
SDG,1977,57,Rick Middleton,26,LB,14,0,228,6-2,Ohio St.,11/28/1951,3,3,New Orleans Saints / 1st / 13th pick /1974
SDG,1977,19,Bill Munson,36,QB,4,0,203,6-2,Utah St.,8/11/1941,13,1,"Los Angeles Rams / 1st / 7th pick /1964, Houston Oilers / 16th / 126th pick /1964"
SDG,1977,10,Cliff Olander,22,QB,2,1,191,6-5,New Mexico St.,5/15/1955,Rook,1,San Diego Chargers / 5th / 128th pick /1977
SDG,1977,85,Artie Owens,24,WR,14,1,176,5-10,West Virginia,1/14/1953,1,0,San Diego Chargers / 4th / 115th pick /1976
