Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
DET,1970,20,Lem Barney,25,LCB,13,13,188,6-0,Jackson St.,9/8/1945,3,11,Detroit Lions / 2nd / 34th pick /1967
DET,1970,81,Charlie Brown,22,WR,14,0,195,6-2,Northern Arizona,10/13/1948,Rook,1,Detroit Lions / 14th / 357th pick /1970
DET,1970,87,Craig Cotton,23,TE,14,0,216,6-5,Youngstown St.,7/7/1947,1,0,San Diego Chargers / 8th / 200th pick /1969
DET,1970,52,Bill Cottrell,26,T,10,0,255,6-4,Delaware Valley,9/18/1944,3,4,
DET,1970,40,Nick Eddy,26,RB,11,0,210,6-1,Notre Dame,8/23/1944,2,1,"Denver Broncos / 1st / 3rd pick /1966, Detroit Lions / 2nd / 24th pick /1966"
DET,1970,24,Mel Farr,26,RB,12,12,210,6-2,UCLA,11/3/1944,3,12,Detroit Lions / 1st / 7th pick /1967
DET,1970,54,Ed Flanagan,26,C,14,14,245,6-3,Purdue,2/23/1944,5,10,Detroit Lions / 5th / 64th pick /1965
DET,1970,76,Rocky Freitas,25,RT,14,14,270,6-6,Oregon St.,9/7/1945,2,8,Pittsburgh Steelers / 3rd / 73rd pick /1967
DET,1970,68,Frank Gallagher,27,RG,14,14,245,6-2,North Carolina,3/2/1943,3,8,
DET,1970,72,Dan Goich,26,DT,14,2,240,6-4,California,4/30/1944,1,2,"Houston Oilers / 10th / 85th pick /1966, St. Louis Cardinals / 8th / 121st pick /1966"
DET,1970,74,Larry Hand,30,RDE,14,14,250,6-4,Appalachian St.,7/10/1940,5,10,"Detroit Lions / 10th / 132nd pick /1964, New York Jets / 21st / 163rd pick /1964"
DET,1970,80,Dave Haverdick,22,DT,8,0,245,6-4,Morehead St.,1/19/1948,Rook,4,Detroit Lions / 13th / 331st pick /1970
DET,1970,85,Chuck Hughes,27,WR,13,9,173,5-11,Texas-El Paso,3/24/1943,3,3,Philadelphia Eagles / 4th / 99th pick /1967
DET,1970,71,Alex Karras,35,LDT,13,12,248,6-2,Iowa,7/15/1935,12,8,Detroit Lions / 1st / 10th pick /1958
DET,1970,66,Bob Kowalkowski,27,G,10,0,240,6-3,Virginia,11/5/1943,4,4,"Boston Patriots / 2nd / 15th pick /1965, Detroit Lions / 7th / 95th pick /1965"
DET,1970,11,Greg Landry,24,QB,12,6,210,6-4,Massachusetts,12/18/1946,2,11,Detroit Lions / 1st / 11th pick /1968
DET,1970,44,Dick LeBeau,33,RCB,14,14,185,6-1,Ohio St.,9/9/1937,11,10,Cleveland Browns / 5th / 58th pick /1959
DET,1970,53,Mike Lucci,31,MLB,14,14,230,6-2,"Pittsburgh,Tennessee",12/29/1939,8,10,Cleveland Browns / 5th / 69th pick /1961
DET,1970,12,Errol Mann,29,K,14,0,200,6-0,North Dakota,6/27/1941,2,6,
DET,1970,46,Bruce Maxwell,23,RB,11,0,220,6-1,Arkansas,3/23/1947,Rook,0,Detroit Lions / 10th / 253rd pick /1970
DET,1970,25,Earl McCullouch,24,WR,10,8,175,5-11,USC,1/10/1946,2,5,Detroit Lions / 1st / 24th pick /1968
DET,1970,57,Terry Miller,24,LB,1,0,225,6-2,Illinois,4/11/1946,Rook,1,Detroit Lions / 8th / 202nd pick /1968
DET,1970,83,Jim Mitchell,22,LDE,14,8,245,6-3,Virginia St.,9/15/1948,Rook,6,Detroit Lions / 3rd / 71st pick /1970
DET,1970,62,Ed Mooney,25,LB,14,0,225,6-2,Texas Tech,2/26/1945,2,5,Detroit Lions / 4th / 93rd pick /1968
DET,1970,19,Bill Munson,29,QB,8,8,203,6-2,Utah St.,8/11/1941,6,7,"Los Angeles Rams / 1st / 7th pick /1964, Houston Oilers / 16th / 126th pick /1964"
DET,1970,50,Paul Naumoff,25,LLB,14,14,215,6-1,Tennessee,7/3/1945,3,10,Detroit Lions / 3rd / 60th pick /1967
DET,1970,23,Phil Odle,28,WR,4,0,195,5-11,BYU,11/23/1942,2,0,Detroit Lions / 5th / 120th pick /1968
DET,1970,36,Steve Owens,23,RB,6,1,215,6-2,Oklahoma,12/9/1947,Rook,2,Detroit Lions / 1st / 19th pick /1970
DET,1970,67,Rocky Rasley,23,G,8,0,250,6-3,Oregon St.,4/27/1947,1,3,Detroit Lions / 9th / 216th pick /1969
DET,1970,47,Wayne Rasmussen,28,FS,14,8,175,6-2,South Dakota St.,6/7/1942,6,5,Detroit Lions / 9th / 117th pick /1964
DET,1970,84,Joe Robb,33,LDE,6,6,238,6-3,TCU,3/15/1937,11,4,Chicago Bears / 14th / 164th pick /1959
DET,1970,82,Jerry Rush,28,RDT,14,14,265,6-4,Michigan St.,8/7/1942,5,9,"Boston Patriots / 1st / 7th pick /1965, Detroit Lions / 2nd / 25th pick /1965"
DET,1970,88,Charlie Sanders,24,TE,14,14,225,6-4,Minnesota,8/25/1946,2,10,Detroit Lions / 3rd / 74th pick /1968
DET,1970,58,Bill Saul,30,LB,13,0,224,6-4,Penn St.,11/19/1940,8,4,"Baltimore Colts / 2nd / 23rd pick /1962, Buffalo Bills / 9th / 68th pick /1962"
DET,1970,73,Roger Shoals,32,LT,14,14,260,6-4,Maryland,12/13/1938,7,8,"Dallas Texans / 34th / 267th pick /1962, Cleveland Browns / 16th / 223rd pick /1961"
DET,1970,42,Altie Taylor,23,FB,14,14,200,5-10,Utah St.,9/29/1947,1,13,Detroit Lions / 2nd / 34th pick /1969
DET,1970,38,Bill Triplett,30,RB,14,1,215,6-2,Miami (OH),5/9/1940,8,3,"Boston Patriots / 9th / 70th pick /1962, New York Giants / 6th / 72nd pick /1962"
