No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
42,Isa Abdul-Quddus,26,SS,16,8,200,6-1,Fordham,8/3/1989,4,3,,DET,2015,2025-08-15 13:58:37
21,Ameer Abdullah,22,RB,16,9,203,5-9,Nebraska,6/13/1993,Rook,5,Detroit Lions / 2nd / 54th pick /2015,DET,2015,2025-08-15 13:58:37
94,Ezekiel Ansah,26,RDE,16,16,275,6-5,BYU,5/29/1989,2,12,Detroit Lions / 1st / 5th pick /2013,DET,2015,2025-08-15 13:58:37
35,Joique Bell,29,RB,13,5,220,5-11,Wayne State (MI),8/4/1986,5,4,,DET,2015,2025-08-15 13:58:37
41,Bill Bentley,26,DB,2,0,176,5-10,Louisiana,5/16/1989,3,0,Detroit Lions / 3rd / 85th pick /2012,DET,2015,2025-08-15 13:58:37
65,Taylor Boggs,28,C,2,0,285,6-3,Humboldt St.,2/20/1987,2,0,,DET,2015,2025-08-15 13:58:37
46,Michael Burton,23,TE,16,7,247,6-0,Rutgers,2/1/1992,Rook,0,Detroit Lions / 5th / 168th pick /2015,DET,2015,2025-08-15 13:58:37
29,Crezdon Butler,28,DB,8,0,183,6-0,Clemson,5/26/1987,5,0,Pittsburgh Steelers / 5th / 164th pick /2010,DET,2015,2025-08-15 13:58:37
57,Josh Bynes,26,RLB,16,11,240,6-1,Auburn,8/24/1989,4,5,,DET,2015,2025-08-15 13:58:37
26,Don Carey,28,DB,16,0,202,5-11,Norfolk St.,2/14/1987,5,1,Cleveland Browns / 6th / 177th pick /2009,DET,2015,2025-08-15 13:58:37
95,Brandon Copeland,24,LB,16,0,263,6-3,Pennsylvania,7/2/1991,Rook,1,,DET,2015,2025-08-15 13:58:37
99,Jermelle Cudjo,29,DT,7,0,293,6-2,Central Oklahoma,9/28/1986,5,1,,DET,2015,2025-08-15 13:58:37
28,Quandre Diggs,22,DB,16,4,197,5-9,Texas,1/22/1993,Rook,2,Detroit Lions / 6th / 200th pick /2015,DET,2015,2025-08-15 13:58:37
85,Eric Ebron,22,TE,14,8,253,6-4,North Carolina,4/10/1993,1,4,Detroit Lions / 1st / 10th pick /2014,DET,2015,2025-08-15 13:58:37
96,Andre Fluellen,30,DT,4,1,285,6-2,Florida St.,3/7/1985,7,1,Detroit Lions / 3rd / 87th pick /2008,DET,2015,2025-08-15 13:58:37
10,Corey Fuller,25,WR,12,0,204,6-2,Virginia Tech,6/23/1990,1,1,Detroit Lions / 6th / 171st pick /2013,DET,2015,2025-08-15 13:58:37
58,Phillip Hunt,29,DE,2,0,248,6-0,Houston,1/10/1986,4,0,,DET,2015,2025-08-15 13:58:37
61,Kerry Hyder,24,DE,1,0,275,6-2,Texas Tech,5/2/1991,Rook,0,,DET,2015,2025-08-15 13:58:37
32,James Ihedigbo,32,SS,15,8,202,6-1,Massachusetts,12/3/1983,7,3,,DET,2015,2025-08-15 13:58:37
65,Gabe Ikard,25,C,1,0,300,6-4,Oklahoma,9/26/1990,Rook,0,,DET,2015,2025-08-15 13:58:37
81,Calvin Johnson,30,WR,16,16,237,6-5,Georgia Tech,9/29/1985,8,10,Detroit Lions / 1st / 2nd pick /2007,DET,2015,2025-08-15 13:58:37
43,Isaiah Johnson,23,DB,6,0,210,6-1,Georgia Tech,5/16/1992,Rook,0,,DET,2015,2025-08-15 13:58:37
91,Jason Jones,29,LDE,15,15,272,6-5,Eastern Michigan,5/23/1986,7,6,Tennessee Titans / 2nd / 54th pick /2008,DET,2015,2025-08-15 13:58:37
13,T.J. Jones,23,WR,10,0,190,6-0,Notre Dame,7/19/1992,1,1,Detroit Lions / 6th / 189th pick /2014,DET,2015,2025-08-15 13:58:37
67,Ishmaa'ily Kitchen,27,DT,1,0,334,6-1,Kent St.,6/24/1988,3,0,,DET,2015,2025-08-15 13:58:37
24,Nevin Lawson,24,RCB,15,9,192,5-9,Utah St.,4/23/1991,1,3,Detroit Lions / 4th / 133rd pick /2014,DET,2015,2025-08-15 13:58:37
54,DeAndre Levy,28,LB,1,1,230,6-2,Wisconsin,3/26/1987,6,0,Detroit Lions / 3rd / 76th pick /2009,DET,2015,2025-08-15 13:58:37
50,Travis Lewis,27,LB,15,4,246,6-1,Oklahoma,1/15/1988,3,2,Detroit Lions / 7th / 223rd pick /2012,DET,2015,2025-08-15 13:58:37
77,Cornelius Lucas,24,T,15,3,327,6-8,Kansas St.,7/18/1991,1,3,,DET,2015,2025-08-15 13:58:37
6,Sam Martin,25,P,16,0,205,6-1,Appalachian St.,2/27/1990,2,3,Detroit Lions / 5th / 165th pick /2013,DET,2015,2025-08-15 13:58:37
31,Rashean Mathis,35,RCB,7,7,195,6-1,Bethune-Cookman,8/27/1980,12,2,Jacksonville Jaguars / 2nd / 39th pick /2003,DET,2015,2025-08-15 13:58:37
16,Lance Moore,32,WR,14,8,187,5-9,Toledo,8/31/1983,9,3,,DET,2015,2025-08-15 13:58:37
48,Don Muhlbach,34,LS,16,0,258,6-4,Texas A&M,8/17/1981,11,2,,DET,2015,2025-08-15 13:58:37
92,Haloti Ngata,31,RDT,14,14,340,6-4,Oregon,1/21/1984,9,5,Baltimore Ravens / 1st / 12th pick /2006,DET,2015,2025-08-15 13:58:37
74,Michael Ola,27,RT,9,7,312,6-5,Hampton,4/19/1988,1,4,,DET,2015,2025-08-15 13:58:37
8,Dan Orlovsky,32,QB,2,0,215,6-5,Connecticut,8/18/1983,10,1,Detroit Lions / 5th / 145th pick /2005,DET,2015,2025-08-15 13:58:37
80,Bear Pascoe,29,TE,3,0,257,6-5,Fresno St.,2/23/1986,6,0,San Francisco 49ers / 6th / 184th pick /2009,DET,2015,2025-08-15 13:58:37
87,Brandon Pettigrew,30,TE,8,8,257,6-5,Oklahoma St.,2/23/1985,6,1,Detroit Lions / 1st / 20th pick /2009,DET,2015,2025-08-15 13:58:37
5,Matt Prater,31,K,16,0,201,5-10,Central Florida,8/10/1984,8,4,,DET,2015,2025-08-15 13:58:37
27,Glover Quin,29,FS,16,16,207,6-0,"Southwest Mississippi CC,New Mexico",1/15/1986,6,6,Houston Texans / 4th / 112th pick /2009,DET,2015,2025-08-15 13:58:37
63,Manuel Ramirez,32,LG/RG,16,7,326,6-3,Texas Tech,2/19/1983,8,4,Detroit Lions / 4th / 117th pick /2007,DET,2015,2025-08-15 13:58:37
97,Caraun Reid,24,LDT,14,12,292,6-2,Princeton,11/23/1991,1,5,Detroit Lions / 5th / 158th pick /2014,DET,2015,2025-08-15 13:58:37
71,Riley Reiff,27,LT,16,16,310,6-6,Iowa,12/1/1988,3,8,Detroit Lions / 1st / 23rd pick /2012,DET,2015,2025-08-15 13:58:37
25,Theo Riddick,24,RB,16,1,201,5-9,Notre Dame,5/4/1991,2,7,Detroit Lions / 6th / 199th pick /2013,DET,2015,2025-08-15 13:58:37
70,Corey Robinson,23,T,1,0,315,6-7,South Carolina,5/21/1992,Rook,0,Detroit Lions / 7th / 240th pick /2015,DET,2015,2025-08-15 13:58:37
23,Darius Slay,24,LCB,16,16,192,6-0,Mississippi St.,1/1/1991,2,5,Detroit Lions / 2nd / 36th pick /2013,DET,2015,2025-08-15 13:58:37
9,Matthew Stafford,27,QB,16,16,214,6-3,Georgia,2/7/1988,6,13,Detroit Lions / 1st / 1st pick /2009,DET,2015,2025-08-15 13:58:37
64,Travis Swanson,24,C,14,14,304,6-5,Arkansas,1/30/1991,1,7,Detroit Lions / 3rd / 76th pick /2014,DET,2015,2025-08-15 13:58:37
52,Darryl Tapp,31,DE,16,1,270,6-1,Virginia Tech,9/13/1984,9,2,Seattle Seahawks / 2nd / 63rd pick /2006,DET,2015,2025-08-15 13:58:37
15,Golden Tate,27,WR,16,16,197,5-10,Notre Dame,8/2/1988,5,7,Seattle Seahawks / 2nd / 60th pick /2010,DET,2015,2025-08-15 13:58:37
98,Devin Taylor,26,DE,15,0,266,6-7,South Carolina,11/15/1989,2,2,Detroit Lions / 4th / 132nd pick /2013,DET,2015,2025-08-15 13:58:37
67,Khyri Thornton,26,DT,6,0,304,6-3,Southern Miss,11/21/1989,Rook,0,Green Bay Packers / 3rd / 85th pick /2014,DET,2015,2025-08-15 13:58:37
72,Laken Tomlinson,23,LG,16,14,323,6-3,Duke,2/9/1992,Rook,7,Detroit Lions / 1st / 28th pick /2015,DET,2015,2025-08-15 13:58:37
55,Stephen Tulloch,30,MLB,16,16,245,5-11,North Carolina St.,1/1/1985,9,7,Tennessee Titans / 4th / 116th pick /2006,DET,2015,2025-08-15 13:58:37
53,Kyle Van Noy,24,LB,15,0,255,6-3,BYU,3/26/1991,1,1,Detroit Lions / 2nd / 40th pick /2014,DET,2015,2025-08-15 13:58:37
66,LaAdrian Waddle,24,RT,8,6,315,6-6,Texas Tech,7/21/1991,2,3,,DET,2015,2025-08-15 13:58:37
93,Tyrunn Walker,25,DE,4,4,310,6-3,Tulsa,3/18/1990,2,1,,DET,2015,2025-08-15 13:58:37
75,Larry Warford,24,RG,13,13,317,6-3,Kentucky,6/18/1991,2,6,Detroit Lions / 3rd / 65th pick /2013,DET,2015,2025-08-15 13:58:37
59,Tahir Whitehead,25,LLB,16,8,241,6-2,Temple,4/2/1990,3,4,Detroit Lions / 5th / 138th pick /2012,DET,2015,2025-08-15 13:58:37
78,C.J. Wilson,28,DE,8,0,271,6-4,East Carolina,3/30/1987,5,1,Green Bay Packers / 7th / 230th pick /2010,DET,2015,2025-08-15 13:58:37
30,Josh Wilson,30,DB,8,4,189,5-9,Maryland,3/11/1985,8,2,Seattle Seahawks / 2nd / 55th pick /2007,DET,2015,2025-08-15 13:58:37
38,George Winn,25,RB,7,0,218,5-11,Cincinnati,11/10/1990,1,0,,DET,2015,2025-08-15 13:58:37
