Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
DET,1971,20,Lem Barney,26,LCB,9,7,188,6-0,Jackson St.,9/8/1945,4,4,Detroit Lions / 2nd / 34th pick /1967
DET,1971,73,Bob Bell,23,LDT,14,6,250,6-4,Cincinnati,1/25/1948,Rook,4,Detroit Lions / 1st / 21st pick /1971
DET,1971,21,Al Clark,23,LCB,9,7,185,6-0,"Grambling St.,Northern Arizona,Eastern Michigan",2/29/1948,Rook,3,Detroit Lions / 3rd / 72nd pick /1971
DET,1971,87,Craig Cotton,24,TE,14,2,216,6-5,Youngstown St.,7/7/1947,2,1,San Diego Chargers / 8th / 200th pick /1969
DET,1971,77,Dick Evey,30,LDT,11,8,245,6-4,Tennessee,2/13/1941,7,4,"Buffalo Bills / 2nd / 12th pick /1964, Chicago Bears / 1st / 14th pick /1964"
DET,1971,24,Mel Farr,27,RB,9,1,210,6-2,UCLA,11/3/1944,4,2,Detroit Lions / 1st / 7th pick /1967
DET,1971,54,Ed Flanagan,27,C,14,14,245,6-3,Purdue,2/23/1944,6,10,Detroit Lions / 5th / 64th pick /1965
DET,1971,76,Rocky Freitas,26,RT,14,14,270,6-6,Oregon St.,9/7/1945,3,8,Pittsburgh Steelers / 3rd / 73rd pick /1967
DET,1971,68,Frank Gallagher,28,RG,14,14,245,6-2,North Carolina,3/2/1943,4,8,
DET,1971,23,Paul Gipson,25,RB,5,0,210,6-0,Houston,3/21/1946,2,0,Atlanta Falcons / 2nd / 29th pick /1969
DET,1971,74,Larry Hand,31,RDE,14,14,250,6-4,Appalachian St.,7/10/1940,6,7,"Detroit Lions / 10th / 132nd pick /1964, New York Jets / 21st / 163rd pick /1964"
DET,1971,85,Chuck Hughes,28,WR,3,0,173,5-11,Texas-El Paso,3/24/1943,4,1,Philadelphia Eagles / 4th / 99th pick /1967
DET,1971,89,Ron Jessie,23,WR,14,1,185,6-0,Kansas,2/4/1948,Rook,3,Dallas Cowboys / 8th / 206th pick /1971
DET,1971,66,Bob Kowalkowski,28,G,14,0,240,6-3,Virginia,11/5/1943,5,4,"Boston Patriots / 2nd / 15th pick /1965, Detroit Lions / 7th / 95th pick /1965"
DET,1971,11,Greg Landry,25,QB,14,14,210,6-4,Massachusetts,12/18/1946,3,19,Detroit Lions / 1st / 11th pick /1968
DET,1971,44,Dick LeBeau,34,RCB,13,13,185,6-1,Ohio St.,9/9/1937,12,6,Cleveland Browns / 5th / 58th pick /1959
DET,1971,51,Ken Lee,23,LB,1,0,230,6-4,Washington,9/3/1948,Rook,0,Detroit Lions / 8th / 204th pick /1971
DET,1971,53,Mike Lucci,32,MLB,14,14,230,6-2,"Pittsburgh,Tennessee",12/29/1939,9,9,Cleveland Browns / 5th / 69th pick /1961
DET,1971,12,Errol Mann,30,K,14,0,200,6-0,North Dakota,6/27/1941,3,3,
DET,1971,25,Earl McCullouch,25,WR,13,12,175,5-11,USC,1/10/1946,3,9,Detroit Lions / 1st / 24th pick /1968
DET,1971,83,Jim Mitchell,23,LDE,13,8,245,6-3,Virginia St.,9/15/1948,1,4,Detroit Lions / 3rd / 71st pick /1970
DET,1971,62,Ed Mooney,26,LB,14,0,225,6-2,Texas Tech,2/26/1945,3,3,Detroit Lions / 4th / 93rd pick /1968
DET,1971,19,Bill Munson,30,QB,4,0,203,6-2,Utah St.,8/11/1941,7,1,"Los Angeles Rams / 1st / 7th pick /1964, Houston Oilers / 16th / 126th pick /1964"
DET,1971,50,Paul Naumoff,26,LLB,14,14,215,6-1,Tennessee,7/3/1945,4,6,Detroit Lions / 3rd / 60th pick /1967
DET,1971,36,Steve Owens,24,FB,14,13,215,6-2,Oklahoma,12/9/1947,1,17,Detroit Lions / 1st / 19th pick /1970
DET,1971,79,Ray Parson,24,T,14,0,245,6-4,Minnesota,5/30/1947,Rook,4,Detroit Lions / 2nd / 45th pick /1970
DET,1971,47,Wayne Rasmussen,29,FS,14,5,175,6-2,South Dakota St.,6/7/1942,7,3,Detroit Lions / 9th / 117th pick /1964
DET,1971,84,Joe Robb,34,LDE,14,6,238,6-3,TCU,3/15/1937,12,3,Chicago Bears / 14th / 164th pick /1959
DET,1971,82,Jerry Rush,29,RDT,14,14,265,6-4,Michigan St.,8/7/1942,6,6,"Boston Patriots / 1st / 7th pick /1965, Detroit Lions / 2nd / 25th pick /1965"
DET,1971,88,Charlie Sanders,25,TE,13,13,225,6-4,Minnesota,8/25/1946,3,8,Detroit Lions / 3rd / 74th pick /1968
DET,1971,42,Altie Taylor,24,FB,14,14,200,5-10,Utah St.,9/29/1947,2,12,Detroit Lions / 2nd / 34th pick /1969
DET,1971,65,Dave Thompson,22,C,14,0,270,6-4,Clemson,2/1/1949,Rook,4,Detroit Lions / 2nd / 30th pick /1971
DET,1971,38,Bill Triplett,31,RB,14,0,215,6-2,Miami (OH),5/9/1940,9,0,"Boston Patriots / 9th / 70th pick /1962, New York Giants / 6th / 72nd pick /1962"
DET,1971,48,Tom Vaughn,28,FS,9,9,190,5-11,Iowa St.,2/28/1943,6,4,"Detroit Lions / 5th / 57th pick /1965, Denver Broncos / 11th / 81st pick /1965"
DET,1971,55,Wayne Walker,35,RLB,14,14,225,6-2,Idaho,9/30/1936,13,7,Detroit Lions / 4th / 45th pick /1958
DET,1971,63,Chuck Walton,30,LG,14,14,253,6-3,Iowa St.,7/7/1941,4,8,"Detroit Lions / 4th / 55th pick /1963, San Diego Chargers / 13th / 98th pick /1963"
DET,1971,49,Larry Walton,24,WR,14,14,180,6-0,Arizona St.,2/8/1947,2,8,Detroit Lions / 3rd / 59th pick /1969
DET,1971,59,Charlie Weaver,22,LB,14,0,220,6-2,USC,7/12/1949,Rook,3,Detroit Lions / 2nd / 48th pick /1971
DET,1971,18,Herman Weaver,23,P,13,0,210,6-4,Tennessee,11/17/1948,1,2,Detroit Lions / 9th / 227th pick /1970
DET,1971,28,Mike Weger,26,SS,14,14,200,6-2,Bowling Green,10/2/1945,4,6,Detroit Lions / 9th / 218th pick /1967
DET,1971,45,Bobby Williams,29,DB,14,1,205,6-0,Central Oklahoma,2/28/1942,5,1,St. Louis Cardinals / 11th / 163rd pick /1966
DET,1971,70,Larry Woods,23,DT,1,0,260,6-6,Tennessee St.,5/11/1948,Rook,0,Detroit Lions / 4th / 100th pick /1971
DET,1971,75,Jim Yarbrough,25,LT,14,14,265,6-5,Florida,10/28/1946,2,8,Detroit Lions / 2nd / 47th pick /1969
DET,1971,34,Mickey Zofko,22,RB,11,0,195,6-3,Auburn,6/8/1949,Rook,0,Detroit Lions / 9th / 229th pick /1971
