Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
DAL,1972,26,Herb Adderley,33,LCB,13,7,205,6-0,Michigan St.,6/8/1939,11,4,"New York Titans / 2nd / 10th pick /1961, Green Bay Packers / 1st / 12th pick /1961"
DAL,1972,19,Lance Alworth,32,WR,14,7,184,6-0,Arkansas,8/3/1940,10,2,"San Francisco 49ers / 1st / 8th pick /1962, Oakland Raiders / 2nd / 9th pick /1962"
DAL,1972,66,George Andrie,32,DE,3,0,250,6-6,Marquette,4/20/1940,10,2,"Dallas Cowboys / 6th / 82nd pick /1962, San Diego Chargers / 12th / 96th pick /1962"
DAL,1972,53,John Babinecz,22,LB,14,0,222,6-1,Villanova,7/27/1950,Rook,4,Dallas Cowboys / 2nd / 39th pick /1972
DAL,1972,31,Benny Barnes,21,DB,4,0,190,6-1,Stanford,3/3/1951,Rook,2,
DAL,1972,81,Marv Bateman,22,P,14,0,213,6-4,Utah,4/5/1950,Rook,2,Dallas Cowboys / 3rd / 78th pick /1972
DAL,1972,63,Larry Cole,26,LDE,9,7,252,6-5,"Air Force,Houston,Hawaii",11/15/1946,4,4,Dallas Cowboys / 16th / 428th pick /1968
DAL,1972,86,Ralph Coleman,22,LB,1,0,216,6-4,North Carolina A&T,8/31/1950,Rook,1,Dallas Cowboys / 8th / 208th pick /1972
DAL,1972,89,Mike Ditka,33,TE,14,14,228,6-3,Pittsburgh,10/18/1939,11,2,"Chicago Bears / 1st / 5th pick /1961, Houston Oilers / 1st / 8th pick /1961"
DAL,1972,52,Dave Edwards,33,LLB,14,14,225,6-1,Auburn,12/14/1939,9,8,Denver Broncos / 25th / 194th pick /1962
DAL,1972,62,John Fitzgerald,24,C,14,0,255,6-5,Boston Col.,4/16/1948,1,4,Dallas Cowboys / 4th / 101st pick /1970
DAL,1972,15,Toni Fritsch,27,K,14,0,190,5-7,None,7/10/1945,1,4,
DAL,1972,84,Jean Fugett,21,TE,14,0,225,6-3,Amherst,12/16/1951,Rook,1,Dallas Cowboys / 13th / 338th pick /1972
DAL,1972,32,Walt Garrison,28,FB,14,14,205,6-0,Oklahoma St.,7/23/1944,6,11,"Dallas Cowboys / 5th / 79th pick /1966, Kansas City Chiefs / 17th / 151st pick /1966"
DAL,1972,34,Cornell Green,32,SS,14,14,208,6-3,Utah St.,2/10/1940,10,10,
DAL,1972,77,Bill Gregory,23,DE,13,1,255,6-5,Wisconsin,12/14/1949,1,2,Dallas Cowboys / 3rd / 77th pick /1971
DAL,1972,43,Cliff Harris,24,FS,14,14,188,6-0,Ouachita Baptist,11/12/1948,2,9,
DAL,1972,22,Bob Hayes,30,WR,12,5,187,6-0,Florida A&M,12/20/1942,7,2,"Dallas Cowboys / 7th / 88th pick /1964, Denver Broncos / 14th / 105th pick /1964"
DAL,1972,35,Calvin Hill,25,RB,14,14,227,6-4,Yale,1/2/1947,3,13,Dallas Cowboys / 1st / 24th pick /1969
DAL,1972,54,Chuck Howley,36,RLB,13,13,228,6-3,West Virginia,6/28/1936,14,8,Chicago Bears / 1st / 7th pick /1958
DAL,1972,55,Lee Roy Jordan,31,MLB,14,14,221,6-1,Alabama,4/27/1941,9,8,"Dallas Cowboys / 1st / 6th pick /1963, Boston Patriots / 2nd / 14th pick /1963"
DAL,1972,57,Mike Keller,23,LB,5,0,221,6-4,Michigan,12/13/1949,Rook,3,Dallas Cowboys / 3rd / 64th pick /1972
DAL,1972,50,D.D. Lewis,27,LB,12,1,225,6-1,Mississippi St.,10/16/1945,4,2,Dallas Cowboys / 6th / 159th pick /1968
DAL,1972,74,Bob Lilly,33,RDT,14,14,260,6-5,TCU,7/26/1939,11,11,"Dallas Cowboys / 1st / 13th pick /1961, Dallas Texans / 2nd / 14th pick /1961"
DAL,1972,51,Dave Manders,31,C,14,14,250,6-2,Michigan St.,2/20/1941,8,7,
DAL,1972,23,Mike Montgomery,23,RB,12,0,210,6-2,Kansas St.,7/10/1949,1,2,San Diego Chargers / 3rd / 65th pick /1971
DAL,1972,14,Craig Morton,29,QB,14,14,214,6-4,California,2/5/1943,7,10,"Dallas Cowboys / 1st / 5th pick /1965, Oakland Raiders / 10th / 75th pick /1965"
DAL,1972,73,Ralph Neely,29,LT,13,13,265,6-6,Oklahoma,9/12/1943,7,7,"Houston Oilers / 2nd / 15th pick /1965, Baltimore Colts / 2nd / 28th pick /1965"
DAL,1972,44,Robert Newhouse,22,RB,14,0,209,5-10,Houston,1/9/1950,Rook,1,Dallas Cowboys / 2nd / 35th pick /1972
DAL,1972,76,John Niland,28,LG,14,14,245,6-3,Iowa,2/29/1944,6,14,"Dallas Cowboys / 1st / 5th pick /1966, Oakland Raiders / 13th / 116th pick /1966"
DAL,1972,61,Blaine Nye,26,RG,14,14,251,6-4,Stanford,3/29/1946,4,7,Dallas Cowboys / 5th / 130th pick /1968
DAL,1972,21,Billy Parks,24,WR,12,7,185,6-1,"Santa Monica College (CA),Long Beach St.",1/1/1948,1,3,San Diego Chargers / 6th / 146th pick /1970
DAL,1972,75,Jethro Pugh,28,LDT,14,14,260,6-6,Elizabeth City St.,7/3/1944,7,8,Dallas Cowboys / 11th / 145th pick /1965
DAL,1972,30,Dan Reeves,28,RB,14,0,200,6-1,South Carolina,1/19/1944,7,0,
DAL,1972,20,Mel Renfro,31,RCB,14,13,190,6-0,Oregon,12/30/1941,8,14,"Dallas Cowboys / 2nd / 17th pick /1964, Oakland Raiders / 10th / 79th pick /1964"
DAL,1972,88,Ron Sellers,25,WR,14,9,205,6-4,Florida St.,2/5/1947,3,7,Boston Patriots / 1st / 6th pick /1969
DAL,1972,85,Tody Smith,24,LDE,10,6,250,6-5,"Michigan St.,USC",12/24/1948,1,4,Dallas Cowboys / 1st / 25th pick /1971
DAL,1972,12,Roger Staubach,30,QB,4,0,197,6-3,"New Mex. Mil. Inst.,Navy",2/5/1942,3,1,"Kansas City Chiefs / 16th / 122nd pick /1964, Dallas Cowboys / 10th / 129th pick /1964"
DAL,1972,27,Bill Thomas,23,RB,7,0,225,6-2,Boston Col.,8/7/1949,Rook,0,Dallas Cowboys / 1st / 26th pick /1972
DAL,1972,67,Pat Toomay,24,RDE,14,14,247,6-5,Vanderbilt,5/17/1948,2,8,Dallas Cowboys / 6th / 153rd pick /1970
DAL,1972,87,Billy Truax,29,TE,6,0,240,6-5,LSU,7/15/1943,8,1,"Houston Oilers / 2nd / 14th pick /1964, Cleveland Browns / 2nd / 26th pick /1964"
