Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
DAL,1980,31,Benny Barnes,29,LCB,11,6,190,6-1,Stanford,3/3/1951,8,3,
DAL,1980,76,Larry Bethea,24,DT,11,0,251,6-2,Michigan St.,7/21/1956,2,1,Dallas Cowboys / 1st / 28th pick /1978
DAL,1980,53,Bob Breunig,27,MLB,16,16,226,6-2,Arizona St.,7/4/1953,5,11,Dallas Cowboys / 3rd / 70th pick /1975
DAL,1980,59,Guy Brown,25,LB,16,0,223,6-4,Houston,6/1/1955,3,1,Dallas Cowboys / 4th / 108th pick /1977
DAL,1980,18,Glenn Carano,25,QB,3,0,201,6-3,UNLV,11/18/1955,2,0,Dallas Cowboys / 2nd / 54th pick /1977
DAL,1980,47,Dextor Clinkscale,22,DB,16,0,192,5-11,South Carolina St.,4/13/1958,Rook,1,
DAL,1980,63,Larry Cole,34,LDT,16,16,252,6-5,"Air Force,Houston,Hawaii",11/15/1946,12,8,Dallas Cowboys / 16th / 428th pick /1968
DAL,1980,61,Jim Cooper,25,RT,15,15,262,6-5,Temple,9/28/1955,3,9,Dallas Cowboys / 6th / 164th pick /1977
DAL,1980,84,Doug Cosbie,24,TE,16,0,236,6-6,"Holy Cross,Santa Clara",3/27/1956,1,0,Dallas Cowboys / 3rd / 76th pick /1979
DAL,1980,51,Anthony Dickerson,23,LB,16,0,220,6-2,SMU,6/9/1957,1,2,
DAL,1980,67,Pat Donovan,27,LT,16,16,253,6-5,Stanford,7/1/1953,5,12,Dallas Cowboys / 4th / 90th pick /1975
DAL,1980,33,Tony Dorsett,26,RB,15,15,192,5-11,Pittsburgh,4/7/1954,3,13,Dallas Cowboys / 1st / 2nd pick /1977
DAL,1980,89,Billy Joe DuPree,30,TE,16,16,225,6-4,Michigan St.,3/7/1950,7,4,Dallas Cowboys / 1st / 20th pick /1973
DAL,1980,78,John Dutton,29,DT,16,0,266,6-6,Nebraska,2/6/1951,6,3,Baltimore Colts / 1st / 5th pick /1974
DAL,1980,62,John Fitzgerald,32,C,14,14,255,6-5,Boston Col.,4/16/1948,9,8,Dallas Cowboys / 4th / 101st pick /1970
DAL,1980,71,Andy Frederick,26,T,16,1,257,6-6,New Mexico,7/25/1954,3,2,Dallas Cowboys / 5th / 137th pick /1977
DAL,1980,58,Mike Hegman,27,LLB,16,16,227,6-1,"Alabama A&M,Tennessee St.",1/17/1953,4,8,Dallas Cowboys / 7th / 173rd pick /1975
DAL,1980,80,Tony Hill,24,WR,16,13,199,6-2,Stanford,6/23/1956,3,12,Dallas Cowboys / 3rd / 62nd pick /1977
DAL,1980,14,Gary Hogeboom,22,QB,2,0,205,6-4,Central Michigan,8/21/1958,Rook,0,Dallas Cowboys / 5th / 133rd pick /1980
DAL,1980,42,Randy Hughes,27,DB,5,0,209,6-4,Oklahoma,4/3/1953,5,0,Dallas Cowboys / 4th / 96th pick /1975
DAL,1980,40,Eric Hurt,23,DB,4,0,171,5-11,San Jose St.,6/11/1957,Rook,0,
DAL,1980,57,Bruce Huther,26,LB,15,0,221,6-1,New Hampshire,7/23/1954,3,1,
DAL,1980,86,Butch Johnson,26,WR,16,1,187,6-1,UC Riverside,5/28/1954,4,3,Dallas Cowboys / 3rd / 87th pick /1976
DAL,1980,23,James Jones,22,RB,16,0,200,5-10,Mississippi St.,12/6/1958,Rook,2,Dallas Cowboys / 3rd / 80th pick /1980
DAL,1980,72,Too Tall Jones,29,LDE,16,16,271,6-9,Tennessee St.,2/23/1951,6,8,Dallas Cowboys / 1st / 1st pick /1974
DAL,1980,50,D.D. Lewis,35,RLB,16,16,225,6-1,Mississippi St.,10/16/1945,12,8,Dallas Cowboys / 6th / 159th pick /1968
DAL,1980,79,Harvey Martin,30,RDE,16,16,260,6-5,Texas A&M-Commerce,11/16/1950,7,8,Dallas Cowboys / 3rd / 53rd pick /1973
DAL,1980,34,Aaron Mitchell,24,RCB,15,15,196,6-1,"College of the Canyons (CA),Morris Brown,UNLV",12/15/1956,1,7,Dallas Cowboys / 2nd / 55th pick /1979
DAL,1980,44,Robert Newhouse,30,FB,16,10,209,5-10,Houston,1/9/1950,8,4,Dallas Cowboys / 2nd / 35th pick /1972
DAL,1980,30,Timmy Newsome,22,RB,16,1,232,6-1,Winston-Salem St.,5/17/1958,Rook,1,Dallas Cowboys / 6th / 162nd pick /1980
DAL,1980,88,Drew Pearson,29,WR,16,15,184,6-0,Tulsa,1/12/1951,7,7,
DAL,1980,26,Preston Pearson,35,RB,11,0,205,6-1,Illinois,1/17/1945,13,2,Baltimore Colts / 12th / 298th pick /1967
DAL,1980,65,Kurt Petersen,23,G,16,0,264,6-4,Missouri,6/17/1957,Rook,2,Dallas Cowboys / 4th / 105th pick /1980
DAL,1980,64,Tom Rafferty,26,RG,16,16,256,6-3,Penn St.,8/2/1954,4,10,Dallas Cowboys / 4th / 119th pick /1976
DAL,1980,56,Bill Roe,22,LB,16,0,233,6-3,Colorado,2/6/1958,Rook,1,Dallas Cowboys / 3rd / 78th pick /1980
DAL,1980,87,Jay Saldi,26,TE,16,3,225,6-3,South Carolina,10/8/1954,4,4,
DAL,1980,68,Herbert Scott,27,LG,16,16,254,6-2,Virginia Union,1/18/1953,5,18,Dallas Cowboys / 13th / 330th pick /1975
