Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CRD,1973,44,Donny Anderson,30,RB,14,13,215,6-2,Texas Tech,5/16/1943,7,12,"Houston Oilers / 1st / 2nd pick /1965, Green Bay Packers / 1st / 7th pick /1965"
CRD,1973,57,Mark Arneson,24,LB,14,4,220,6-2,Arizona,9/9/1949,1,2,St. Louis Cardinals / 2nd / 32nd pick /1972
CRD,1973,25,Jim Bakken,33,K,14,0,200,5-11,Wisconsin,11/2/1940,11,5,Los Angeles Rams / 7th / 88th pick /1962
CRD,1973,54,Tom Banks,25,LG,14,14,245,6-1,Auburn,8/20/1948,2,8,St. Louis Cardinals / 8th / 189th pick /1970
CRD,1973,59,Pete Barnes,28,RLB,12,12,239,6-1,Southern,8/31/1945,6,4,Houston Oilers / 6th / 136th pick /1967
CRD,1973,33,Willie Belton,25,RB,3,0,207,5-11,MD-Eastern Shore,12/12/1948,2,0,
CRD,1973,51,Tom Brahaney,22,C,14,0,245,6-2,Oklahoma,10/23/1951,Rook,4,St. Louis Cardinals / 5th / 109th pick /1973
CRD,1973,70,Lee Brooks,26,DT,13,5,261,6-5,Texas,12/7/1947,3,3,Houston Oilers / 2nd / 31st pick /1970
CRD,1973,62,Dave Butz,23,LDE,12,10,291,6-7,Purdue,6/23/1950,Rook,3,St. Louis Cardinals / 1st / 5th pick /1973
CRD,1973,26,Dwayne Crump,23,LCB,14,7,180,5-11,Fresno St.,8/9/1950,Rook,3,St. Louis Cardinals / 6th / 137th pick /1973
CRD,1973,76,Ron Davis,23,G,2,0,235,6-2,Virginia St.,9/16/1950,Rook,1,San Francisco 49ers / 16th / 408th pick /1972
CRD,1973,42,Chuck Detwiler,26,SS,10,6,185,6-0,Utah St.,3/6/1947,3,2,
CRD,1973,72,Dan Dierdorf,24,LT,14,14,275,6-3,Michigan,6/29/1949,2,8,St. Louis Cardinals / 2nd / 43rd pick /1971
CRD,1973,66,Conrad Dobler,23,RG,12,12,254,6-3,Wyoming,10/1/1950,1,7,St. Louis Cardinals / 5th / 110th pick /1972
CRD,1973,69,Andy Dorris,22,DE,4,0,238,6-4,New Mexico St.,8/11/1951,Rook,1,Cleveland Browns / 4th / 93rd pick /1973
CRD,1973,41,Clarence Duren,23,SS,11,9,190,6-1,California,12/9/1950,Rook,3,
CRD,1973,60,Roger Finnie,28,RT,12,6,245,6-3,Florida A&M,11/6/1945,4,4,New York Jets / 14th / 364th pick /1969
CRD,1973,84,Walker Gillette,26,WR,14,9,200,6-5,Richmond,3/16/1947,3,3,San Diego Chargers / 1st / 15th pick /1970
CRD,1973,85,Mel Gray,25,WR,12,9,175,5-9,Missouri,9/28/1948,2,7,St. Louis Cardinals / 6th / 147th pick /1971
CRD,1973,30,Gary Hammond,24,WR,9,0,184,5-11,SMU,7/31/1949,1,1,New York Jets / 3rd / 66th pick /1972
CRD,1973,17,Jim Hart,29,QB,12,12,215,6-1,Southern Illinois,4/29/1944,7,11,
CRD,1973,32,Leo Hayden,25,RB,2,0,210,6-0,Ohio St.,6/2/1948,2,0,Minnesota Vikings / 1st / 24th pick /1971
