No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
74,Isaiah Adams,24,OL,15,5,315,6-4,"Wilfrid Laurier,Garden City (KS),Illinois",7/21/2000,Rook,3,Arizona Cardinals / 3rd / 71st pick /2024,CRD,2024,2025-08-15 13:37:20
41,Markus Bailey,27,LB,1,0,235,6-1,Purdue,3/7/1997,4,0,Cincinnati Bengals / 7th / 215th pick /2020,CRD,2024,2025-08-15 13:37:20
3,Budda Baker,28,FS,17,17,195,5-10,Washington,1/10/1996,7,9,Arizona Cardinals / 2nd / 36th pick /2017,CRD,2024,2025-08-15 13:37:20
51,Krys Barnes,26,LB,17,0,229,6-2,UCLA,4/2/1998,4,1,,CRD,2024,2025-08-15 13:37:20
66,Jackson Barton,29,OL,4,2,302,6-7,Utah,8/8/1995,3,1,Indianapolis Colts / 7th / 240th pick /2019,CRD,2024,2025-08-15 13:37:20
68,Kelvin Beachum,35,RT,16,12,308,6-3,SMU,6/8/1989,12,6,Pittsburgh Steelers / 7th / 248th pick /2012,CRD,2024,2025-08-15 13:37:20
33,Trey Benson,21,RB,13,1,220,6-0,"Oregon,Florida St.",7/21/2003,Rook,2,Arizona Cardinals / 3rd / 66th pick /2024,CRD,2024,2025-08-15 13:37:20
90,Angelo Blackson,32,DL,1,0,318,6-4,Auburn,11/14/1992,9,0,Tennessee Titans / 4th / 100th pick /2015,CRD,2024,2025-08-15 13:37:20
32,Joey Blount,26,S,15,0,195,6-1,Virginia,11/16/1998,2,1,,CRD,2024,2025-08-15 13:37:20
46,Aaron Brewer,34,LS,17,0,232,6-5,San Diego St.,7/5/1990,12,1,,CRD,2024,2025-08-15 13:37:20
62,Evan Brown,28,LG,17,17,320,6-3,SMU,9/16/1996,5,8,,CRD,2024,2025-08-15 13:37:20
,Baron Browning,25,OLB,8,1,255,6-3,Ohio St.,2/19/1999,3,1,Denver Broncos / 3rd / 105th pick /2021,CRD,2024,2025-08-15 13:37:20
22,Michael Carter,25,RB,3,1,201,5-8,North Carolina,5/7/1999,3,1,New York Jets / 4th / 107th pick /2021,CRD,2024,2025-08-15 13:37:20
36,Andre Chachere,28,S,3,0,197,6-0,San Jose St.,2/10/1996,3,0,,CRD,2024,2025-08-15 13:37:20
13,Kei'Trel Clark,23,CB,15,1,181,5-10,"Liberty,Louisville",3/19/2001,1,1,Arizona Cardinals / 6th / 180th pick /2023,CRD,2024,2025-08-15 13:37:20
91,L.J. Collier,29,LDE,17,15,300,6-2,TCU,9/12/1995,5,7,Seattle Seahawks / 1st / 29th pick /2019,CRD,2024,2025-08-15 13:37:20
25,Zaven Collins,25,LOLB,17,17,270,6-4,Tulsa,5/19/1999,3,7,Arizona Cardinals / 1st / 16th pick /2021,CRD,2024,2025-08-15 13:37:20
63,Trystan Colon-Castillo,26,RG,17,7,317,6-3,Missouri,3/23/1998,4,4,,CRD,2024,2025-08-15 13:37:20
6,James Conner,29,RB,16,16,233,6-1,Pittsburgh,5/5/1995,7,11,Pittsburgh Steelers / 3rd / 105th pick /2017,CRD,2024,2025-08-15 13:37:20
20,DeeJay Dallas,26,RB,17,0,225,5-10,Miami (FL),9/16/1998,4,1,Seattle Seahawks / 4th / 144th pick /2020,CRD,2024,2025-08-15 13:37:20
31,Emari Demercado,25,RB,13,0,215,5-9,"Saddleback College,TCU",1/20/1999,1,2,,CRD,2024,2025-08-15 13:37:20
52,Victor Dimukeje,25,OLB,11,0,262,6-2,Duke,11/18/1999,3,1,Arizona Cardinals / 6th / 210th pick /2021,CRD,2024,2025-08-15 13:37:20
4,Greg Dortch,26,WR,17,4,180,5-7,Wake Forest,5/29/1998,5,3,,CRD,2024,2025-08-15 13:37:20
48,Milo Eifler,26,LB,2,0,228,6-1,"Washington,Illinois",2/13/1998,3,0,,CRD,2024,2025-08-15 13:37:20
72,Hjalte Froholdt,28,C,17,17,310,6-5,Arkansas,8/20/1996,4,8,New England Patriots / 4th / 118th pick /2019,CRD,2024,2025-08-15 13:37:20
59,Jon Gaines,25,OL,13,0,315,6-4,UCLA,5/24/1999,1,1,Arizona Cardinals / 4th / 122nd pick /2023,CRD,2024,2025-08-15 13:37:20
45,Dennis Gardeck,30,OLB,7,3,232,6-0,Sioux Falls,8/9/1994,6,2,,CRD,2024,2025-08-15 13:37:20
12,Blake Gillikin,26,P,13,0,196,6-2,Penn St.,1/21/1998,3,2,,CRD,2024,2025-08-15 13:37:20
30,Darren Hall,24,CB,4,0,195,6-0,San Diego St.,5/2/2000,3,0,Atlanta Falcons / 4th / 108th pick /2021,CRD,2024,2025-08-15 13:37:20
18,Marvin Harrison Jr.,22,WR,17,16,220,6-3,Ohio St.,8/11/2002,Rook,8,Arizona Cardinals / 1st / 4th pick /2024,CRD,2024,2025-08-15 13:37:20
67,Charlie Heck,28,OL,7,0,311,6-8,North Carolina,11/20/1996,4,1,Houston Texans / 4th / 126th pick /2020,CRD,2024,2025-08-15 13:37:20
