No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
54,Joplo Bartu,26,LB,7,0,230,6-2,Texas St.,10/3/1990,3,0,,CRD,2016,2025-08-15 13:36:12
28,Justin Bethel,26,DB,16,3,200,6-0,Presbyterian,6/17/1990,4,3,Arizona Cardinals / 6th / 177th pick /2012,CRD,2016,2025-08-15 13:36:12
70,Evan Boehm,23,C,16,1,321,6-3,Missouri,8/19/1993,Rook,2,Arizona Cardinals / 4th / 128th pick /2016,CRD,2016,2025-08-15 13:36:12
65,Taylor Boggs,29,C,5,2,285,6-3,Humboldt St.,2/20/1987,3,1,,CRD,2016,2025-08-15 13:36:12
27,Tyvon Branch,30,DB,6,5,197,5-11,Connecticut,12/11/1986,8,2,Oakland Raiders / 4th / 100th pick /2008,CRD,2016,2025-08-15 13:36:12
46,Aaron Brewer,26,LS,13,0,232,6-5,San Diego St.,7/5/1990,4,1,,CRD,2016,2025-08-15 13:36:12
13,Jaron Brown,26,WR,7,2,204,6-3,Clemson,1/8/1990,3,2,,CRD,2016,2025-08-15 13:36:12
12,John Brown,26,WR,15,6,178,5-11,Pittsburg St.,4/3/1990,2,4,Arizona Cardinals / 3rd / 91st pick /2014,CRD,2016,2025-08-15 13:36:12
25,C.B. Bryant,24,DB,3,0,198,5-9,Ohio St.,3/21/1992,1,0,St. Louis Rams / 7th / 241st pick /2014,CRD,2016,2025-08-15 13:36:12
20,Deone Bucannon,24,LILB,13,13,211,6-1,Washington St.,8/30/1992,2,7,Arizona Cardinals / 1st / 27th pick /2014,CRD,2016,2025-08-15 13:36:12
2,Drew Butler,27,P,7,0,199,6-1,Georgia,5/10/1989,4,0,,CRD,2016,2025-08-15 13:36:12
93,Calais Campbell,30,LDE,16,16,315,6-8,Miami (FL),9/1/1986,8,16,Arizona Cardinals / 2nd / 50th pick /2008,CRD,2016,2025-08-15 13:36:12
86,Kameron Canaday,23,LS,3,0,245,6-4,Portland St.,8/20/1993,Rook,0,,CRD,2016,2025-08-15 13:36:12
7,Chandler Catanzaro,25,K,16,0,200,6-3,Clemson,2/26/1991,2,2,,CRD,2016,2025-08-15 13:36:12
41,Marcus Cooper,26,RCB,15,13,197,6-2,Rutgers,2/1/1990,3,6,San Francisco 49ers / 7th / 252nd pick /2013,CRD,2016,2025-08-15 13:36:12
38,Andre Ellington,27,RB,16,0,200,5-9,Clemson,2/3/1989,3,1,Arizona Cardinals / 6th / 187th pick /2013,CRD,2016,2025-08-15 13:36:12
85,Darren Fells,30,TE,14,7,270,6-7,UC Irvine,4/22/1986,2,1,,CRD,2016,2025-08-15 13:36:12
11,Larry Fitzgerald,33,WR,16,16,218,6-3,Pittsburgh,8/31/1983,12,9,Arizona Cardinals / 1st / 3rd pick /2004,CRD,2016,2025-08-15 13:36:12
15,Michael Floyd,27,WR,13,7,220,6-3,Notre Dame,11/27/1989,4,4,Arizona Cardinals / 1st / 13th pick /2012,CRD,2016,2025-08-15 13:36:12
59,Alani Fua,24,LB,3,0,228,6-5,BYU,1/1/1992,1,0,,CRD,2016,2025-08-15 13:36:12
10,Brittan Golden,28,WR,12,1,186,5-11,West Texas A&M,7/20/1988,3,1,,CRD,2016,2025-08-15 13:36:12
44,Markus Golden,25,LB,16,3,260,6-2,Missouri,3/13/1991,1,4,Arizona Cardinals / 2nd / 58th pick /2015,CRD,2016,2025-08-15 13:36:12
52,Zaviar Gooden,26,LB,7,0,234,6-2,Missouri,8/31/1990,3,1,Tennessee Titans / 3rd / 97th pick /2013,CRD,2016,2025-08-15 13:36:12
84,Jermaine Gresham,28,TE,16,14,260,6-5,Oklahoma,6/16/1988,6,3,Cincinnati Bengals / 1st / 21st pick /2010,CRD,2016,2025-08-15 13:36:12
95,Rodney Gunter,24,DT,16,1,305,6-5,Delaware St.,1/19/1992,1,2,Arizona Cardinals / 4th / 116th pick /2015,CRD,2016,2025-08-15 13:36:12
45,Trevon Hartfield,25,DB,2,0,195,6-2,SW Oklahoma St.,11/17/1991,Rook,0,,CRD,2016,2025-08-15 13:36:12
74,D.J. Humphries,23,RT,13,13,307,6-5,Florida,12/28/1993,1,6,Arizona Cardinals / 1st / 24th pick /2015,CRD,2016,2025-08-15 13:36:12
76,Mike Iupati,29,LG,15,15,331,6-5,Idaho,5/12/1987,6,7,San Francisco 49ers / 1st / 17th pick /2010,CRD,2016,2025-08-15 13:36:12
22,Tony Jefferson,24,SS,15,14,212,5-11,Oklahoma,1/27/1992,3,6,,CRD,2016,2025-08-15 13:36:12
75,Ulrick John,24,T,3,3,312,6-5,Georgia St.,5/20/1992,1,2,Indianapolis Colts / 7th / 232nd pick /2014,CRD,2016,2025-08-15 13:36:12
23,Chris Johnson,31,RB,4,0,195,5-11,East Carolina,9/23/1985,8,1,Tennessee Titans / 1st / 24th pick /2008,CRD,2016,2025-08-15 13:36:12
31,David Johnson,25,RB,16,16,224,6-1,Northern Iowa,12/16/1991,1,15,Arizona Cardinals / 3rd / 86th pick /2015,CRD,2016,2025-08-15 13:36:12
55,Chandler Jones,26,LOLB,16,16,265,6-5,Syracuse,2/27/1990,4,9,New England Patriots / 1st / 21st pick /2012,CRD,2016,2025-08-15 13:36:12
52,Lamar Louis,23,LB,1,0,231,6-0,LSU,10/2/1993,Rook,0,,CRD,2016,2025-08-15 13:36:12
50,Gabe Martin,24,LB,8,0,236,6-2,Bowling Green,6/5/1992,1,1,,CRD,2016,2025-08-15 13:36:12
