No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
94,Sam Acho,24,LOLB/ROLB,16,16,259,6-3,Texas,9/6/1988,1,9,Arizona Cardinals / 4th / 103rd pick /2011,CRD,2012,2025-08-15 13:35:40
27,Michael Adams,27,DB,15,0,178,5-8,Louisiana,6/17/1985,5,1,,CRD,2012,2025-08-15 13:35:40
74,D'Anthony Batiste,30,LT,15,10,314,6-4,Louisiana,3/29/1982,5,3,,CRD,2012,2025-08-15 13:35:40
31,Justin Bethel,22,DB,16,0,200,6-0,Presbyterian,6/17/1990,Rook,1,Arizona Cardinals / 6th / 177th pick /2012,CRD,2012,2025-08-15 13:35:40
55,Stewart Bradley,29,LB,16,0,254,6-4,Nebraska,11/2/1983,5,1,Philadelphia Eagles / 3rd / 87th pick /2007,CRD,2012,2025-08-15 13:35:40
32,Crezdon Butler,25,DB,1,0,183,6-0,Clemson,5/26/1987,2,0,Pittsburgh Steelers / 5th / 164th pick /2010,CRD,2012,2025-08-15 13:35:40
17,LaRon Byrd,23,WR,4,0,220,6-4,Miami (FL),8/18/1989,Rook,0,,CRD,2012,2025-08-15 13:35:40
93,Calais Campbell,26,LDE,13,12,315,6-8,Miami (FL),9/1/1986,4,8,Arizona Cardinals / 2nd / 50th pick /2008,CRD,2012,2025-08-15 13:35:40
79,David Carter,25,DT,16,4,297,6-4,UCLA,12/10/1987,1,3,Arizona Cardinals / 6th / 184th pick /2011,CRD,2012,2025-08-15 13:35:40
71,Daryn Colledge,30,LG,16,16,308,6-4,Boise St.,2/11/1982,6,5,Green Bay Packers / 2nd / 47th pick /2006,CRD,2012,2025-08-15 13:35:40
90,Darnell Dockett,31,RDE,15,14,290,6-4,Florida St.,5/27/1981,8,8,Arizona Cardinals / 3rd / 64th pick /2004,CRD,2012,2025-08-15 13:35:40
85,Early Doucet,27,WR,12,3,211,6-0,LSU,10/28/1985,4,1,Arizona Cardinals / 3rd / 81st pick /2008,CRD,2012,2025-08-15 13:35:40
81,Jim Dray,26,TE,13,0,253,6-5,Stanford,12/31/1986,2,0,Arizona Cardinals / 7th / 233rd pick /2010,CRD,2012,2025-08-15 13:35:40
98,Nick Eason,32,DT,16,1,305,6-3,Clemson,5/29/1980,8,2,Denver Broncos / 4th / 114th pick /2003,CRD,2012,2025-08-15 13:35:40
3,Jay Feely,36,K,16,0,208,5-10,Michigan,5/23/1976,11,4,,CRD,2012,2025-08-15 13:35:40
11,Larry Fitzgerald,29,WR,16,16,218,6-3,Pittsburgh,8/31/1983,8,5,Arizona Cardinals / 1st / 3rd pick /2004,CRD,2012,2025-08-15 13:35:40
23,Jamell Fleming,23,DB,15,3,206,5-11,Oklahoma,5/5/1989,Rook,2,Arizona Cardinals / 3rd / 80th pick /2012,CRD,2012,2025-08-15 13:35:40
15,Michael Floyd,23,WR,16,3,220,6-3,Notre Dame,11/27/1989,Rook,3,Arizona Cardinals / 1st / 13th pick /2012,CRD,2012,2025-08-15 13:35:40
22,William Gay,27,RCB,16,15,187,5-10,Louisville,1/1/1985,5,7,Pittsburgh Steelers / 5th / 170th pick /2007,CRD,2012,2025-08-15 13:35:40
54,Quentin Groves,28,LOLB,16,7,250,6-3,Auburn,7/5/1984,4,5,Jacksonville Jaguars / 2nd / 52nd pick /2008,CRD,2012,2025-08-15 13:35:40
86,Todd Heap,32,TE,2,1,252,6-5,Arizona St.,3/16/1980,11,1,Baltimore Ravens / 1st / 31st pick /2001,CRD,2012,2025-08-15 13:35:40
91,Vonnie Holliday,37,DE,16,1,288,6-5,North Carolina,12/11/1975,14,2,Green Bay Packers / 1st / 19th pick /1998,CRD,2012,2025-08-15 13:35:40
84,Rob Housler,24,TE,15,9,238,6-5,Florida Atlantic,3/17/1988,1,3,Arizona Cardinals / 3rd / 69th pick /2011,CRD,2012,2025-08-15 13:35:40
6,Brian Hoyer,27,QB,2,1,215,6-2,Michigan St.,10/13/1985,3,1,,CRD,2012,2025-08-15 13:35:40
