Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CRD,1999,24,Mario Bates,26,RB,16,2,217,6-1,Arizona St.,1/16/1973,5,2,New Orleans Saints / 2nd / 44th pick /1994
CRD,1999,28,Tommy Bennett,26,SS,15,15,219,6-2,UCLA,2/19/1973,3,5,
CRD,1999,89,David Boston,21,WR,16,8,240,6-2,Ohio St.,8/19/1978,Rook,4,Arizona Cardinals / 1st / 8th pick /1999
CRD,1999,56,Melvin Bradley,23,LB,1,0,282,6-2,Arkansas,8/15/1976,Rook,0,Arizona Cardinals / 6th / 202nd pick /1999
CRD,1999,17,Dave Brown,29,QB,8,5,230,6-5,Duke,2/25/1970,7,1,New York Giants / 1st / 1st pick /1992Supp
CRD,1999,83,Derek Brown,29,TE,15,0,259,6-6,Notre Dame,3/31/1970,7,0,New York Giants / 1st / 14th pick /1992
CRD,1999,60,Tom Burke,23,DE,16,3,275,6-3,Wisconsin,10/12/1976,Rook,3,Arizona Cardinals / 3rd / 83rd pick /1999
CRD,1999,25,Corey Chavous,23,DB,15,4,204,6-1,Vanderbilt,1/15/1976,1,2,Arizona Cardinals / 2nd / 33rd pick /1998
CRD,1999,79,Jon Clark,26,T,2,0,345,6-6,Temple,4/11/1973,3,0,Chicago Bears / 6th / 187th pick /1996
CRD,1999,65,Anthony Clement,23,RT,16,14,320,6-8,Louisiana,4/10/1976,1,5,Arizona Cardinals / 2nd / 36th pick /1998
CRD,1999,82,Mac Cody,27,WR,13,0,182,5-11,Memphis,8/7/1972,1,0,
CRD,1999,62,Mike Devlin,30,C,16,0,305,6-2,Iowa,11/16/1969,6,1,Buffalo Bills / 5th / 136th pick /1993
CRD,1999,64,James Dexter,26,LG,8,5,319,6-7,South Carolina,3/3/1973,3,2,Arizona Cardinals / 5th / 137th pick /1996
CRD,1999,67,Chris Dishman,25,LG,13,10,339,6-3,Nebraska,2/27/1974,2,4,Arizona Cardinals / 4th / 106th pick /1997
CRD,1999,76,Jerry Drake,30,RDT,16,16,310,6-5,Hastings,7/9/1969,4,7,
CRD,1999,58,James Folston,28,LB,6,0,236,6-3,La-Monroe,8/14/1971,5,0,Los Angeles Raiders / 2nd / 52nd pick /1994
CRD,1999,59,Rob Fredrickson,28,LLB,16,16,240,6-4,Michigan St.,5/13/1971,5,7,Los Angeles Raiders / 1st / 22nd pick /1994
CRD,1999,54,Aaron Graham,26,C,16,16,301,6-4,Nebraska,5/22/1973,3,6,Arizona Cardinals / 4th / 112th pick /1996
CRD,1999,15,Chris Greisen,23,QB,2,0,227,6-3,NW Missouri St.,7/2/1976,Rook,0,Arizona Cardinals / 7th / 239th pick /1999
CRD,1999,80,Terry Hardy,23,TE,16,16,266,6-4,Southern Miss,5/31/1976,1,2,Arizona Cardinals / 5th / 125th pick /1998
CRD,1999,71,Lester Holmes,30,RG,13,13,315,6-4,Jackson St.,9/27/1969,6,5,Philadelphia Eagles / 1st / 19th pick /1993
CRD,1999,13,Chris Jacke,33,K,16,0,205,6-0,Texas-El Paso,3/12/1966,10,2,Green Bay Packers / 6th / 142nd pick /1989
CRD,1999,19,MarTay Jenkins,24,WR,3,0,201,6-0,Nebraska-Omaha,2/28/1975,Rook,0,Dallas Cowboys / 6th / 193rd pick /1999
CRD,1999,73,Matt Joyce,27,LT/LG,15,15,300,6-7,Richmond,3/30/1972,4,5,
CRD,1999,86,Trey Junkin,38,LS,16,0,240,6-2,Louisiana Tech,1/23/1961,16,0,Buffalo Bills / 4th / 93rd pick /1983
CRD,1999,22,Tom Knight,25,RCB,16,11,202,6-0,Iowa,12/29/1974,2,4,Arizona Cardinals / 1st / 9th pick /1997
CRD,1999,42,Kwamie Lassiter,30,FS,16,16,207,6-0,"Butler (KS),Kansas",12/3/1969,4,7,
CRD,1999,41,Justin Lucas,23,DB,2,0,211,5-10,"Texas A&M,Abilene Christian",7/15/1976,Rook,0,
CRD,1999,53,Mark Maddox,31,LB,16,2,233,6-1,Northern Michigan,3/23/1968,7,2,Buffalo Bills / 9th / 249th pick /1991
CRD,1999,34,Joel Makovicka,24,FB,16,10,246,5-11,Nebraska,10/6/1975,Rook,1,Arizona Cardinals / 4th / 116th pick /1999
CRD,1999,44,J.J. McCleskey,29,DB,16,1,180,5-8,Tennessee,4/10/1970,5,1,
CRD,1999,84,Andy McCullough,24,WR,2,0,210,6-3,Tennessee,11/11/1975,Rook,0,New Orleans Saints / 7th / 204th pick /1998
CRD,1999,39,Dennis McKinley,23,FB,16,0,250,6-2,Mississippi St.,11/3/1976,Rook,0,Arizona Cardinals / 6th / 206th pick /1999
CRD,1999,57,Ronald McKinnon,26,MLB,16,16,246,6-0,North Alabama,9/20/1973,3,7,
CRD,1999,87,Johnny McWilliams,27,TE,15,4,271,6-4,USC,12/14/1972,3,1,Arizona Cardinals / 3rd / 64th pick /1996
CRD,1999,85,Rob Moore,31,WR,14,10,203,6-3,Syracuse,9/27/1968,9,5,New York Jets / 1st / 1st pick /1990Supp
CRD,1999,29,Adrian Murrell,29,RB,16,12,211,5-11,West Virginia,10/16/1970,6,6,New York Jets / 5th / 120th pick /1993
CRD,1999,6,Joe Nedney,26,K,1,0,220,6-5,San Jose St.,3/22/1973,3,0,
CRD,1999,96,Brad Ottis,27,LDE,14,7,281,6-5,Wayne State (NE),8/2/1972,5,4,Los Angeles Rams / 2nd / 56th pick /1994
