No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
54,Bryson Albright,23,DE,7,0,245,6-5,Miami (OH),3/15/1994,1,0,,CRD,2017,2025-08-15 13:36:19
36,Budda Baker,21,SS,16,7,195,5-10,Washington,1/10/1996,Rook,9,Arizona Cardinals / 2nd / 36th pick /2017,CRD,2017,2025-08-15 13:36:19
64,Khalif Barnes,35,T,3,0,320,6-6,Washington,4/21/1982,12,0,Jacksonville Jaguars / 2nd / 52nd pick /2005,CRD,2017,2025-08-15 13:36:19
41,Antoine Bethea,33,DB,15,6,206,5-11,Howard,7/27/1984,11,4,Indianapolis Colts / 6th / 207th pick /2006,CRD,2017,2025-08-15 13:36:19
28,Justin Bethel,27,RCB,16,6,200,6-0,Presbyterian,6/17/1990,5,3,Arizona Cardinals / 6th / 177th pick /2012,CRD,2017,2025-08-15 13:36:19
70,Evan Boehm,24,RG,15,8,321,6-3,Missouri,8/19/1993,1,4,Arizona Cardinals / 4th / 128th pick /2016,CRD,2017,2025-08-15 13:36:19
75,Alex Boone,30,LG,14,13,330,6-7,Ohio St.,5/4/1987,7,5,,CRD,2017,2025-08-15 13:36:19
27,Tyvon Branch,31,SS,9,9,197,5-11,Connecticut,12/11/1986,9,3,Oakland Raiders / 4th / 100th pick /2008,CRD,2017,2025-08-15 13:36:19
46,Aaron Brewer,27,LS,8,0,232,6-5,San Diego St.,7/5/1990,5,0,,CRD,2017,2025-08-15 13:36:19
13,Jaron Brown,27,WR,16,8,204,6-3,Clemson,1/8/1990,4,3,,CRD,2017,2025-08-15 13:36:19
12,John Brown,27,WR,10,5,178,5-11,Pittsburg St.,4/3/1990,3,2,Arizona Cardinals / 3rd / 91st pick /2014,CRD,2017,2025-08-15 13:36:19
20,Deone Bucannon,25,LILB,12,12,211,6-1,Washington St.,8/30/1992,3,6,Arizona Cardinals / 1st / 27th pick /2014,CRD,2017,2025-08-15 13:36:19
57,Josh Bynes,28,LB,14,1,240,6-1,Auburn,8/24/1989,6,2,,CRD,2017,2025-08-15 13:36:19
56,Karlos Dansby,36,RILB,16,15,250,6-4,Auburn,11/3/1981,13,8,Arizona Cardinals / 2nd / 33rd pick /2004,CRD,2017,2025-08-15 13:36:19
4,Phil Dawson,42,K,16,0,200,5-11,Texas,1/23/1975,18,2,,CRD,2017,2025-08-15 13:36:19
81,Jim Dray,31,TE,1,0,253,6-5,Stanford,12/31/1986,7,0,Arizona Cardinals / 7th / 233rd pick /2010,CRD,2017,2025-08-15 13:36:19
49,Justin Drescher,29,LS,8,0,230,6-1,Colorado,1/1/1988,7,0,,CRD,2017,2025-08-15 13:36:19
38,Andre Ellington,28,RB,8,0,200,5-9,Clemson,2/3/1989,4,2,Arizona Cardinals / 6th / 187th pick /2013,CRD,2017,2025-08-15 13:36:19
11,Larry Fitzgerald,34,WR,16,16,218,6-3,Pittsburgh,8/31/1983,13,8,Arizona Cardinals / 1st / 3rd pick /2004,CRD,2017,2025-08-15 13:36:19
30,Rudy Ford,23,DB,10,0,200,6-0,Auburn,11/1/1994,Rook,1,Arizona Cardinals / 6th / 208th pick /2017,CRD,2017,2025-08-15 13:36:19
37,D.J. Foster,24,WR,7,0,205,6-0,Arizona St.,11/22/1993,1,1,,CRD,2017,2025-08-15 13:36:19
7,Blaine Gabbert,28,QB,5,5,233,6-4,Missouri,10/15/1989,6,2,Jacksonville Jaguars / 1st / 10th pick /2011,CRD,2017,2025-08-15 13:36:19
10,Brittan Golden,29,WR,13,0,186,5-11,West Texas A&M,7/20/1988,4,1,,CRD,2017,2025-08-15 13:36:19
44,Markus Golden,26,LB,4,4,260,6-2,Missouri,3/13/1991,2,2,Arizona Cardinals / 2nd / 58th pick /2015,CRD,2017,2025-08-15 13:36:19
42,C.J. Goodwin,27,DB,2,0,190,6-3,California (PA),2/4/1990,1,0,,CRD,2017,2025-08-15 13:36:19
