No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
23,Hamza Abdullah,28,DB,16,0,216,6-2,Washington St.,8/20/1983,6,1,Tampa Bay Buccaneers / 7th / 231st pick /2005,CRD,2011,2025-08-15 13:35:32
94,Sam Acho,23,LOLB,16,10,259,6-3,Texas,9/6/1988,Rook,6,Arizona Cardinals / 4th / 103rd pick /2011,CRD,2011,2025-08-15 13:35:32
27,Michael Adams,26,DB,15,1,178,5-8,Louisiana,6/17/1985,4,1,,CRD,2011,2025-08-15 13:35:32
2,Richard Bartel,28,QB,2,0,246,6-3,Tarleton St.,2/3/1983,1,0,,CRD,2011,2025-08-15 13:35:32
74,D'Anthony Batiste,29,T,4,0,314,6-4,Louisiana,3/29/1982,4,0,,CRD,2011,2025-08-15 13:35:32
52,Stewart Bradley,28,LB,16,1,254,6-4,Nebraska,11/2/1983,4,2,Philadelphia Eagles / 3rd / 87th pick /2007,CRD,2011,2025-08-15 13:35:32
73,Jeremy Bridges,31,RT,16,5,318,6-5,Southern Miss,4/19/1980,7,3,Philadelphia Eagles / 6th / 185th pick /2003,CRD,2011,2025-08-15 13:35:32
75,Levi Brown,27,LT,16,16,323,6-6,Penn St.,3/16/1984,4,7,Arizona Cardinals / 1st / 5th pick /2007,CRD,2011,2025-08-15 13:35:32
22,Crezdon Butler,24,DB,1,0,183,6-0,Clemson,5/26/1987,1,0,Pittsburgh Steelers / 5th / 164th pick /2010,CRD,2011,2025-08-15 13:35:32
93,Calais Campbell,25,LDE,16,16,315,6-8,Miami (FL),9/1/1986,3,9,Arizona Cardinals / 2nd / 50th pick /2008,CRD,2011,2025-08-15 13:35:32
79,David Carter,24,DT,16,0,297,6-4,UCLA,12/10/1987,Rook,1,Arizona Cardinals / 6th / 184th pick /2011,CRD,2011,2025-08-15 13:35:32
71,Daryn Colledge,29,LG,16,16,308,6-4,Boise St.,2/11/1982,5,7,Green Bay Packers / 2nd / 47th pick /2006,CRD,2011,2025-08-15 13:35:32
37,Sean Considine,29,DB,8,0,212,6-0,Iowa,12/17/1982,6,1,Philadelphia Eagles / 4th / 102nd pick /2005,CRD,2011,2025-08-15 13:35:32
90,Darnell Dockett,30,RDE,16,16,290,6-4,Florida St.,5/27/1981,7,8,Arizona Cardinals / 3rd / 64th pick /2004,CRD,2011,2025-08-15 13:35:32
85,Early Doucet,26,WR,16,6,211,6-0,LSU,10/28/1985,3,5,Arizona Cardinals / 3rd / 81st pick /2008,CRD,2011,2025-08-15 13:35:32
81,Jim Dray,25,TE,10,0,253,6-5,Stanford,12/31/1986,1,0,Arizona Cardinals / 7th / 233rd pick /2010,CRD,2011,2025-08-15 13:35:32
98,Nick Eason,31,NT,16,6,305,6-3,Clemson,5/29/1980,7,3,Denver Broncos / 4th / 114th pick /2003,CRD,2011,2025-08-15 13:35:32
3,Jay Feely,35,K,16,0,208,5-10,Michigan,5/23/1976,10,2,,CRD,2011,2025-08-15 13:35:32
11,Larry Fitzgerald,28,WR,16,16,218,6-3,Pittsburgh,8/31/1983,7,10,Arizona Cardinals / 1st / 3rd pick /2004,CRD,2011,2025-08-15 13:35:32
5,Ben Graham,38,P,1,0,236,6-5,Deakin (Australia),11/2/1973,6,0,,CRD,2011,2025-08-15 13:35:32
30,Marshay Green,25,DB,1,0,175,5-9,Mississippi,1/14/1986,Rook,0,,CRD,2011,2025-08-15 13:35:32
70,Rex Hadnot,29,RG,16,16,310,6-2,Houston,1/28/1982,7,7,Miami Dolphins / 6th / 174th pick /2004,CRD,2011,2025-08-15 13:35:32
53,Clark Haggans,34,ROLB,16,16,243,6-4,Colorado St.,1/10/1977,11,7,Pittsburgh Steelers / 5th / 137th pick /2000,CRD,2011,2025-08-15 13:35:32
86,Todd Heap,31,TE,10,4,252,6-5,Arizona St.,3/16/1980,10,2,Baltimore Ravens / 1st / 31st pick /2001,CRD,2011,2025-08-15 13:35:32
91,Vonnie Holliday,36,DE,16,0,288,6-5,North Carolina,12/11/1975,13,2,Green Bay Packers / 1st / 19th pick /1998,CRD,2011,2025-08-15 13:35:32
84,Rob Housler,23,TE,12,2,238,6-5,Florida Atlantic,3/17/1988,Rook,1,Arizona Cardinals / 3rd / 69th pick /2011,CRD,2011,2025-08-15 13:35:32
20,A.J. Jefferson,23,LCB,16,7,190,6-0,Fresno St.,4/4/1988,1,4,,CRD,2011,2025-08-15 13:35:32
83,Jaymar Johnson,27,WR,1,0,176,6-0,Jackson St.,7/10/1984,2,0,Minnesota Vikings / 6th / 193rd pick /2008,CRD,2011,2025-08-15 13:35:32
49,Rashad Johnson,25,FS,16,9,195,6-0,Alabama,1/2/1986,2,4,Arizona Cardinals / 3rd / 95th pick /2009,CRD,2011,2025-08-15 13:35:32
72,Brandon Keith,27,RT,13,11,343,6-5,Northern Iowa,11/21/1984,2,5,Arizona Cardinals / 7th / 225th pick /2008,CRD,2011,2025-08-15 13:35:32
87,Jeff King,28,TE,16,10,260,6-3,Virginia Tech,2/19/1983,5,2,Carolina Panthers / 5th / 155th pick /2006,CRD,2011,2025-08-15 13:35:32
4,Kevin Kolb,27,QB,9,9,218,6-3,Houston,8/24/1984,4,5,Philadelphia Eagles / 2nd / 36th pick /2007,CRD,2011,2025-08-15 13:35:32
82,Mike Leach,35,LS,16,0,235,6-2,"Boston Univ.,William & Mary",10/18/1976,11,1,,CRD,2011,2025-08-15 13:35:32
51,Paris Lenon,34,LILB,16,16,240,6-2,Richmond,11/26/1977,9,8,,CRD,2011,2025-08-15 13:35:32
76,Deuce Lutui,28,G,15,0,338,6-4,"Snow College (UT),USC",5/5/1983,5,1,Arizona Cardinals / 2nd / 41st pick /2006,CRD,2011,2025-08-15 13:35:32
31,Richard Marshall,27,LCB,16,9,198,5-11,Fresno St.,12/12/1984,5,5,Carolina Panthers / 2nd / 58th pick /2006,CRD,2011,2025-08-15 13:35:32
45,Reagan Maui'a,27,RB,3,3,260,6-0,Hawaii,7/6/1984,4,0,Miami Dolphins / 6th / 181st pick /2007,CRD,2011,2025-08-15 13:35:32
21,Patrick Peterson,21,RCB,16,16,203,6-1,LSU,7/11/1990,Rook,22,Arizona Cardinals / 1st / 5th pick /2011,CRD,2011,2025-08-15 13:35:32
55,Joey Porter,34,LOLB,6,6,248,6-3,Colorado St.,3/22/1977,12,3,Pittsburgh Steelers / 3rd / 73rd pick /1999,CRD,2011,2025-08-15 13:35:32
25,Kerry Rhodes,29,FS,7,7,212,6-3,Louisville,8/2/1982,6,3,New York Jets / 4th / 123rd pick /2005,CRD,2011,2025-08-15 13:35:32
12,Andre Roberts,23,WR,16,16,195,5-11,The Citadel,1/9/1988,1,4,Arizona Cardinals / 3rd / 88th pick /2010,CRD,2011,2025-08-15 13:35:32
89,DeMarco Sampson,26,WR,12,0,201,6-2,San Diego St.,12/19/1985,Rook,0,Arizona Cardinals / 7th / 249th pick /2011,CRD,2011,2025-08-15 13:35:32
50,O'Brien Schofield,24,LB,16,0,238,6-2,Wisconsin,4/3/1987,1,2,Arizona Cardinals / 4th / 130th pick /2010,CRD,2011,2025-08-15 13:35:32
63,Lyle Sendlein,27,C,16,16,299,6-3,Texas,3/16/1984,4,7,,CRD,2011,2025-08-15 13:35:32
35,Anthony Sherman,23,FB,15,7,242,5-10,Connecticut,12/11/1988,Rook,1,Arizona Cardinals / 5th / 136th pick /2011,CRD,2011,2025-08-15 13:35:32
19,John Skelton,23,QB,8,7,244,6-5,Fordham,3/17/1988,1,4,Arizona Cardinals / 5th / 155th pick /2010,CRD,2011,2025-08-15 13:35:32
46,Alfonso Smith,24,RB,15,0,208,6-1,Kentucky,1/23/1987,1,1,,CRD,2011,2025-08-15 13:35:32
36,LaRod Stephens-Howling,24,RB,14,1,180,5-7,Pittsburgh,4/26/1987,2,3,Arizona Cardinals / 7th / 240th pick /2009,CRD,2011,2025-08-15 13:35:32
17,Chansi Stuckey,28,WR,9,0,182,5-10,Clemson,10/4/1983,3,0,New York Jets / 7th / 235th pick /2007,CRD,2011,2025-08-15 13:35:32
96,Ronald Talley,25,DE,6,0,282,6-3,"Notre Dame,Delaware",2/21/1986,Rook,0,,CRD,2011,2025-08-15 13:35:32
29,Chester Taylor,32,RB,12,1,208,5-11,Toledo,9/22/1979,9,1,Baltimore Ravens / 6th / 207th pick /2002,CRD,2011,2025-08-15 13:35:32
56,Reggie Walker,25,LB,16,0,238,6-0,Kansas St.,12/15/1986,2,1,,CRD,2011,2025-08-15 13:35:32
58,Daryl Washington,25,RILB,15,14,226,6-2,TCU,10/9/1986,1,8,Arizona Cardinals / 2nd / 47th pick /2010,CRD,2011,2025-08-15 13:35:32
26,Beanie Wells,23,RB,14,14,235,6-1,Ohio St.,8/7/1988,2,6,Arizona Cardinals / 1st / 31st pick /2009,CRD,2011,2025-08-15 13:35:32
92,Dan Williams,24,NT,10,10,330,6-2,Tennessee,6/1/1987,1,4,Arizona Cardinals / 1st / 26th pick /2010,CRD,2011,2025-08-15 13:35:32
18,Stephen Williams,25,WR,2,0,199,6-5,Toledo,6/29/1986,1,0,,CRD,2011,2025-08-15 13:35:32
24,Adrian Wilson,32,SS,16,16,230,6-3,North Carolina St.,10/12/1979,10,9,Arizona Cardinals / 3rd / 64th pick /2001,CRD,2011,2025-08-15 13:35:32
9,Dave Zastudil,33,P,15,0,220,6-3,Ohio,10/26/1978,9,2,Baltimore Ravens / 4th / 112th pick /2002,CRD,2011,2025-08-15 13:35:32
