No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
89,Doug Baldwin,24,WR,14,4,192,5-10,Stanford,9/21/1988,1,4,,SEA,2012,2025-08-15 14:32:35
52,Allen Bradford,24,RB,1,0,235,5-11,USC,8/31/1988,1,0,Tampa Bay Buccaneers / 6th / 187th pick /2011,SEA,2012,2025-08-15 14:32:35
99,Alan Branch,28,LDT,16,16,350,6-6,Michigan,12/29/1984,5,8,Arizona Cardinals / 2nd / 33rd pick /2007,SEA,2012,2025-08-15 14:32:35
39,Brandon Browner,28,RCB,12,12,221,6-4,Oregon St.,8/2/1984,1,6,,SEA,2012,2025-08-15 14:32:35
79,Red Bryant,28,LDE,16,16,326,6-5,Texas A&M,4/18/1984,4,8,Seattle Seahawks / 4th / 121st pick /2008,SEA,2012,2025-08-15 14:32:35
10,Deon Butler,26,WR,1,0,170,5-10,Penn St.,1/4/1986,3,0,Seattle Seahawks / 3rd / 91st pick /2009,SEA,2012,2025-08-15 14:32:35
77,James Carpenter,23,LG,7,7,321,6-5,"Coffeyville CC,Alabama",3/22/1989,1,4,Seattle Seahawks / 1st / 25th pick /2011,SEA,2012,2025-08-15 14:32:35
31,Kam Chancellor,24,SS,16,16,225,6-3,Virginia Tech,4/3/1988,2,7,Seattle Seahawks / 5th / 133rd pick /2010,SEA,2012,2025-08-15 14:32:35
91,Chris Clemons,31,RDE,16,16,255,6-3,Georgia,10/31/1981,8,10,,SEA,2012,2025-08-15 14:32:35
17,Braylon Edwards,29,WR,10,1,214,6-3,Michigan,2/21/1983,7,1,Cleveland Browns / 1st / 3rd pick /2005,SEA,2012,2025-08-15 14:32:35
95,Hebron Fangupo,27,DT,1,0,330,6-1,BYU,7/19/1985,Rook,0,,SEA,2012,2025-08-15 14:32:35
55,Heath Farwell,31,LB,16,0,235,6-0,San Diego St.,12/31/1981,7,1,,SEA,2012,2025-08-15 14:32:35
15,Matt Flynn,27,QB,3,0,228,6-2,LSU,6/20/1985,4,0,Green Bay Packers / 7th / 209th pick /2008,SEA,2012,2025-08-15 14:32:35
68,Breno Giacomini,27,RT,16,16,320,6-7,Louisville,9/27/1985,4,8,Green Bay Packers / 5th / 150th pick /2008,SEA,2012,2025-08-15 14:32:35
49,Clint Gresham,26,LB,16,0,238,6-3,TCU,8/24/1986,2,1,,SEA,2012,2025-08-15 14:32:35
27,Winston Guy,22,DB,2,0,218,6-1,Kentucky,4/23/1990,Rook,0,Seattle Seahawks / 6th / 181st pick /2012,SEA,2012,2025-08-15 14:32:35
4,Stephen Hauschka,27,K,16,0,210,6-4,"Middlebury,North Carolina St.",6/29/1985,4,3,,SEA,2012,2025-08-15 14:32:35
56,LeRoy Hill,30,LLB,13,12,238,6-1,Clemson,9/14/1982,7,6,Seattle Seahawks / 3rd / 98th pick /2005,SEA,2012,2025-08-15 14:32:35
94,Jaye Howard,24,DT,2,0,301,6-3,Florida,12/20/1988,Rook,0,Seattle Seahawks / 4th / 114th pick /2012,SEA,2012,2025-08-15 14:32:35
51,Bruce Irvin,25,DE,16,0,250,6-3,"Butler (KS),West Virginia",11/1/1987,Rook,3,Seattle Seahawks / 1st / 15th pick /2012,SEA,2012,2025-08-15 14:32:35
61,Lemuel Jeanpierre,25,G,15,0,301,6-1,South Carolina,5/19/1987,1,1,,SEA,2012,2025-08-15 14:32:35
32,Jeron Johnson,24,DB,16,0,212,5-10,Boise St.,6/12/1988,1,1,,SEA,2012,2025-08-15 14:32:35
90,Jason Jones,26,DE,12,0,272,6-5,Eastern Michigan,5/23/1986,4,2,Tennessee Titans / 2nd / 54th pick /2008,SEA,2012,2025-08-15 14:32:35
11,Jermaine Kearse,22,WR,7,1,210,6-1,Washington,2/6/1990,Rook,0,,SEA,2012,2025-08-15 14:32:35
37,Jeremy Lane,22,DB,13,3,184,6-0,Northwestern St. (LA),7/14/1990,Rook,2,Seattle Seahawks / 6th / 172nd pick /2012,SEA,2012,2025-08-15 14:32:35
7,Ryan Longwell,38,K,0,0,200,6-0,California,8/16/1974,15,0,,SEA,2012,2025-08-15 14:32:35
24,Marshawn Lynch,26,RB,16,15,215,5-11,California,4/22/1986,5,15,Buffalo Bills / 1st / 12th pick /2007,SEA,2012,2025-08-15 14:32:35
42,Chris Maragos,25,DB,16,0,200,5-10,Wisconsin,1/6/1987,2,1,,SEA,2012,2025-08-15 14:32:35
14,Charly Martin,28,WR,4,1,212,6-1,West Texas A&M,3/20/1984,3,0,,SEA,2012,2025-08-15 14:32:35
41,Byron Maxwell,24,DB,9,0,207,6-1,Clemson,2/23/1988,1,1,Seattle Seahawks / 6th / 173rd pick /2011,SEA,2012,2025-08-15 14:32:35
85,Anthony McCoy,25,TE,16,5,244,6-5,USC,12/12/1987,2,3,Seattle Seahawks / 6th / 185th pick /2010,SEA,2012,2025-08-15 14:32:35
69,Clinton McDonald,25,DT,14,0,297,6-2,Memphis,1/6/1987,2,2,Cincinnati Bengals / 7th / 249th pick /2009,SEA,2012,2025-08-15 14:32:35
84,Sean McGrath,25,TE,2,0,255,6-5,Henderson St.,12/3/1987,Rook,0,,SEA,2012,2025-08-15 14:32:35
67,Paul McQuistan,29,RG/LG,16,16,315,6-6,Weber St.,4/30/1983,6,8,Oakland Raiders / 3rd / 69th pick /2006,SEA,2012,2025-08-15 14:32:35
92,Brandon Mebane,27,RDT,16,16,311,6-1,California,1/15/1985,5,9,Seattle Seahawks / 3rd / 85th pick /2007,SEA,2012,2025-08-15 14:32:35
86,Zach Miller,27,TE,16,15,256,6-5,Arizona St.,12/11/1985,5,4,Oakland Raiders / 2nd / 38th pick /2007,SEA,2012,2025-08-15 14:32:35
74,John Moffitt,26,LG,8,6,314,6-4,Wisconsin,10/28/1986,1,3,Seattle Seahawks / 3rd / 75th pick /2011,SEA,2012,2025-08-15 14:32:35
82,Evan Moore,27,WR,14,1,232,6-7,Stanford,1/3/1985,3,0,,SEA,2012,2025-08-15 14:32:35
57,Mike Morgan,24,LB,16,1,224,6-4,USC,1/16/1988,1,2,,SEA,2012,2025-08-15 14:32:35
87,Ben Obomanu,29,WR,8,0,204,6-1,Auburn,10/30/1983,5,1,Seattle Seahawks / 7th / 249th pick /2006,SEA,2012,2025-08-15 14:32:35
76,Russell Okung,24,LT,15,15,310,6-5,Oklahoma St.,10/7/1988,2,10,Seattle Seahawks / 1st / 6th pick /2010,SEA,2012,2025-08-15 14:32:35
65,Frank Omiyale,30,T,16,1,315,6-4,Tennessee Tech,11/23/1982,6,2,Atlanta Falcons / 5th / 163rd pick /2005,SEA,2012,2025-08-15 14:32:35
36,Ron Parker,25,DB,2,0,206,6-0,"Independence (KS),Newberry",8/17/1987,1,0,,SEA,2012,2025-08-15 14:32:35
18,Sidney Rice,26,WR,16,16,200,6-4,South Carolina,9/1/1986,5,9,Minnesota Vikings / 2nd / 44th pick /2007,SEA,2012,2025-08-15 14:32:35
26,Michael Robinson,29,FB,16,6,240,6-1,Penn St.,2/6/1983,6,2,San Francisco 49ers / 4th / 100th pick /2006,SEA,2012,2025-08-15 14:32:35
9,Jon Ryan,31,P,16,0,217,6-0,Regina,11/26/1981,6,2,,SEA,2012,2025-08-15 14:32:35
98,Greg Scruggs,22,DE,11,0,284,6-3,Louisville,8/17/1990,Rook,1,Seattle Seahawks / 7th / 232nd pick /2012,SEA,2012,2025-08-15 14:32:35
25,Richard Sherman,24,LCB,16,16,195,6-3,Stanford,3/30/1988,1,20,Seattle Seahawks / 5th / 154th pick /2011,SEA,2012,2025-08-15 14:32:35
53,Malcolm Smith,23,LB,16,3,225,6-0,USC,7/5/1989,1,3,Seattle Seahawks / 7th / 242nd pick /2011,SEA,2012,2025-08-15 14:32:35
64,J.R. Sweezy,23,DT,13,3,310,6-5,North Carolina St.,4/8/1989,Rook,2,Seattle Seahawks / 7th / 225th pick /2012,SEA,2012,2025-08-15 14:32:35
81,Golden Tate,24,WR,15,15,197,5-10,Notre Dame,8/2/1988,2,8,Seattle Seahawks / 2nd / 60th pick /2010,SEA,2012,2025-08-15 14:32:35
29,Earl Thomas,23,FS,16,16,202,5-10,Texas,5/7/1989,2,15,Seattle Seahawks / 1st / 14th pick /2010,SEA,2012,2025-08-15 14:32:35
28,Walter Thurmond,25,DB,2,1,186,5-11,Oregon,8/12/1987,2,0,Seattle Seahawks / 4th / 111th pick /2010,SEA,2012,2025-08-15 14:32:35
23,Marcus Trufant,32,DB,12,2,197,5-11,Washington St.,12/25/1980,9,2,Seattle Seahawks / 1st / 11th pick /2003,SEA,2012,2025-08-15 14:32:35
22,Robert Turbin,23,RB,16,0,225,5-10,Utah St.,12/2/1989,Rook,5,Seattle Seahawks / 4th / 106th pick /2012,SEA,2012,2025-08-15 14:32:35
60,Max Unger,26,C,16,16,305,6-5,Oregon,4/14/1986,3,16,Seattle Seahawks / 2nd / 49th pick /2009,SEA,2012,2025-08-15 14:32:35
54,Bobby Wagner,22,MLB,16,15,241,6-0,Utah St.,6/27/1990,Rook,10,Seattle Seahawks / 2nd / 47th pick /2012,SEA,2012,2025-08-15 14:32:35
33,Leon Washington,30,RB,16,0,192,5-8,Florida St.,8/29/1982,6,2,New York Jets / 4th / 117th pick /2006,SEA,2012,2025-08-15 14:32:35
3,Russell Wilson,24,QB,16,16,206,5-11,"Wisconsin,North Carolina St.",11/29/1988,Rook,16,Seattle Seahawks / 3rd / 75th pick /2012,SEA,2012,2025-08-15 14:32:35
50,K.J. Wright,23,RLB,15,15,246,6-4,Mississippi St.,7/23/1989,1,9,Seattle Seahawks / 4th / 99th pick /2011,SEA,2012,2025-08-15 14:32:35
