Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SEA,1996,98,Sam Adams,23,LDT,16,15,350,6-3,Texas A&M,6/13/1973,2,6,Seattle Seahawks / 1st / 8th pick /1994
SEA,1996,74,James Atkins,26,LT,16,16,306,6-6,Louisiana,1/28/1970,2,8,
SEA,1996,75,Howard Ballard,33,RT,16,16,325,6-6,Alabama A&M,11/3/1963,8,8,Buffalo Bills / 11th / 283rd pick /1987
SEA,1996,54,Mike Barber,25,LLB,13,7,246,6-0,Clemson,11/9/1971,1,3,
SEA,1996,63,Frank Beede,23,G,14,2,296,6-4,"California,Panhandle State (OK)",5/1/1973,Rook,2,
SEA,1996,20,Jay Bellamy,24,DB,16,0,200,5-11,Rutgers,7/8/1972,2,1,
SEA,1996,25,Robert Blackmon,29,SS,16,16,208,6-0,Baylor,5/12/1967,6,5,Seattle Seahawks / 2nd / 34th pick /1990
SEA,1996,89,Brian Blades,31,WR,11,9,189,5-11,Miami (FL),7/24/1965,8,5,Seattle Seahawks / 2nd / 49th pick /1988
SEA,1996,31,Steve Broussard,29,RB,12,0,201,5-7,Washington St.,2/22/1967,6,1,Atlanta Falcons / 1st / 20th pick /1990
SEA,1996,34,Reggie Brown,23,RB,7,0,244,6-0,Fresno St.,6/26/1973,Rook,0,Seattle Seahawks / 3rd / 91st pick /1996
SEA,1996,87,Carlester Crumpler,25,TE,16,7,260,6-6,East Carolina,9/5/1971,2,2,Seattle Seahawks / 7th / 202nd pick /1994
SEA,1996,79,Ed Cunningham,27,G,11,3,290,6-3,Washington,8/17/1969,4,2,Phoenix Cardinals / 3rd / 61st pick /1992
SEA,1996,21,T.J. Cunningham,24,DB,9,0,191,6-0,Colorado,10/24/1972,Rook,1,Seattle Seahawks / 6th / 209th pick /1996
SEA,1996,93,Phillip Daniels,23,DE,15,0,310,6-6,Georgia,3/4/1973,Rook,1,Seattle Seahawks / 4th / 99th pick /1996
SEA,1996,94,Antonio Edwards,26,DE,12,3,271,6-3,Valdosta St.,3/10/1970,3,2,Seattle Seahawks / 8th / 204th pick /1993
SEA,1996,86,Christian Fauria,25,TE,10,9,250,6-4,Colorado,9/22/1971,1,2,Seattle Seahawks / 2nd / 39th pick /1995
SEA,1996,17,John Friesz,29,QB,8,6,214,6-4,Idaho,5/19/1967,6,6,San Diego Chargers / 6th / 138th pick /1990
SEA,1996,84,Joey Galloway,25,WR,16,16,200,5-11,Ohio St.,11/20/1971,1,11,Seattle Seahawks / 1st / 8th pick /1995
SEA,1996,8,Stan Gelbaugh,34,QB,1,1,207,6-3,Maryland,12/4/1962,7,0,Dallas Cowboys / 6th / 150th pick /1986
SEA,1996,77,Derrick Graham,29,RG,16,16,310,6-4,Appalachian St.,3/18/1967,6,8,Kansas City Chiefs / 5th / 124th pick /1990
SEA,1996,26,Carlton Gray,25,LCB,16,16,198,6-0,UCLA,6/26/1971,3,5,Seattle Seahawks / 2nd / 30th pick /1993
SEA,1996,32,Oscar Gray,24,RB,9,0,255,6-1,Arkansas,9/25/1972,Rook,0,
SEA,1996,30,Corey Harris,27,RCB,16,16,213,5-11,Vanderbilt,10/25/1969,4,5,Houston Oilers / 3rd / 77th pick /1992
SEA,1996,81,Ronnie Harris,26,WR,15,0,179,5-11,Oregon,6/4/1970,3,0,
SEA,1996,28,Dou Innocent,24,RB,4,0,212,5-11,Mississippi,7/9/1972,Rook,0,
SEA,1996,24,Selwyn Jones,26,DB,16,1,192,6-0,Colorado St.,5/13/1970,3,1,Cleveland Browns / 7th / 177th pick /1992
SEA,1996,66,Pete Kendall,23,LG,12,11,292,6-5,Boston Col.,7/9/1973,Rook,5,Seattle Seahawks / 1st / 21st pick /1996
SEA,1996,96,Cortez Kennedy,28,RDT,16,16,305,6-3,"Northwest Mississippi CC,Miami (FL)",8/23/1968,6,11,Seattle Seahawks / 1st / 3rd pick /1990
SEA,1996,57,Jason Kyle,24,LB,16,0,242,6-3,Arizona St.,5/12/1972,1,1,Seattle Seahawks / 4th / 126th pick /1995
SEA,1996,67,Matt LaBounty,27,DE,3,0,271,6-4,Oregon,1/3/1969,3,0,San Francisco 49ers / 12th / 327th pick /1992
SEA,1996,56,James Logan,24,LB,6,0,222,6-2,Memphis,12/6/1972,1,0,
SEA,1996,52,Kevin Mawae,25,C,16,16,289,6-4,LSU,1/23/1971,2,8,Seattle Seahawks / 2nd / 36th pick /1994
SEA,1996,99,Michael McCrary,26,RDE,16,13,266,6-4,Wake Forest,7/7/1970,3,7,Seattle Seahawks / 7th / 170th pick /1993
SEA,1996,82,James McKnight,24,WR,16,0,198,6-1,Liberty,6/17/1972,2,1,
SEA,1996,92,Henry McMillian,25,DT,3,0,275,6-3,Florida,10/17/1971,1,0,Seattle Seahawks / 6th / 180th pick /1995
SEA,1996,3,Rick Mirer,26,QB,11,9,210,6-3,Notre Dame,3/19/1970,3,4,Seattle Seahawks / 1st / 2nd pick /1993
SEA,1996,97,Glenn Montgomery,29,DT,7,1,282,6-0,Houston,3/31/1967,7,1,Houston Oilers / 5th / 131st pick /1989
SEA,1996,55,Winston Moss,31,RLB,16,16,245,6-3,Miami (FL),12/24/1965,9,6,Tampa Bay Buccaneers / 2nd / 50th pick /1987
SEA,1996,72,Joe Nash,36,DT,8,0,278,6-3,Boston Col.,10/11/1960,14,1,
SEA,1996,2,Todd Peterson,26,K,16,0,180,5-11,"Navy,Georgia",2/4/1970,2,4,New York Giants / 7th / 177th pick /1993
SEA,1996,85,Mike Pritchard,27,WR,16,5,188,5-10,Colorado,10/26/1969,5,3,Atlanta Falcons / 1st / 13th pick /1991
SEA,1996,88,Ricky Proehl,28,WR,16,7,190,6-0,Wake Forest,3/7/1968,6,3,Phoenix Cardinals / 3rd / 58th pick /1990
SEA,1996,23,Dexter Seigler,24,DB,12,0,178,5-9,Miami (FL),1/11/1972,Rook,1,
SEA,1996,70,Michael Sinclair,28,LDE,16,16,267,6-4,Eastern New Mexico,1/31/1968,4,9,Seattle Seahawks / 6th / 155th pick /1991
SEA,1996,36,Lamar Smith,26,RB,16,2,230,5-11,Houston,11/29/1970,2,5,Seattle Seahawks / 3rd / 73rd pick /1994
SEA,1996,38,Mack Strong,25,FB,14,8,245,6-0,Georgia,9/11/1971,2,1,
SEA,1996,22,Fred Thomas,23,DB,15,0,185,5-9,"Northwest Mississippi CC,Miss. Valley St.,Mississippi,UT Martin",9/11/1973,Rook,1,Seattle Seahawks / 2nd / 47th pick /1996
SEA,1996,13,Gino Torretta,26,QB,1,0,215,6-2,Miami (FL),8/10/1970,3,0,Minnesota Vikings / 7th / 192nd pick /1993
SEA,1996,14,Rick Tuten,31,P,16,0,221,6-2,"Miami (FL),Florida St.",1/5/1965,7,2,
SEA,1996,53,Eric Unverzagt,24,LB,8,0,241,6-1,Wisconsin,12/18/1972,Rook,0,Seattle Seahawks / 4th / 131st pick /1996
SEA,1996,42,Chris Warren,28,RB,14,14,228,6-2,"Virginia,Ferrum",1/24/1968,6,8,Seattle Seahawks / 4th / 89th pick /1990
SEA,1996,95,Dean Wells,26,MLB,16,15,248,6-3,Kentucky,7/20/1970,3,6,Seattle Seahawks / 4th / 85th pick /1993
SEA,1996,33,Darryl Williams,26,FS,16,16,198,6-0,Miami (FL),1/8/1970,4,6,Cincinnati Bengals / 1st / 28th pick /1992
SEA,1996,69,Grant Williams,22,T,8,0,320,6-7,Louisiana Tech,5/10/1974,Rook,1,
SEA,1996,83,Ronnie Williams,30,TE,14,3,258,6-3,Oklahoma St.,1/19/1966,3,0,
SEA,1996,90,Terry Wooden,29,LLB,9,9,239,6-3,Syracuse,1/14/1967,6,4,Seattle Seahawks / 2nd / 29th pick /1990
