No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
56,Cliff Avril,30,RDE,16,16,260,6-3,Purdue,4/8/1986,8,11,Detroit Lions / 3rd / 92nd pick /2008,SEA,2016,2025-08-15 14:33:08
89,Doug Baldwin,28,WR,16,15,192,5-10,Stanford,9/21/1988,5,10,,SEA,2016,2025-08-15 14:33:08
72,Michael Bennett,31,LDE,11,11,275,6-4,Texas A&M,11/13/1985,7,9,,SEA,2016,2025-08-15 14:33:08
2,Trevone Boykin,23,QB,5,0,213,6-0,TCU,8/22/1993,Rook,0,,SEA,2016,2025-08-15 14:33:08
68,Justin Britt,25,C,15,15,315,6-6,Missouri,5/29/1991,2,7,Seattle Seahawks / 2nd / 64th pick /2014,SEA,2016,2025-08-15 14:33:08
31,Kam Chancellor,28,SS,12,12,225,6-3,Virginia Tech,4/3/1988,6,4,Seattle Seahawks / 5th / 133rd pick /2010,SEA,2016,2025-08-15 14:33:08
55,Frank Clark,23,LDE,15,5,272,6-3,Michigan,6/14/1993,1,5,Seattle Seahawks / 2nd / 63rd pick /2015,SEA,2016,2025-08-15 14:33:08
36,Alex Collins,22,RB,11,0,210,5-10,Arkansas,8/26/1994,Rook,2,Seattle Seahawks / 5th / 171st pick /2016,SEA,2016,2025-08-15 14:33:08
52,Brock Coyle,26,LB,12,3,245,6-1,Montana,10/12/1990,2,2,,SEA,2016,2025-08-15 14:33:08
21,DeAndre Elliott,24,DB,13,0,189,6-1,Colorado St.,11/21/1992,Rook,1,,SEA,2016,2025-08-15 14:33:08
74,George Fant,24,LT,14,10,316,6-5,Western Kentucky,7/19/1992,Rook,5,,SEA,2016,2025-08-15 14:33:08
39,George Farmer,23,WR,2,0,220,6-1,USC,7/4/1993,Rook,0,,SEA,2016,2025-08-15 14:33:08
48,Nolan Frese,24,LS,16,0,233,6-2,Houston,7/29/1992,Rook,1,,SEA,2016,2025-08-15 14:33:08
79,Garry Gilliam,26,RT,14,13,305,6-5,Penn St.,11/26/1990,2,6,,SEA,2016,2025-08-15 14:33:08
63,Mark Glowinski,24,LG,16,16,310,6-4,"Lackawanna,West Virginia",5/3/1992,1,8,Seattle Seahawks / 4th / 134th pick /2015,SEA,2016,2025-08-15 14:33:08
97,Malliciah Goodman,26,DE,1,0,276,6-4,Clemson,1/4/1990,3,0,Atlanta Falcons / 4th / 127th pick /2013,SEA,2016,2025-08-15 14:33:08
88,Jimmy Graham,30,TE,16,15,265,6-7,Miami (FL),11/24/1986,6,8,New Orleans Saints / 3rd / 95th pick /2010,SEA,2016,2025-08-15 14:33:08
4,Stephen Hauschka,31,K,16,0,210,6-4,"Middlebury,North Carolina St.",6/29/1985,8,2,,SEA,2016,2025-08-15 14:33:08
17,Devin Hester,34,WR,0,0,190,5-11,Miami (FL),11/4/1982,10,0,Chicago Bears / 2nd / 57th pick /2006,SEA,2016,2025-08-15 14:33:08
53,Joey Hunt,22,C,9,1,299,6-2,TCU,2/22/1994,Rook,1,Seattle Seahawks / 6th / 215th pick /2016,SEA,2016,2025-08-15 14:33:08
76,Germain Ifedi,22,RG,13,13,325,6-5,Texas A&M,6/2/1994,Rook,6,Seattle Seahawks / 1st / 31st pick /2016,SEA,2016,2025-08-15 14:33:08
99,Quinton Jefferson,23,DT,3,0,290,6-4,Maryland,3/31/1993,Rook,0,Seattle Seahawks / 5th / 147th pick /2016,SEA,2016,2025-08-15 14:33:08
92,John Jenkins,27,DT,2,0,360,6-3,"Mississippi Gulf Coast CC,Georgia",7/11/1989,3,0,New Orleans Saints / 3rd / 82nd pick /2013,SEA,2016,2025-08-15 14:33:08
32,Jeron Johnson,28,DB,4,0,212,5-10,Boise St.,6/12/1988,5,0,,SEA,2016,2025-08-15 14:33:08
15,Jermaine Kearse,26,WR,16,15,210,6-1,Washington,2/6/1990,4,4,,SEA,2016,2025-08-15 14:33:08
20,Jeremy Lane,26,DB,16,9,184,6-0,Northwestern St. (LA),7/14/1990,4,3,Seattle Seahawks / 6th / 172nd pick /2012,SEA,2016,2025-08-15 14:33:08
16,Tyler Lockett,24,WR,15,9,182,5-10,Kansas St.,9/28/1992,1,6,Seattle Seahawks / 3rd / 69th pick /2015,SEA,2016,2025-08-15 14:33:08
43,Terrence Magee,23,RB,2,0,220,5-9,LSU,3/16/1993,1,0,,SEA,2016,2025-08-15 14:33:08
91,Cassius Marsh,24,DE,16,1,254,6-4,UCLA,7/7/1992,2,3,Seattle Seahawks / 4th / 108th pick /2014,SEA,2016,2025-08-15 14:33:08
33,Kelcie McCray,28,DB,16,4,205,6-2,Arkansas St.,9/21/1988,3,2,,SEA,2016,2025-08-15 14:33:08
93,Tony McDaniel,31,RDT,16,10,305,6-7,Tennessee,1/20/1985,10,6,,SEA,2016,2025-08-15 14:33:08
41,Dewey McDonald,26,DB,14,0,229,6-0,California (PA),6/10/1990,2,2,,SEA,2016,2025-08-15 14:33:08
19,Tanner McEvoy,23,TE,14,0,230,6-6,Wisconsin,1/26/1993,Rook,1,,SEA,2016,2025-08-15 14:33:08
30,J.D. McKissic,23,RB,1,0,195,5-10,Arkansas St.,8/15/1993,Rook,0,,SEA,2016,2025-08-15 14:33:08
32,Christine Michael,26,RB,9,7,220,5-10,Texas A&M,11/9/1990,3,4,Seattle Seahawks / 2nd / 62nd pick /2013,SEA,2016,2025-08-15 14:33:08
97,Damontre Moore,24,DE,4,0,260,6-4,Texas A&M,9/11/1992,3,0,New York Giants / 3rd / 81st pick /2013,SEA,2016,2025-08-15 14:33:08
57,Mike Morgan,28,LB,9,3,224,6-4,USC,1/16/1988,5,2,,SEA,2016,2025-08-15 14:33:08
70,Rees Odhiambo,24,G,8,0,297,6-4,Boise St.,9/23/1992,Rook,1,Seattle Seahawks / 3rd / 97th pick /2016,SEA,2016,2025-08-15 14:33:08
69,Tyler Ott,24,LS,0,0,252,6-3,Harvard,2/28/1992,1,0,,SEA,2016,2025-08-15 14:33:08
