Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SEA,2007,37,Shaun Alexander,30,RB,13,10,225,5-11,Alabama,8/30/1977,7,4,Seattle Seahawks / 1st / 19th pick /2000
SEA,2007,68,Tom Ashworth,30,T,13,0,305,6-6,Colorado,10/10/1977,5,1,
SEA,2007,98,Baraka Atkins,23,DE,12,0,280,6-5,Miami (FL),9/28/1984,Rook,1,Seattle Seahawks / 4th / 120th pick /2007
SEA,2007,52,Jason Babin,27,DE,2,0,267,6-3,Western Michigan,5/24/1980,3,0,Houston Texans / 1st / 27th pick /2004
SEA,2007,27,Jordan Babineaux,25,DB,16,0,210,6-0,Southern Arkansas,8/31/1982,3,2,
SEA,2007,57,Kevin Bentley,28,LB,14,2,248,6-0,Northwestern,12/29/1979,5,2,Cleveland Browns / 4th / 101st pick /2002
SEA,2007,99,Rocky Bernard,28,RDT,14,14,301,6-3,Texas A&M,4/19/1979,5,7,Seattle Seahawks / 5th / 146th pick /2002
SEA,2007,83,Deion Branch,28,WR,11,11,195,5-9,Louisville,7/18/1979,5,5,New England Patriots / 2nd / 65th pick /2002
SEA,2007,3,Josh Brown,28,K,16,0,202,6-0,Nebraska,4/29/1979,4,4,Seattle Seahawks / 7th / 222nd pick /2003
SEA,2007,81,Nate Burleson,26,WR,16,12,198,6-0,Nevada,8/19/1981,4,7,Minnesota Vikings / 3rd / 71st pick /2003
SEA,2007,91,Chartric Darby,32,LDT,6,6,270,6-0,South Carolina St.,10/22/1975,6,3,
SEA,2007,84,Bobby Engram,34,WR,16,13,192,5-10,Penn St.,1/7/1973,11,9,Chicago Bears / 2nd / 52nd pick /1996
SEA,2007,94,Bryce Fisher,30,DE,1,0,268,6-3,Air Force,5/12/1977,6,0,Buffalo Bills / 7th / 248th pick /1999
SEA,2007,24,Deon Grant,28,SS,16,16,215,6-2,Tennessee,3/14/1979,6,7,Carolina Panthers / 2nd / 57th pick /2000
SEA,2007,62,Chris Gray,37,RG,16,16,308,6-4,Auburn,6/19/1970,14,8,Miami Dolphins / 5th / 132nd pick /1993
SEA,2007,94,Howard Green,28,DT,5,0,340,6-2,LSU,1/12/1979,5,0,Houston Texans / 6th / 190th pick /2002
SEA,2007,42,Michael Green,31,DB,15,1,195,6-0,Northwestern St. (LA),12/6/1976,7,1,Chicago Bears / 7th / 254th pick /2000
SEA,2007,18,D.J. Hackett,26,WR,6,6,199,6-2,"Northern State Univ.,Colorado",7/3/1981,2,3,Seattle Seahawks / 5th / 157th pick /2004
SEA,2007,8,Matt Hasselbeck,32,QB,16,16,235,6-4,Boston Col.,9/25/1975,8,11,Green Bay Packers / 6th / 187th pick /1998
SEA,2007,85,Will Heller,26,TE,16,6,275,6-6,Georgia Tech,2/28/1981,4,1,
SEA,2007,54,Will Herring,24,LB,12,0,215,6-3,Auburn,8/28/1983,Rook,1,Seattle Seahawks / 5th / 161st pick /2007
SEA,2007,56,LeRoy Hill,25,LLB,14,14,238,6-1,Clemson,9/14/1982,2,7,Seattle Seahawks / 3rd / 98th pick /2005
SEA,2007,32,Kevin Hobbs,21,DB,6,0,188,6-0,Auburn,11/8/1986,1,0,
SEA,2007,21,Kelly Jennings,25,RCB,16,15,180,5-11,Miami (FL),11/30/1982,1,6,Seattle Seahawks / 1st / 31st pick /2006
SEA,2007,71,Walter Jones,33,LT,15,15,325,6-5,"Holmes (MS),Florida St.",1/19/1974,10,14,Seattle Seahawks / 1st / 6th pick /1997
SEA,2007,47,Bennie Joppru,27,TE,13,0,262,6-4,Michigan,1/5/1980,1,0,Houston Texans / 2nd / 41st pick /2003
SEA,2007,97,Patrick Kerney,31,LDE,16,16,272,6-5,Virginia,12/30/1976,8,17,Atlanta Falcons / 1st / 30th pick /1999
SEA,2007,34,David Kirtman,24,RB,6,0,230,6-0,USC,2/12/1983,Rook,0,Seattle Seahawks / 5th / 163rd pick /2006
SEA,2007,53,Niko Koutouvides,26,LB,15,0,238,6-2,Purdue,3/25/1981,3,1,Seattle Seahawks / 4th / 116th pick /2004
SEA,2007,50,Lance Laury,25,LB,16,0,242,6-2,South Carolina,1/17/1982,1,1,
SEA,2007,75,Sean Locklear,26,RT,16,16,310,6-4,North Carolina St.,5/29/1981,3,8,Seattle Seahawks / 3rd / 84th pick /2004
SEA,2007,44,Fred McCrary,35,FB,6,0,247,6-0,Mississippi St.,9/19/1972,12,0,Philadelphia Eagles / 6th / 208th pick /1995
SEA,2007,92,Brandon Mebane,22,LDT,16,10,311,6-1,California,1/15/1985,Rook,6,Seattle Seahawks / 3rd / 85th pick /2007
SEA,2007,20,Maurice Morris,28,RB,14,6,216,5-11,Oregon,12/1/1979,5,5,Seattle Seahawks / 2nd / 54th pick /2002
SEA,2007,87,Ben Obomanu,24,WR,13,0,204,6-1,Auburn,10/30/1983,1,1,Seattle Seahawks / 7th / 249th pick /2006
SEA,2007,36,Alvin Pearman,25,RB,3,0,208,5-10,Virginia,8/10/1982,2,0,Jacksonville Jaguars / 4th / 127th pick /2005
SEA,2007,59,Julian Peterson,29,RLB,16,16,245,6-3,Michigan St.,7/28/1978,7,11,San Francisco 49ers / 1st / 16th pick /2000
SEA,2007,1,Ryan Plackemeier,23,P,16,0,252,6-3,Wake Forest,3/5/1984,1,1,Seattle Seahawks / 7th / 239th pick /2006
SEA,2007,88,Marcus Pollard,35,TE,14,10,248,6-3,Bradley,2/8/1972,12,2,
SEA,2007,48,Derek Rackley,30,TE,5,0,250,6-4,Minnesota,7/18/1977,7,0,
SEA,2007,49,Jeff Robinson,37,TE,3,0,264,6-4,Idaho,2/20/1970,14,0,Denver Broncos / 4th / 98th pick /1993
SEA,2007,25,Brian Russell,29,FS,16,16,210,6-2,San Diego St.,2/5/1978,5,6,
