Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SEA,1976,46,Ted Bachman,24,DB,5,0,190,6-0,New Mexico St.,1/19/1952,Rook,1,
SEA,1976,74,Carl Barisich,25,RDT,14,7,258,6-4,Princeton,7/12/1951,3,2,Cleveland Browns / 11th / 281st pick /1973
SEA,1976,63,Nick Bebout,25,LT,14,14,261,6-5,Wyoming,5/5/1951,3,6,Atlanta Falcons / 6th / 142nd pick /1973
SEA,1976,4,Don Bitterlich,22,K,3,0,166,5-7,Temple,1/5/1954,Rook,0,Seattle Seahawks / 3rd / 92nd pick /1976
SEA,1976,28,Lyle Blackwood,25,DB,11,0,190,6-1,TCU,5/24/1951,3,2,Denver Broncos / 9th / 217th pick /1973
SEA,1976,33,Andy Bolton,22,RB,5,2,205,6-1,Fisk,5/23/1954,Rook,0,Seattle Seahawks / 4th / 123rd pick /1976
SEA,1976,38,Ed Bradley,26,MLB,14,14,239,6-2,Wake Forest,4/22/1950,4,4,Pittsburgh Steelers / 4th / 88th pick /1972
SEA,1976,22,Dave Brown,23,FS,14,14,190,6-1,Michigan,1/16/1953,1,4,Pittsburgh Steelers / 1st / 26th pick /1975
SEA,1976,88,Don Clune,24,WR,10,1,195,6-3,Pennsylvania,7/31/1952,2,1,New York Giants / 5th / 107th pick /1974
SEA,1976,60,Ron Coder,22,G,13,0,250,6-4,Penn St.,5/24/1954,Rook,3,Pittsburgh Steelers / 3rd / 70th pick /1976
SEA,1976,52,Randy Coffield,23,LB,13,0,215,6-4,Florida St.,12/12/1953,Rook,2,Seattle Seahawks / 10th / 266th pick /1976
SEA,1976,50,Greg Collins,24,LB,13,0,228,6-3,Notre Dame,12/8/1952,1,2,San Francisco 49ers / 2nd / 35th pick /1975
SEA,1976,72,Al Cowlings,29,DE,1,0,255,6-5,USC,6/16/1947,6,0,Buffalo Bills / 1st / 5th pick /1970
