Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
SEA,2006,37,Shaun Alexander,29,RB,10,10,225,5-11,Alabama,8/30/1977,6,5,Seattle Seahawks / 1st / 19th pick /2000
SEA,2006,68,Tom Ashworth,29,RT,16,6,305,6-6,Colorado,10/10/1977,4,3,
SEA,2006,27,Jordan Babineaux,24,SS,15,8,210,6-0,Southern Arkansas,8/31/1982,2,4,
SEA,2006,57,Kevin Bentley,27,LB,14,0,248,6-0,Northwestern,12/29/1979,4,1,Cleveland Browns / 4th / 101st pick /2002
SEA,2006,99,Rocky Bernard,27,RDT,16,15,301,6-3,Texas A&M,4/19/1979,4,7,Seattle Seahawks / 5th / 146th pick /2002
SEA,2006,28,Michael Boulware,25,SS,16,8,223,6-3,Florida St.,9/17/1981,2,4,Seattle Seahawks / 2nd / 53rd pick /2004
SEA,2006,83,Deion Branch,27,WR,14,13,195,5-9,Louisville,7/18/1979,4,6,New England Patriots / 2nd / 65th pick /2002
SEA,2006,3,Josh Brown,27,K,16,0,202,6-0,Nebraska,4/29/1979,3,3,Seattle Seahawks / 7th / 222nd pick /2003
SEA,2006,81,Nate Burleson,25,WR,16,7,198,6-0,Nevada,8/19/1981,3,3,Minnesota Vikings / 3rd / 71st pick /2003
SEA,2006,40,Oliver Celestin,25,DB,13,0,207,6-0,Texas Southern,2/25/1981,2,1,
SEA,2006,58,Marquis Cooper,24,LB,1,0,213,6-3,Washington,3/11/1982,2,0,Tampa Bay Buccaneers / 3rd / 79th pick /2004
SEA,2006,91,Chartric Darby,31,LDT,16,14,270,6-0,South Carolina St.,10/22/1975,5,7,
SEA,2006,52,Jean-Phillipe Darche,31,LS,1,0,246,6-0,McGill,2/28/1975,6,0,
SEA,2006,95,Russell Davis,31,DT,13,0,310,6-4,North Carolina,3/28/1975,7,2,Chicago Bears / 2nd / 48th pick /1999
SEA,2006,84,Bobby Engram,33,WR,7,6,192,5-10,Penn St.,1/7/1973,10,3,Chicago Bears / 2nd / 52nd pick /1996
SEA,2006,94,Bryce Fisher,29,LDE,16,16,268,6-3,Air Force,5/12/1977,5,8,Buffalo Bills / 7th / 248th pick /1999
SEA,2006,25,Rich Gardner,25,DB,0,0,199,5-10,Penn St.,2/1/1981,2,0,Tennessee Titans / 3rd / 92nd pick /2004
SEA,2006,62,Chris Gray,36,RG,15,15,308,6-4,Auburn,6/19/1970,13,7,Miami Dolphins / 5th / 132nd pick /1993
SEA,2006,97,Marcus Green,23,DT,2,0,307,6-1,Ohio St.,9/27/1983,Rook,0,
SEA,2006,18,D.J. Hackett,25,WR,14,5,199,6-2,"Northern State Univ.,Colorado",7/3/1981,1,5,Seattle Seahawks / 5th / 157th pick /2004
SEA,2006,26,Ken Hamlin,25,FS,16,16,209,6-2,Arkansas,1/20/1981,3,7,Seattle Seahawks / 2nd / 42nd pick /2003
SEA,2006,8,Matt Hasselbeck,31,QB,12,12,235,6-4,Boston Col.,9/25/1975,7,8,Green Bay Packers / 6th / 187th pick /1998
SEA,2006,85,Will Heller,25,TE,16,0,275,6-6,Georgia Tech,2/28/1981,3,0,
SEA,2006,31,Kelly Herndon,30,LCB,16,16,180,5-10,Toledo,11/3/1976,4,7,
SEA,2006,56,LeRoy Hill,24,LLB,15,15,238,6-1,Clemson,9/14/1982,1,7,Seattle Seahawks / 3rd / 98th pick /2005
SEA,2006,44,John Howell,28,DB,0,0,210,6-0,Colorado St.,4/28/1978,5,0,Tampa Bay Buccaneers / 4th / 117th pick /2001
SEA,2006,29,Pete Hunter,26,DB,0,0,208,6-2,Virginia Union,5/25/1980,4,0,Dallas Cowboys / 5th / 168th pick /2002
SEA,2006,82,Darrell Jackson,28,WR,13,13,201,6-0,Florida,12/6/1978,6,8,Seattle Seahawks / 3rd / 80th pick /2000
SEA,2006,21,Kelly Jennings,24,DB,16,2,180,5-11,Miami (FL),11/30/1982,Rook,2,Seattle Seahawks / 1st / 31st pick /2006
SEA,2006,71,Walter Jones,32,LT,16,16,325,6-5,"Holmes (MS),Florida St.",1/19/1974,9,11,Seattle Seahawks / 1st / 6th pick /1997
SEA,2006,47,Bennie Joppru,26,TE,5,0,262,6-4,Michigan,1/5/1980,Rook,0,Houston Texans / 2nd / 41st pick /2003
SEA,2006,58,Isaiah Kacyvenski,29,LB,3,0,252,6-1,Harvard,10/3/1977,6,0,Seattle Seahawks / 4th / 119th pick /2000
SEA,2006,53,Niko Koutouvides,25,LB,16,0,238,6-2,Purdue,3/25/1981,2,1,Seattle Seahawks / 4th / 116th pick /2004
SEA,2006,47,Lance Laury,24,LB,8,0,242,6-2,South Carolina,1/17/1982,Rook,1,
SEA,2006,54,D.D. Lewis,27,LB,5,1,241,6-1,Texas,1/8/1979,4,1,
SEA,2006,75,Sean Locklear,25,RT,11,10,310,6-4,North Carolina St.,5/29/1981,2,5,Seattle Seahawks / 3rd / 84th pick /2004
SEA,2006,88,Itula Mili,33,TE,10,2,260,6-4,BYU,4/20/1973,8,1,Seattle Seahawks / 6th / 174th pick /1997
SEA,2006,20,Maurice Morris,27,RB,16,8,216,5-11,Oregon,12/1/1979,4,4,Seattle Seahawks / 2nd / 54th pick /2002
