Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAV,1996,43,Vashone Adams,23,DB,16,2,197,5-10,"Fort Hays St.,Eastern Michigan",9/12/1973,1,1,
RAV,1996,82,Derrick Alexander,25,WR,15,14,195,6-2,Michigan,11/6/1971,2,11,Cleveland Browns / 1st / 29th pick /1994
RAV,1996,70,Herman Arvie,26,T,14,1,312,6-4,Grambling St.,10/12/1970,3,2,Cleveland Browns / 5th / 124th pick /1993
RAV,1996,23,Randy Baldwin,29,RB,9,0,220,5-10,Mississippi,8/19/1967,5,0,Minnesota Vikings / 4th / 92nd pick /1991
RAV,1996,89,Harold Bishop,26,TE,8,2,254,6-4,LSU,4/8/1970,2,0,Tampa Bay Buccaneers / 3rd / 69th pick /1994
RAV,1996,69,Jeff Blackshear,27,RG,16,12,323,6-6,"Northwest Mississippi CC,La-Monroe",3/29/1969,3,8,Seattle Seahawks / 8th / 197th pick /1993
RAV,1996,36,Issac Booth,25,DB,11,3,193,6-5,California,5/23/1971,2,1,Cleveland Browns / 5th / 141st pick /1994
RAV,1996,24,Donny Brady,23,RCB,16,13,195,6-2,Wisconsin,11/24/1973,1,4,
RAV,1996,42,Dorian Brew,22,DB,7,0,182,5-10,Kansas,7/19/1974,Rook,0,Miami Dolphins / 3rd / 79th pick /1996
RAV,1996,77,Orlando Brown,26,RT,16,16,360,6-7,"Central State (OH),South Carolina St.",11/12/1970,2,10,
RAV,1996,90,Rob Burnett,29,LDE,6,6,265,6-4,Syracuse,8/27/1967,6,2,Cleveland Browns / 5th / 129th pick /1990
RAV,1996,21,Earnest Byner,34,RB,16,8,215,5-10,East Carolina,9/15/1962,12,7,Cleveland Browns / 10th / 280th pick /1984
RAV,1996,56,Mike Caldwell,25,RILB,9,9,235,6-2,Middle Tenn. St.,8/31/1971,3,3,Cleveland Browns / 3rd / 83rd pick /1993
