Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAV,2004,66,Bennie Anderson,27,RG,16,12,345,6-5,Tennessee St.,2/17/1977,3,5,
RAV,2004,28,Gary Baxter,26,RCB,16,16,210,6-2,Baylor,11/24/1978,3,6,Baltimore Ravens / 2nd / 62nd pick /2001
RAV,2004,7,Kyle Boller,23,QB,16,16,220,6-3,California,6/17/1981,1,6,Baltimore Ravens / 1st / 19th pick /2003
RAV,2004,77,Ethan Brooks,32,LT,14,7,330,6-6,Williams,4/27/1972,8,3,Atlanta Falcons / 7th / 229th pick /1996
RAV,2004,90,Cornell Brown,29,LB,13,0,240,6-0,Virginia Tech,3/15/1975,7,1,Baltimore Ravens / 6th / 194th pick /1997
RAV,2004,78,Orlando Brown,34,RT,14,13,360,6-7,"Central State (OH),South Carolina St.",11/12/1970,10,5,
RAV,2004,72,Damion Cook,25,T,9,0,335,6-5,Bethune-Cookman,4/16/1979,2,1,
RAV,2004,81,Devard Darling,22,WR,3,0,213,6-1,"Florida St.,Washington St.",4/16/1982,Rook,0,Baltimore Ravens / 3rd / 82nd pick /2004
RAV,2004,47,Will Demps,25,FS,16,16,208,6-0,San Diego St.,11/7/1979,2,7,
RAV,2004,87,Darnell Dinkins,27,TE,10,4,260,6-4,Pittsburgh,1/20/1977,2,1,
RAV,2004,94,Marques Douglas,27,RDE,16,15,290,6-2,Howard,3/5/1977,4,9,
RAV,2004,93,Dwan Edwards,23,DT,4,0,305,6-3,Oregon St.,5/16/1981,Rook,0,Baltimore Ravens / 2nd / 51st pick /2004
RAV,2004,62,Mike Flynn,30,RG,9,5,305,6-3,Maine,6/15/1974,6,2,
RAV,2004,91,Aubrayo Franklin,24,DT,6,0,320,6-1,Tennessee,8/27/1980,1,1,Baltimore Ravens / 5th / 146th pick /2003
RAV,2004,24,Corey Fuller,33,DB,14,2,220,5-10,Florida St.,5/1/1971,9,1,Minnesota Vikings / 2nd / 55th pick /1995
RAV,2004,54,Roderick Green,22,LB,9,0,250,6-2,Central Missouri St.,4/26/1982,Rook,1,Baltimore Ravens / 5th / 153rd pick /2004
RAV,2004,97,Kelly Gregg,28,NT,14,14,320,6-0,Oklahoma,11/1/1976,5,9,Cincinnati Bengals / 6th / 173rd pick /1999
RAV,2004,56,Ed Hartwell,26,LILB,16,15,250,6-1,"Wisconsin,Western Illinois",5/27/1978,3,8,Baltimore Ravens / 4th / 126th pick /2001
RAV,2004,86,Todd Heap,24,TE,6,5,252,6-5,Arizona St.,3/16/1980,3,2,Baltimore Ravens / 1st / 31st pick /2001
RAV,2004,80,Randy Hymes,25,WR,14,7,211,6-3,Grambling St.,8/7/1979,2,3,
RAV,2004,95,Jarret Johnson,23,DE,16,0,260,6-3,Alabama,8/14/1981,1,3,Baltimore Ravens / 4th / 109th pick /2003
RAV,2004,85,Kevin Johnson,28,WR,16,5,195,5-11,Syracuse,7/15/1976,5,3,Cleveland Browns / 2nd / 32nd pick /1999
RAV,2004,82,Terry Jones,25,TE,15,11,265,6-3,Alabama,12/3/1979,2,1,Baltimore Ravens / 5th / 155th pick /2002
RAV,2004,92,Ma'ake Kemoeatu,25,DT,14,3,345,6-5,Utah,1/10/1979,2,3,
RAV,2004,31,Jamal Lewis,25,RB,12,12,245,5-11,Tennessee,8/29/1979,4,7,Baltimore Ravens / 1st / 5th pick /2000
RAV,2004,52,Ray Lewis,29,RILB,15,15,240,6-1,Miami (FL),5/15/1975,8,18,Baltimore Ravens / 1st / 26th pick /1996
