No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
11,Kamar Aiken,25,WR,16,0,216,6-2,Central Florida,5/30/1989,3,3,,RAV,2014,2025-08-15 15:04:49
68,Christo Bilukidi,25,DE,4,0,290,6-5,"Eastern Arizona,Georgia St.",12/13/1989,2,0,Oakland Raiders / 6th / 189th pick /2012,RAV,2014,2025-08-15 15:04:49
31,Terrence Brooks,22,DB,11,0,205,5-11,Florida St.,3/2/1992,Rook,1,Baltimore Ravens / 3rd / 79th pick /2014,RAV,2014,2025-08-15 15:04:49
59,Arthur Brown,21,LB,4,0,250,6-1,Kansas St.,6/1/1993,1,0,Baltimore Ravens / 2nd / 56th pick /2013,RAV,2014,2025-08-15 15:04:49
23,Chykie Brown,28,DB,7,1,185,6-0,Texas,12/26/1986,3,1,Baltimore Ravens / 5th / 164th pick /2011,RAV,2014,2025-08-15 15:04:49
14,Marlon Brown,23,WR,14,1,214,6-5,Georgia,4/22/1991,1,2,,RAV,2014,2025-08-15 15:04:49
15,Michael Campanaro,23,WR,4,0,191,5-9,Wake Forest,1/25/1991,Rook,1,Baltimore Ravens / 7th / 218th pick /2014,RAV,2014,2025-08-15 15:04:49
99,Chris Canty,32,RDE,11,11,317,6-7,Virginia,11/10/1982,9,5,Dallas Cowboys / 4th / 132nd pick /2005,RAV,2014,2025-08-15 15:04:49
23,Antoine Cason,28,DB,2,0,190,6-0,Arizona,7/9/1986,6,0,San Diego Chargers / 1st / 27th pick /2008,RAV,2014,2025-08-15 15:04:49
62,Terrence Cody,26,DT,1,0,370,6-4,"Mississippi Gulf Coast CC,Alabama",6/28/1988,4,0,Baltimore Ravens / 2nd / 57th pick /2010,RAV,2014,2025-08-15 15:04:49
46,Morgan Cox,28,LS,7,0,233,6-4,Tennessee,4/26/1986,4,0,,RAV,2014,2025-08-15 15:04:49
81,Owen Daniels,32,TE,15,13,245,6-3,Wisconsin,11/9/1982,8,5,Houston Texans / 4th / 98th pick /2006,RAV,2014,2025-08-15 15:04:49
58,Elvis Dumervil,30,LB,16,2,250,5-11,Louisville,1/19/1984,8,11,Denver Broncos / 4th / 126th pick /2006,RAV,2014,2025-08-15 15:04:49
26,Matt Elam,23,SS,16,11,208,5-10,Florida,9/2/1991,1,4,Baltimore Ravens / 1st / 32nd pick /2013,RAV,2014,2025-08-15 15:04:49
5,Joe Flacco,29,QB,16,16,245,6-6,"Pittsburgh,Delaware",1/16/1985,6,13,Baltimore Ravens / 1st / 18th pick /2008,RAV,2014,2025-08-15 15:04:49
29,Justin Forsett,29,RB,16,14,195,5-8,California,10/14/1985,6,12,Seattle Seahawks / 7th / 233rd pick /2008,RAV,2014,2025-08-15 15:04:49
32,Dominique Franks,27,DB,4,1,180,6-0,Oklahoma,10/8/1987,4,1,Atlanta Falcons / 5th / 135th pick /2010,RAV,2014,2025-08-15 15:04:49
80,Crockett Gillmore,23,TE,15,1,260,6-6,Colorado St.,11/16/1991,Rook,1,Baltimore Ravens / 3rd / 99th pick /2014,RAV,2014,2025-08-15 15:04:49
37,Danny Gorrer,28,DB,4,0,173,6-0,Texas A&M,6/1/1986,5,0,,RAV,2014,2025-08-15 15:04:49
66,Gino Gradkowski,26,G,8,0,300,6-3,Delaware,11/5/1988,2,1,Baltimore Ravens / 4th / 98th pick /2012,RAV,2014,2025-08-15 15:04:49
67,Lawrence Guy,24,DE,11,1,315,6-4,Arizona St.,3/17/1990,2,1,Green Bay Packers / 7th / 233rd pick /2011,RAV,2014,2025-08-15 15:04:49
33,Will Hill,24,SS,10,8,205,6-1,Florida,3/7/1990,2,3,,RAV,2014,2025-08-15 15:04:49
74,James Hurst,23,LT,16,5,310,6-5,North Carolina,12/17/1991,Rook,4,,RAV,2014,2025-08-15 15:04:49
25,Asa Jackson,25,LCB,7,6,193,5-10,Cal Poly-San Luis Obispo,12/2/1989,2,2,Baltimore Ravens / 5th / 169th pick /2012,RAV,2014,2025-08-15 15:04:49
39,Tramain Jacobs,22,DB,3,0,182,5-11,"Mississippi Gulf Coast CC,Texas A&M",5/20/1992,Rook,0,,RAV,2014,2025-08-15 15:04:49
77,Ryan Jensen,23,C,1,0,319,6-4,Colorado State-Pueblo,5/27/1991,Rook,0,Baltimore Ravens / 6th / 203rd pick /2013,RAV,2014,2025-08-15 15:04:49
97,Timmy Jernigan,22,DT,12,3,295,6-2,Florida St.,9/24/1992,Rook,3,Baltimore Ravens / 2nd / 48th pick /2014,RAV,2014,2025-08-15 15:04:49
12,Jacoby Jones,30,WR,16,0,192,6-3,Lane,7/11/1984,7,2,Houston Texans / 3rd / 73rd pick /2007,RAV,2014,2025-08-15 15:04:49
44,Kyle Juszczyk,23,RB,16,14,235,6-1,Harvard,4/23/1991,1,2,Baltimore Ravens / 4th / 130th pick /2013,RAV,2014,2025-08-15 15:04:49
4,Sam Koch,32,P,16,0,222,6-1,Nebraska,8/13/1982,8,3,Baltimore Ravens / 6th / 203rd pick /2006,RAV,2014,2025-08-15 15:04:49
41,Anthony Levine,27,DB,16,3,207,5-11,Tennessee St.,3/27/1987,2,2,,RAV,2014,2025-08-15 15:04:49
50,Albert McClellan,28,LB,16,0,235,6-2,Marshall,6/4/1986,3,2,,RAV,2014,2025-08-15 15:04:49
47,Kevin McDermott,24,LS,7,0,240,6-5,UCLA,1/12/1990,1,0,,RAV,2014,2025-08-15 15:04:49
90,Pernell McPhee,26,DE,16,0,265,6-3,Mississippi St.,12/17/1988,3,2,Baltimore Ravens / 5th / 165th pick /2011,RAV,2014,2025-08-15 15:04:49
38,Rashaan Melvin,25,DB,3,2,195,6-2,Northern Illinois,10/2/1989,Rook,1,,RAV,2014,2025-08-15 15:04:49
36,Jeromy Miles,27,DB,16,2,215,6-2,"Navy,Massachusetts",7/20/1987,4,2,,RAV,2014,2025-08-15 15:04:49
60,Eugene Monroe,27,LT,11,11,310,6-5,Virginia,4/18/1987,5,6,Jacksonville Jaguars / 1st / 8th pick /2009,RAV,2014,2025-08-15 15:04:49
57,C.J. Mosley,22,LILB,16,16,231,6-2,Alabama,6/19/1992,Rook,14,Baltimore Ravens / 1st / 17th pick /2014,RAV,2014,2025-08-15 15:04:49
92,Haloti Ngata,30,LDE,12,12,340,6-4,Oregon,1/21/1984,8,6,Baltimore Ravens / 1st / 12th pick /2006,RAV,2014,2025-08-15 15:04:49
54,Zach Orr,22,LB,15,0,237,6-0,North Texas,6/9/1992,Rook,1,,RAV,2014,2025-08-15 15:04:49
72,Kelechi Osemele,25,LG,14,14,330,6-5,Iowa St.,6/24/1989,2,8,Baltimore Ravens / 2nd / 60th pick /2012,RAV,2014,2025-08-15 15:04:49
30,Bernard Pierce,23,RB,13,2,222,6-0,Temple,5/10/1991,2,3,Baltimore Ravens / 3rd / 84th pick /2012,RAV,2014,2025-08-15 15:04:49
88,Dennis Pitta,29,TE,3,3,245,6-4,BYU,6/29/1985,4,1,Baltimore Ravens / 4th / 114th pick /2010,RAV,2014,2025-08-15 15:04:49
,Tauren Poole,25,RB,1,,209,5-10,Tennessee,10/19/1989,Rook,0,,RAV,2014,2025-08-15 15:04:49
76,Jah Reid,26,T,4,0,325,6-7,Central Florida,7/21/1988,3,0,Baltimore Ravens / 3rd / 85th pick /2011,RAV,2014,2025-08-15 15:04:49
48,Patrick Scales,26,LS,2,0,226,6-3,Utah St.,2/11/1988,1,0,,RAV,2014,2025-08-15 15:04:49
51,Daryl Smith,32,RILB,16,16,250,6-2,Georgia Tech,3/14/1982,10,9,Jacksonville Jaguars / 2nd / 39th pick /2004,RAV,2014,2025-08-15 15:04:49
22,Jimmy Smith,26,RCB,8,8,210,6-2,Colorado,7/26/1988,3,3,Baltimore Ravens / 1st / 27th pick /2011,RAV,2014,2025-08-15 15:04:49
89,Steve Smith Sr.,35,WR,16,16,195,5-9,"Santa Monica College (CA),Utah",5/12/1979,13,10,Carolina Panthers / 3rd / 74th pick /2001,RAV,2014,2025-08-15 15:04:49
82,Torrey Smith,25,WR,16,16,205,6-0,Maryland,1/26/1989,3,7,Baltimore Ravens / 2nd / 58th pick /2011,RAV,2014,2025-08-15 15:04:49
24,Darian Stewart,26,FS,16,14,214,5-11,South Carolina,8/4/1988,4,5,,RAV,2014,2025-08-15 15:04:49
55,Terrell Suggs,32,LOLB,16,16,265,6-3,Arizona St.,10/11/1982,11,8,Baltimore Ravens / 1st / 10th pick /2003,RAV,2014,2025-08-15 15:04:49
84,Phillip Supernaw,24,TE,6,0,255,6-5,Ouachita Baptist,1/30/1990,1,0,,RAV,2014,2025-08-15 15:04:49
34,Lorenzo Taliaferro,23,RB,13,0,229,6-0,"Lackawanna,Coastal Carolina",12/23/1991,Rook,3,Baltimore Ravens / 4th / 138th pick /2014,RAV,2014,2025-08-15 15:04:49
2,Tyrod Taylor,25,QB,1,0,217,6-1,Virginia Tech,8/3/1989,3,0,Baltimore Ravens / 6th / 180th pick /2011,RAV,2014,2025-08-15 15:04:49
43,Fitzgerald Toussaint,24,RB,4,0,204,5-9,Michigan,5/4/1990,Rook,0,,RAV,2014,2025-08-15 15:04:49
28,Brynden Trawick,25,DB,14,0,225,6-2,Troy,10/23/1989,1,1,,RAV,2014,2025-08-15 15:04:49
9,Justin Tucker,25,K,16,0,191,6-1,Texas,11/21/1989,2,4,,RAV,2014,2025-08-15 15:04:49
93,DeAngelo Tyson,25,DT,11,4,315,6-2,Georgia,4/12/1989,2,3,Baltimore Ravens / 7th / 236th pick /2012,RAV,2014,2025-08-15 15:04:49
91,Courtney Upshaw,25,ROLB,16,14,272,6-2,Alabama,12/13/1989,2,6,Baltimore Ravens / 2nd / 35th pick /2012,RAV,2014,2025-08-15 15:04:49
64,John Urschel,23,G,11,3,313,6-3,Penn St.,6/24/1991,Rook,2,Baltimore Ravens / 5th / 175th pick /2014,RAV,2014,2025-08-15 15:04:49
71,Ricky Wagner,25,RT,15,15,313,6-6,Wisconsin,10/21/1989,1,9,Baltimore Ravens / 5th / 168th pick /2013,RAV,2014,2025-08-15 15:04:49
79,Casey Walker,25,DT,1,0,345,6-1,Oklahoma,12/6/1989,Rook,0,,RAV,2014,2025-08-15 15:04:49
21,Lardarius Webb,29,LCB,13,11,179,5-10,Nicholls St.,10/12/1985,5,4,Baltimore Ravens / 3rd / 88th pick /2009,RAV,2014,2025-08-15 15:04:49
98,Brandon Williams,25,NT,16,14,336,6-1,Missouri Southern,2/21/1989,1,7,Baltimore Ravens / 3rd / 94th pick /2013,RAV,2014,2025-08-15 15:04:49
73,Marshal Yanda,30,RG,16,16,305,6-3,Iowa,9/15/1984,7,17,Baltimore Ravens / 3rd / 86th pick /2007,RAV,2014,2025-08-15 15:04:49
53,Jeremy Zuttah,28,C,16,16,303,6-4,Rutgers,6/1/1986,6,9,Tampa Bay Buccaneers / 3rd / 83rd pick /2008,RAV,2014,2025-08-15 15:04:49
