No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
35,Anthony Allen,23,RB,5,0,223,6-0,"Louisville,Georgia Tech",8/6/1988,Rook,0,Baltimore Ravens / 7th / 225th pick /2011,RAV,2011,2025-08-15 15:04:28
51,Brendon Ayanbadejo,35,LB,16,0,225,6-1,UCLA,9/6/1976,8,3,,RAV,2011,2025-08-15 15:04:28
77,Matt Birk,35,C,16,16,310,6-4,Harvard,7/23/1976,13,7,Minnesota Vikings / 6th / 173rd pick /1998,RAV,2011,2025-08-15 15:04:28
81,Anquan Boldin,31,WR,14,14,220,6-1,Florida St.,10/3/1980,8,8,Arizona Cardinals / 2nd / 54th pick /2003,RAV,2011,2025-08-15 15:04:28
23,Chykie Brown,25,DB,7,0,185,6-0,Texas,12/26/1986,Rook,0,Baltimore Ravens / 5th / 164th pick /2011,RAV,2011,2025-08-15 15:04:28
54,Prescott Burgess,27,LB,3,0,246,6-3,Michigan,3/6/1984,4,0,Baltimore Ravens / 6th / 207th pick /2007,RAV,2011,2025-08-15 15:04:28
49,Josh Bynes,22,LB,1,0,240,6-1,Auburn,8/24/1989,Rook,0,,RAV,2011,2025-08-15 15:04:28
25,Chris Carr,28,DB,9,1,182,5-10,Boise St.,4/30/1983,6,1,,RAV,2011,2025-08-15 15:04:28
62,Terrence Cody,23,NT,16,16,370,6-4,"Mississippi Gulf Coast CC,Alabama",6/28/1988,1,8,Baltimore Ravens / 2nd / 57th pick /2010,RAV,2011,2025-08-15 15:04:28
37,Emanuel Cook,23,DB,5,0,214,5-10,South Carolina,1/20/1988,1,0,,RAV,2011,2025-08-15 15:04:28
46,Morgan Cox,25,LS,16,0,233,6-4,Tennessee,4/26/1986,1,1,,RAV,2011,2025-08-15 15:04:28
7,Billy Cundiff,31,K,15,0,212,6-1,Drake,3/30/1980,9,1,,RAV,2011,2025-08-15 15:04:28
84,Ed Dickson,24,TE,16,16,250,6-4,Oregon,7/25/1987,1,5,Baltimore Ravens / 3rd / 70th pick /2010,RAV,2011,2025-08-15 15:04:28
17,Tandon Doss,22,WR,6,0,201,6-2,Indiana,9/22/1989,Rook,0,Baltimore Ravens / 4th / 123rd pick /2011,RAV,2011,2025-08-15 15:04:28
59,Dannell Ellerbe,26,LB,9,3,236,6-1,Georgia,11/29/1985,2,2,,RAV,2011,2025-08-15 15:04:28
83,Lee Evans,30,WR,9,2,209,5-10,Wisconsin,3/11/1981,7,1,Buffalo Bills / 1st / 13th pick /2004,RAV,2011,2025-08-15 15:04:28
5,Joe Flacco,26,QB,16,16,245,6-6,"Pittsburgh,Delaware",1/16/1985,3,12,Baltimore Ravens / 1st / 18th pick /2008,RAV,2011,2025-08-15 15:04:28
24,Domonique Foxworth,28,DB,2,0,180,5-11,Maryland,3/27/1983,6,0,Denver Broncos / 3rd / 97th pick /2005,RAV,2011,2025-08-15 15:04:28
36,Danny Gorrer,25,DB,11,0,173,6-0,Texas A&M,6/1/1986,2,1,,RAV,2011,2025-08-15 15:04:28
12,Shayne Graham,34,K,1,0,210,6-0,Virginia Tech,12/9/1977,10,0,,RAV,2011,2025-08-15 15:04:28
66,Ben Grubbs,27,LG,10,10,311,6-3,Auburn,3/10/1984,4,6,Baltimore Ravens / 1st / 29th pick /2007,RAV,2011,2025-08-15 15:04:28
65,Andre Gurode,33,LG,13,5,334,6-4,Colorado,3/6/1978,9,3,Dallas Cowboys / 2nd / 37th pick /2002,RAV,2011,2025-08-15 15:04:28
95,Jarret Johnson,30,ROLB,16,16,260,6-3,Alabama,8/14/1981,8,9,Baltimore Ravens / 4th / 109th pick /2003,RAV,2011,2025-08-15 15:04:28
97,Arthur Jones,25,DE,14,1,301,6-3,Syracuse,6/30/1986,1,2,Baltimore Ravens / 5th / 157th pick /2010,RAV,2011,2025-08-15 15:04:28
