No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
86,Billy Bajema,31,TE,6,1,259,6-4,Oklahoma St.,10/31/1982,8,0,San Francisco 49ers / 7th / 249th pick /2005,RAV,2013,2025-08-15 15:04:41
59,Arthur Brown,20,LB,14,0,250,6-1,Kansas St.,6/1/1993,Rook,1,Baltimore Ravens / 2nd / 56th pick /2013,RAV,2013,2025-08-15 15:04:41
23,Chykie Brown,27,DB,16,0,185,6-0,Texas,12/26/1986,2,1,Baltimore Ravens / 5th / 164th pick /2011,RAV,2013,2025-08-15 15:04:41
14,Marlon Brown,22,WR,14,12,214,6-5,Georgia,4/22/1991,Rook,3,,RAV,2013,2025-08-15 15:04:41
31,Omar Brown,25,DB,1,0,195,5-11,Marshall,6/6/1988,1,0,,RAV,2013,2025-08-15 15:04:41
56,Josh Bynes,24,ROLB,15,6,240,6-1,Auburn,8/24/1989,2,4,,RAV,2013,2025-08-15 15:04:41
99,Chris Canty,31,RDE,15,13,317,6-7,Virginia,11/10/1982,8,7,Dallas Cowboys / 4th / 132nd pick /2005,RAV,2013,2025-08-15 15:04:41
87,Dallas Clark,34,TE,12,0,252,6-3,Iowa,6/12/1979,10,2,Indianapolis Colts / 1st / 24th pick /2003,RAV,2013,2025-08-15 15:04:41
62,Terrence Cody,25,DT,12,1,370,6-4,"Mississippi Gulf Coast CC,Alabama",6/28/1988,3,2,Baltimore Ravens / 2nd / 57th pick /2010,RAV,2013,2025-08-15 15:04:41
46,Morgan Cox,27,LS,16,0,233,6-4,Tennessee,4/26/1986,3,1,,RAV,2013,2025-08-15 15:04:41
84,Ed Dickson,26,TE,16,14,250,6-4,Oregon,7/25/1987,3,2,Baltimore Ravens / 3rd / 70th pick /2010,RAV,2013,2025-08-15 15:04:41
17,Tandon Doss,24,WR,15,2,201,6-2,Indiana,9/22/1989,2,3,Baltimore Ravens / 4th / 123rd pick /2011,RAV,2013,2025-08-15 15:04:41
38,Shaun Draughn,26,RB,3,0,205,6-0,North Carolina,12/7/1987,2,0,,RAV,2013,2025-08-15 15:04:41
58,Elvis Dumervil,29,LB,15,3,250,5-11,Louisville,1/19/1984,7,3,Denver Broncos / 4th / 126th pick /2006,RAV,2013,2025-08-15 15:04:41
26,Matt Elam,22,FS,16,15,208,5-10,Florida,9/2/1991,Rook,7,Baltimore Ravens / 1st / 32nd pick /2013,RAV,2013,2025-08-15 15:04:41
5,Joe Flacco,28,QB,16,16,245,6-6,"Pittsburgh,Delaware",1/16/1985,5,8,Baltimore Ravens / 1st / 18th pick /2008,RAV,2013,2025-08-15 15:04:41
66,Gino Gradkowski,25,C,16,16,300,6-3,Delaware,11/5/1988,1,7,Baltimore Ravens / 4th / 98th pick /2012,RAV,2013,2025-08-15 15:04:41
24,Corey Graham,28,DB,16,5,196,6-0,New Hampshire,7/25/1985,6,4,Chicago Bears / 5th / 168th pick /2007,RAV,2013,2025-08-15 15:04:41
29,Michael Huff,30,DB,7,1,211,6-0,Texas,3/6/1983,7,1,Oakland Raiders / 1st / 7th pick /2006,RAV,2013,2025-08-15 15:04:41
32,James Ihedigbo,30,SS,16,16,202,6-1,Massachusetts,12/3/1983,5,8,,RAV,2013,2025-08-15 15:04:41
