No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
72,Terron Armstead,23,LT,14,14,305,6-5,Ark-Pine Bluff,7/23/1991,1,8,New Orleans Saints / 3rd / 75th pick /2013,NOR,2014,2025-08-15 14:16:44
27,Edwin Baker,23,RB,3,0,204,5-8,Michigan St.,6/1/1991,1,0,San Diego Chargers / 7th / 250th pick /2012,NOR,2014,2025-08-15 14:16:44
36,Marcus Ball,27,DB,12,2,209,6-1,"Florida St.,Pearl River CC,Memphis",7/21/1987,Rook,1,,NOR,2014,2025-08-15 14:16:44
9,Drew Brees,35,QB,16,16,209,6-0,Purdue,1/15/1979,13,16,San Diego Chargers / 2nd / 32nd pick /2001,NOR,2014,2025-08-15 14:16:44
77,Brodrick Bunkley,31,NT,11,11,306,6-2,Florida St.,11/23/1983,8,4,Philadelphia Eagles / 1st / 14th pick /2006,NOR,2014,2025-08-15 14:16:44
25,Rafael Bush,27,FS,10,7,203,5-11,South Carolina St.,5/12/1987,3,2,,NOR,2014,2025-08-15 14:16:44
31,Jairus Byrd,28,DB,4,4,205,6-0,Oregon,10/7/1986,5,1,Buffalo Bills / 2nd / 42nd pick /2009,NOR,2014,2025-08-15 14:16:44
39,Travaris Cadet,25,RB,15,1,210,6-1,Appalachian St.,2/1/1989,2,3,,NOR,2014,2025-08-15 14:16:44
12,Marques Colston,31,WR,16,13,225,6-4,Hofstra,6/5/1983,8,8,New Orleans Saints / 7th / 252nd pick /2006,NOR,2014,2025-08-15 14:16:44
10,Brandin Cooks,21,WR,10,7,193,5-10,Oregon St.,9/25/1993,Rook,5,New Orleans Saints / 1st / 20th pick /2014,NOR,2014,2025-08-15 14:16:44
52,Todd Davis,22,LB,3,0,230,6-1,Sacramento St.,5/17/1992,Rook,0,,NOR,2014,2025-08-15 14:16:44
95,Brandon Deaderick,27,DT,13,2,297,6-4,Alabama,8/19/1987,4,1,New England Patriots / 7th / 247th pick /2010,NOR,2014,2025-08-15 14:16:44
20,Brian Dixon,24,DB,16,0,195,6-0,NW Missouri St.,4/26/1990,Rook,1,,NOR,2014,2025-08-15 14:16:44
47,Justin Drescher,26,LS,16,0,230,6-1,Colorado,1/1/1988,4,1,,NOR,2014,2025-08-15 14:16:44
91,Kasim Edebali,25,DE,16,0,253,6-2,Boston Col.,8/17/1989,Rook,1,,NOR,2014,2025-08-15 14:16:44
73,Jahri Evans,31,RG,16,16,318,6-4,Bloomsburg,8/22/1983,8,12,New Orleans Saints / 4th / 108th pick /2006,NOR,2014,2025-08-15 14:16:44
52,Moise Fokou,29,LB,2,0,228,6-1,Maryland,8/28/1985,5,0,Philadelphia Eagles / 7th / 230th pick /2009,NOR,2014,2025-08-15 14:16:44
97,Glenn Foster,24,DE,5,0,285,6-4,Illinois,5/31/1990,1,0,,NOR,2014,2025-08-15 14:16:44
37,Terrence Frederick,24,DB,3,3,187,5-10,Texas A&M,2/10/1990,2,1,Pittsburgh Steelers / 7th / 246th pick /2012,NOR,2014,2025-08-15 14:16:44
93,Junior Galette,26,LOLB,16,13,257,6-2,"Temple,Stillman",3/27/1988,4,5,,NOR,2014,2025-08-15 14:16:44
55,Jonathan Goodwin,36,C,14,14,318,6-3,"Ohio,Michigan",12/2/1978,12,8,New York Jets / 5th / 154th pick /2002,NOR,2014,2025-08-15 14:16:44
80,Jimmy Graham,28,TE,16,13,265,6-7,Miami (FL),11/24/1986,4,8,New Orleans Saints / 3rd / 95th pick /2010,NOR,2014,2025-08-15 14:16:44
3,Shayne Graham,37,K,16,0,210,6-0,Virginia Tech,12/9/1977,13,3,,NOR,2014,2025-08-15 14:16:44
66,Ben Grubbs,30,LG,16,16,311,6-3,Auburn,3/10/1984,7,9,Baltimore Ravens / 1st / 29th pick /2007,NOR,2014,2025-08-15 14:16:44
98,Parys Haralson,30,ROLB,16,12,255,6-0,Tennessee,1/24/1984,8,5,San Francisco 49ers / 5th / 140th pick /2006,NOR,2014,2025-08-15 14:16:44
79,Bryce Harris,25,T,16,2,300,6-6,Fresno St.,1/16/1989,2,3,,NOR,2014,2025-08-15 14:16:44
57,David Hawthorne,29,LILB,12,12,230,6-0,TCU,5/14/1985,6,5,,NOR,2014,2025-08-15 14:16:44
76,Akiem Hicks,25,LDE,15,14,335,6-4,"Sacramento CC,Regina",11/16/1989,2,5,New Orleans Saints / 3rd / 89th pick /2012,NOR,2014,2025-08-15 14:16:44
89,Josh Hill,24,TE,16,3,250,6-5,Idaho St.,5/21/1990,1,2,,NOR,2014,2025-08-15 14:16:44
53,Ramon Humber,27,LILB,15,6,232,5-11,North Dakota St.,8/10/1987,5,3,,NOR,2014,2025-08-15 14:16:44
22,Mark Ingram,25,RB,13,9,215,5-9,Alabama,12/21/1989,3,8,New Orleans Saints / 1st / 28th pick /2011,NOR,2014,2025-08-15 14:16:44
33,Stanley Jean-Baptiste,24,DB,4,0,216,6-3,Nebraska,4/12/1990,Rook,0,New Orleans Saints / 2nd / 58th pick /2014,NOR,2014,2025-08-15 14:16:44
92,John Jenkins,25,DT,12,4,360,6-3,"Mississippi Gulf Coast CC,Georgia",7/11/1989,1,2,New Orleans Saints / 3rd / 82nd pick /2013,NOR,2014,2025-08-15 14:16:44
35,Austin Johnson,25,RB,7,1,240,6-2,Tennessee,6/16/1989,Rook,1,,NOR,2014,2025-08-15 14:16:44
94,Cameron Jordan,25,RDE,16,16,287,6-4,California,7/10/1989,3,7,New Orleans Saints / 1st / 24th pick /2011,NOR,2014,2025-08-15 14:16:44
65,Senio Kelemete,24,G,10,0,301,6-3,Washington,5/10/1990,2,1,Arizona Cardinals / 5th / 151st pick /2012,NOR,2014,2025-08-15 14:16:44
58,Kyle Knox,25,LB,12,0,220,6-1,Fresno St.,3/10/1989,1,1,,NOR,2014,2025-08-15 14:16:44
68,Tim Lelito,25,G,16,2,335,6-3,Grand Valley St.,7/21/1989,1,2,,NOR,2014,2025-08-15 14:16:44
40,Brian Leonard,30,RB,1,0,226,6-2,Rutgers,2/3/1984,7,0,St. Louis Rams / 2nd / 52nd pick /2007,NOR,2014,2025-08-15 14:16:44
28,Keenan Lewis,28,LCB,16,16,198,6-0,Oregon St.,5/17/1986,5,5,Pittsburgh Steelers / 3rd / 96th pick /2009,NOR,2014,2025-08-15 14:16:44
50,Curtis Lofton,28,RILB,16,16,238,6-2,Oklahoma,6/2/1986,6,7,Atlanta Falcons / 2nd / 37th pick /2008,NOR,2014,2025-08-15 14:16:44
41,Erik Lorig,28,RB,10,6,265,6-4,Stanford,11/17/1986,4,0,Tampa Bay Buccaneers / 7th / 253rd pick /2010,NOR,2014,2025-08-15 14:16:44
7,Luke McCown,33,QB,16,0,217,6-4,Louisiana Tech,7/12/1981,10,0,Cleveland Browns / 4th / 106th pick /2004,NOR,2014,2025-08-15 14:16:44
17,Robert Meachem,30,WR,11,2,214,6-2,Tennessee,9/28/1984,6,1,New Orleans Saints / 1st / 27th pick /2007,NOR,2014,2025-08-15 14:16:44
13,Joe Morgan,26,WR,5,2,184,6-1,Illinois,3/28/1988,2,1,,NOR,2014,2025-08-15 14:16:44
6,Thomas Morstead,28,P,16,0,225,6-4,SMU,3/8/1986,5,3,New Orleans Saints / 5th / 164th pick /2009,NOR,2014,2025-08-15 14:16:44
69,Eric Olsen,26,G,1,0,301,6-3,Notre Dame,6/16/1988,4,0,Denver Broncos / 6th / 183rd pick /2010,NOR,2014,2025-08-15 14:16:44
,Tauren Poole,25,RB,1,,209,5-10,Tennessee,10/19/1989,Rook,0,,NOR,2014,2025-08-15 14:16:44
56,Ronald Powell,23,LB,14,0,237,6-3,Florida,5/14/1991,Rook,1,New Orleans Saints / 5th / 169th pick /2014,NOR,2014,2025-08-15 14:16:44
29,Khiry Robinson,25,RB,10,3,220,6-0,"Blinn College (TX),West Texas A&M",12/28/1989,1,3,,NOR,2014,2025-08-15 14:16:44
21,Patrick Robinson,27,RB,14,6,191,5-11,Florida St.,9/7/1987,4,3,New Orleans Saints / 1st / 32nd pick /2010,NOR,2014,2025-08-15 14:16:44
38,Jamarca Sanford,29,DB,6,2,200,5-10,Mississippi,8/27/1985,5,1,Minnesota Vikings / 7th / 231st pick /2009,NOR,2014,2025-08-15 14:16:44
18,Jalen Saunders,22,WR,6,0,165,5-9,Oklahoma,9/30/1992,Rook,0,New York Jets / 4th / 104th pick /2014,NOR,2014,2025-08-15 14:16:44
84,Kenny Stills,22,WR,15,7,202,6-1,Oklahoma,4/22/1992,1,8,New Orleans Saints / 5th / 144th pick /2013,NOR,2014,2025-08-15 14:16:44
64,Zach Strief,31,RT,16,16,320,6-7,Northwestern,9/22/1983,8,9,New Orleans Saints / 7th / 210th pick /2006,NOR,2014,2025-08-15 14:16:44
43,Vinnie Sunseri,23,DB,9,0,210,5-11,Alabama,10/25/1991,Rook,0,New Orleans Saints / 5th / 167th pick /2014,NOR,2014,2025-08-15 14:16:44
23,Pierre Thomas,30,RB,11,3,210,5-11,Illinois,12/18/1984,7,5,,NOR,2014,2025-08-15 14:16:44
88,Nick Toon,26,WR,8,2,215,6-2,Wisconsin,11/4/1988,1,2,New Orleans Saints / 4th / 122nd pick /2012,NOR,2014,2025-08-15 14:16:44
32,Kenny Vaccaro,23,SS,15,14,214,6-0,Texas,2/15/1991,1,5,New Orleans Saints / 1st / 15th pick /2013,NOR,2014,2025-08-15 14:16:44
62,Lawrence Virgil,23,DE,1,0,290,6-5,Valdosta St.,1/20/1991,Rook,0,,NOR,2014,2025-08-15 14:16:44
75,Tyrunn Walker,24,DE,16,1,310,6-3,Tulsa,3/18/1990,1,2,,NOR,2014,2025-08-15 14:16:44
42,Pierre Warren,22,FS,6,6,200,6-2,Jacksonville St.,8/16/1992,Rook,2,,NOR,2014,2025-08-15 14:16:44
82,Ben Watson,34,TE,16,8,255,6-3,"Duke,Georgia",12/18/1980,10,1,New England Patriots / 1st / 32nd pick /2004,NOR,2014,2025-08-15 14:16:44
24,Corey White,24,RCB,15,9,206,5-11,Samford,5/9/1990,2,4,New Orleans Saints / 5th / 162nd pick /2012,NOR,2014,2025-08-15 14:16:44
