Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NOR,1971,46,Danny Abramowicz,26,WR,14,14,195,6-1,Xavier (OH),7/13/1945,4,9,New Orleans Saints / 17th / 420th pick /1967
NOR,1971,53,Dick Absher,27,MLB,14,1,230,6-4,Maryland,4/19/1944,4,2,Philadelphia Eagles / 5th / 125th pick /1967
NOR,1971,38,Tony Baker,26,RB,4,3,229,5-11,Iowa St.,2/16/1945,3,2,
NOR,1971,34,Carlos Bell,24,TE,1,0,238,6-5,Houston,9/21/1947,Rook,0,New Orleans Saints / 4th / 82nd pick /1971
NOR,1971,36,Don Burchfield,22,TE,14,1,233,6-3,Ball St.,3/17/1949,Rook,0,New Orleans Saints / 13th / 314th pick /1971
NOR,1971,3,Skip Butler,24,K,2,0,201,6-1,Texas-Arlington,10/21/1947,1,-1,Green Bay Packers / 4th / 96th pick /1970
NOR,1971,59,Wayne Colman,25,RLB,14,14,230,6-2,Temple,4/13/1946,3,6,
NOR,1971,60,Carl Cunningham,27,LLB,13,11,230,6-4,Houston,7/23/1944,4,4,Denver Broncos / 4th / 85th pick /1967
NOR,1971,51,John Didion,24,C,14,14,245,6-4,Oregon St.,10/24/1947,2,7,Washington Redskins / 7th / 173rd pick /1969
NOR,1971,25,Al Dodd,26,WR,10,9,185,6-0,Northwestern St. (LA),8/21/1945,4,4,Chicago Bears / 4th / 90th pick /1967
NOR,1971,15,Charlie Durkee,27,K,12,0,165,5-11,Oklahoma St.,6/25/1944,4,3,
NOR,1971,84,Larry Estes,25,RDE,8,5,255,6-6,Alcorn St.,12/9/1946,1,2,New Orleans Saints / 8th / 192nd pick /1970
NOR,1971,10,Julian Fagan,23,P,14,0,205,6-3,Mississippi,2/21/1948,1,2,Houston Oilers / 17th / 430th pick /1970
NOR,1971,55,Jim Flanigan,26,MLB,14,12,240,6-3,Pittsburgh,4/15/1945,4,5,Green Bay Packers / 2nd / 51st pick /1967
NOR,1971,28,James Ford,22,RB,9,7,200,6-0,Texas Southern,9/11/1949,Rook,5,Dallas Cowboys / 13th / 337th pick /1971
NOR,1971,77,Dan Goich,27,DT,10,0,240,6-4,California,4/30/1944,2,2,"Houston Oilers / 10th / 85th pick /1966, St. Louis Cardinals / 8th / 121st pick /1966"
NOR,1971,40,Hoyle Granger,27,RB,14,4,225,6-1,Mississippi St.,3/7/1944,5,2,"Houston Oilers / 5th / 37th pick /1966, Baltimore Colts / 4th / 63rd pick /1966"
NOR,1971,35,Bob Gresham,23,RB,13,4,195,5-11,West Virginia,7/9/1948,Rook,7,New Orleans Saints / 8th / 201st pick /1971
NOR,1971,14,Edd Hargett,24,QB,14,4,185,5-11,Texas A&M,6/26/1947,2,6,New Orleans Saints / 16th / 397th pick /1969
NOR,1971,30,Billy Harris,25,RB,1,1,204,6-2,Colorado,1/17/1946,3,0,Atlanta Falcons / 13th / 329th pick /1968
NOR,1971,29,Richard Harvey,26,DB,3,0,190,6-2,Jackson St.,10/22/1945,1,1,Los Angeles Rams / 8th / 203rd pick /1969
NOR,1971,64,Ray Hester,22,LLB,14,0,215,6-2,Tulane,3/31/1949,Rook,3,
NOR,1971,78,Glen Ray Hines,28,RT,14,14,265,6-5,Arkansas,10/26/1943,5,7,"Houston Oilers / 2nd / 10th pick /1965, St. Louis Cardinals / 6th / 82nd pick /1965"
NOR,1971,70,Sam Holden,24,T,9,0,258,6-3,"Southern Illinois,Grambling St.",2/24/1947,Rook,3,New Orleans Saints / 2nd / 31st pick /1971
NOR,1971,18,Hugo Hollas,26,SS,14,14,190,6-1,Rice,11/30/1945,1,6,
NOR,1971,20,Delles Howell,23,RCB,14,13,200,6-3,Grambling St.,8/22/1948,1,6,New Orleans Saints / 4th / 88th pick /1970
NOR,1971,52,John Huard,27,LB,1,1,228,6-0,Maine,3/9/1944,4,0,Denver Broncos / 5th / 113th pick /1967
NOR,1971,43,Dave Kopay,29,RB,10,0,218,6-0,Washington,6/28/1942,7,0,
NOR,1971,50,Jake Kupp,30,LG,14,14,248,6-3,Washington,3/12/1941,7,7,Dallas Cowboys / 9th / 116th pick /1964
NOR,1971,11,Bivian Lee,23,DB,14,1,200,6-3,Prairie View A&M,8/3/1948,Rook,1,New Orleans Saints / 3rd / 54th pick /1971
