Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NOR,1976,45,Pete Athas,30,CB,13,5,185,5-11,Tennessee,9/15/1946,5,3,Dallas Cowboys / 10th / 257th pick /1970
NOR,1976,63,Steve Baumgartner,25,RDE,14,13,256,6-7,Purdue,3/26/1951,3,5,New Orleans Saints / 2nd / 51st pick /1973
NOR,1976,16,Tom Blanchard,28,P,14,0,190,6-0,Oregon,5/28/1948,5,3,New York Giants / 12th / 304th pick /1971
NOR,1976,50,Ken Bordelon,22,LB,12,0,228,6-4,LSU,8/26/1954,Rook,3,Los Angeles Rams / 5th / 149th pick /1976
NOR,1976,80,Larry Burton,25,WR,14,12,192,6-1,Purdue,12/15/1951,1,3,New Orleans Saints / 1st / 7th pick /1975
NOR,1976,51,Warren Capone,25,LB,7,0,218,6-1,LSU,8/14/1951,1,3,
NOR,1976,51,Rusty Chambers,23,LB,4,1,218,6-1,Tulane,11/10/1953,1,1,
NOR,1976,24,Clarence Chapman,23,DB,1,0,185,5-10,Eastern Michigan,12/10/1953,Rook,0,Oakland Raiders / 7th / 204th pick /1976
NOR,1976,85,Henry Childs,25,TE,14,11,223,6-2,Kansas St.,4/16/1951,2,4,Atlanta Falcons / 5th / 109th pick /1974
NOR,1976,59,Wayne Colman,30,LB,7,0,230,6-2,Temple,4/13/1946,8,2,
NOR,1976,44,Chuck Crist,25,SS,14,14,205,6-2,Penn St.,1/16/1951,4,6,
NOR,1976,69,Andy Dorris,25,LDE,14,6,238,6-4,New Mexico St.,8/11/1951,3,3,Cleveland Browns / 4th / 93rd pick /1973
NOR,1976,10,Bobby Douglass,29,QB,11,6,225,6-4,Kansas,6/22/1947,7,5,Chicago Bears / 2nd / 41st pick /1969
NOR,1976,58,Joe Federspiel,26,MLB,14,14,230,6-1,Kentucky,5/6/1950,4,6,New Orleans Saints / 4th / 99th pick /1972
NOR,1976,34,Tony Galbreath,22,RB,14,13,228,6-0,Missouri,1/29/1954,Rook,9,New Orleans Saints / 2nd / 32nd pick /1976
NOR,1976,78,Elois Grooms,23,DE,11,1,249,6-4,Tennessee Tech,5/20/1953,1,1,New Orleans Saints / 3rd / 63rd pick /1975
NOR,1976,56,Lee Gross,23,C,14,0,237,6-3,Auburn,7/29/1953,1,3,New Orleans Saints / 2nd / 32nd pick /1975
NOR,1976,65,Jeff Hart,23,T,14,0,266,6-5,Oregon St.,9/10/1953,1,3,San Francisco 49ers / 3rd / 71st pick /1975
NOR,1976,87,Don Herrmann,29,WR,14,14,205,6-2,Waynesburg,6/5/1947,7,6,New York Giants / 15th / 379th pick /1969
NOR,1976,62,John Hill,26,C,14,14,249,6-2,Lehigh,4/16/1950,4,6,New York Giants / 6th / 132nd pick /1972
NOR,1976,30,Ernie Jackson,26,LCB,10,10,173,5-10,Duke,4/11/1950,4,5,New Orleans Saints / 7th / 164th pick /1972
NOR,1976,22,Benny Johnson,28,DB,9,0,178,5-11,Johnson C. Smith,6/29/1948,6,2,Houston Oilers / 6th / 144th pick /1970
NOR,1976,36,Andrew Jones,25,RB,2,1,216,6-2,Washington St.,10/23/1951,1,0,New Orleans Saints / 3rd / 60th pick /1975
NOR,1976,32,Kim Jones,24,RB,11,0,238,6-4,Colorado St.,1/19/1952,Rook,0,Baltimore Colts / 7th / 157th pick /1975
NOR,1976,46,Jim Kearney,33,DB,14,1,206,6-2,Prairie View A&M,1/21/1943,11,1,Detroit Lions / 11th / 151st pick /1965
NOR,1976,53,Rick Kingrea,27,LB,14,0,233,6-1,Tulane,7/18/1949,5,3,Cleveland Browns / 14th / 352nd pick /1971
NOR,1976,28,Alvin Maxson,25,RB,14,0,205,5-11,SMU,11/12/1951,2,1,New Orleans Saints / 8th / 201st pick /1974
NOR,1976,25,Leon McQuay,26,RB,4,0,200,5-9,Tampa,3/19/1950,2,0,New York Giants / 5th / 119th pick /1973
NOR,1976,57,Jim Merlo,25,LLB,14,13,221,6-1,Stanford,10/3/1951,3,7,New Orleans Saints / 4th / 86th pick /1973
NOR,1976,77,Marv Montgomery,28,LT,9,7,255,6-6,USC,2/8/1948,5,4,Denver Broncos / 1st / 12th pick /1971
NOR,1976,74,Derland Moore,25,RDT,14,14,250,6-4,Oklahoma,10/7/1951,3,6,New Orleans Saints / 2nd / 29th pick /1973
NOR,1976,76,Don Morrison,27,RT,14,14,255,6-5,Texas-Arlington,12/16/1949,5,6,New Orleans Saints / 4th / 98th pick /1971
NOR,1976,42,Chuck Muncie,23,FB,12,11,227,6-3,California,3/17/1953,Rook,8,New Orleans Saints / 1st / 3rd pick /1976
NOR,1976,37,Tom Myers,26,FS,14,12,184,5-11,Syracuse,10/24/1950,4,6,New Orleans Saints / 3rd / 74th pick /1972
NOR,1976,83,Tinker Owens,22,WR,14,1,170,5-11,Oklahoma,10/3/1954,Rook,2,New Orleans Saints / 4th / 95th pick /1976
NOR,1976,82,Bob Pollard,28,LDE,8,8,250,6-3,"Texas Southern,Weber St.",12/30/1948,5,4,New Orleans Saints / 11th / 262nd pick /1971
NOR,1976,75,Elex Price,26,LDT,14,13,260,6-3,Alcorn St.,8/11/1950,3,6,
NOR,1976,71,Kurt Schumacher,24,LG,14,9,252,6-3,Ohio St.,12/26/1952,1,4,New Orleans Saints / 1st / 12th pick /1975
NOR,1976,12,Bobby Scott,27,QB,11,8,201,6-1,Tennessee,4/2/1949,3,4,New Orleans Saints / 14th / 340th pick /1971
NOR,1976,84,Paul Seal,24,TE,14,3,222,6-4,Michigan,2/27/1952,2,1,New Orleans Saints / 2nd / 36th pick /1974
NOR,1976,29,Mo Spencer,24,RCB,14,14,175,6-0,North Carolina Central,6/15/1952,2,6,Atlanta Falcons / 3rd / 71st pick /1974
NOR,1976,68,Terry Stieve,22,LG,14,6,256,6-2,Wisconsin,3/10/1954,Rook,3,New Orleans Saints / 6th / 160th pick /1976
NOR,1976,33,Mike Strachan,23,RB,10,3,199,6-0,Iowa St.,5/24/1953,1,2,New Orleans Saints / 9th / 216th pick /1975
NOR,1976,15,Rich Szaro,28,K,14,0,205,5-11,Harvard,3/7/1948,1,6,
NOR,1976,86,Jim Thaxton,27,TE,11,1,240,6-2,Tennessee St.,1/11/1949,3,1,San Diego Chargers / 4th / 84th pick /1973
NOR,1976,60,Greg Westbrooks,23,RLB,14,14,215,6-2,"Colorado Mesa,Colorado",2/24/1953,1,6,New Orleans Saints / 17th / 422nd pick /1975
NOR,1976,66,Tom Wickert,24,LT,7,7,246,6-4,Washington St.,4/5/1952,2,3,Miami Dolphins / 9th / 212th pick /1974
NOR,1976,73,Jeff Winans,25,DT,3,1,265,6-5,USC,10/12/1951,3,1,Buffalo Bills / 2nd / 32nd pick /1973
NOR,1976,79,Emanuel Zanders,25,RG,14,13,251,6-1,Jackson St.,7/31/1951,2,5,
