Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NOR,2000,69,Tom Ackerman,28,C,15,0,290,6-3,Eastern Washington,9/6/1972,4,1,New Orleans Saints / 5th / 145th pick /1996
NOR,2000,20,Terry Allen,32,RB,4,3,204,5-10,Clemson,2/21/1968,9,1,Minnesota Vikings / 9th / 241st pick /1990
NOR,2000,18,Jeff Blake,30,QB,11,11,223,6-1,East Carolina,12/4/1970,8,9,New York Jets / 6th / 166th pick /1992
NOR,2000,10,Doug Brien,30,K,16,0,180,6-0,California,11/24/1970,6,4,San Francisco 49ers / 3rd / 85th pick /1994
NOR,2000,2,Aaron Brooks,24,QB,8,5,205,6-4,Virginia,3/24/1976,1,7,Green Bay Packers / 4th / 131st pick /1999
NOR,2000,35,Chris Canty,24,DB,3,0,185,5-9,Kansas St.,3/30/1976,3,0,New England Patriots / 1st / 29th pick /1997
NOR,2000,92,Martin Chase,26,DT,9,0,310,6-2,Oklahoma,12/19/1974,1,1,Baltimore Ravens / 5th / 124th pick /1998
NOR,2000,51,Phil Clarke,23,LB,14,4,241,6-0,Pittsburgh,1/9/1977,1,3,
NOR,2000,95,Marques Douglas,23,DE,1,0,290,6-2,Howard,3/5/1977,1,0,
NOR,2000,55,Mark Fields,28,RLB,16,14,244,6-2,Washington St.,11/9/1972,5,9,New Orleans Saints / 1st / 13th pick /1995
NOR,2000,62,Jerry Fontenot,34,C,16,16,300,6-3,Texas A&M,11/21/1966,11,7,Chicago Bears / 3rd / 65th pick /1989
NOR,2000,37,Todd Franz,24,DB,5,0,202,6-0,Tulsa,4/12/1976,Rook,0,Detroit Lions / 5th / 145th pick /2000
NOR,2000,37,Steve Gleason,23,DB,3,0,212,5-11,Washington St.,3/19/1977,Rook,0,
NOR,2000,82,Andrew Glover,33,TE,16,14,250,6-6,Grambling St.,8/12/1967,9,3,Los Angeles Raiders / 10th / 274th pick /1991
NOR,2000,97,La'Roi Glover,26,RDT,16,16,285,6-2,San Diego St.,7/4/1974,4,16,Oakland Raiders / 5th / 166th pick /1996
NOR,2000,4,Toby Gowin,25,P,16,0,167,5-10,North Texas,3/30/1975,3,2,
NOR,2000,81,Lamont Hall,26,TE,16,5,260,6-4,Clemson,11/16/1974,1,0,
NOR,2000,99,Norman Hand,28,LDT,15,15,310,6-3,Mississippi,9/4/1972,4,6,Miami Dolphins / 5th / 158th pick /1995
NOR,2000,26,Corey Harris,24,DB,3,1,187,5-10,"The Citadel,North Alabama",11/28/1976,1,0,
NOR,2000,36,Michael Hawthorne,23,DB,11,1,200,6-3,Purdue,1/26/1977,Rook,1,New Orleans Saints / 6th / 195th pick /2000
NOR,2000,87,Joe Horn,28,WR,16,16,213,6-1,Itawamba (MS),1/16/1972,4,14,Kansas City Chiefs / 5th / 135th pick /1996
NOR,2000,47,Kevin Houser,23,LS,16,0,252,6-2,Ohio St.,8/23/1977,Rook,1,New Orleans Saints / 7th / 228th pick /2000
NOR,2000,93,Darren Howard,24,LDE,16,16,260,6-3,Kansas St.,11/19/1976,Rook,8,New Orleans Saints / 2nd / 33rd pick /2000
NOR,2000,35,Reggie Howard,23,DB,1,0,190,6-0,"Henderson St.,Memphis",5/17/1977,Rook,0,
NOR,2000,88,Willie Jackson,29,WR,15,7,212,6-1,Florida,8/16/1971,5,6,Dallas Cowboys / 4th / 109th pick /1994
NOR,2000,94,Joe Johnson,28,RDE,16,15,275,6-4,Louisville,7/11/1972,6,10,New Orleans Saints / 1st / 13th pick /1994
NOR,2000,53,Donta Jones,28,LB,12,0,235,6-2,Nebraska,8/27/1972,5,1,Pittsburgh Steelers / 4th / 125th pick /1995
NOR,2000,27,Rob Kelly,26,DB,12,0,199,6-0,Ohio St.,6/21/1974,3,1,New Orleans Saints / 2nd / 33rd pick /1997
NOR,2000,29,Sammy Knight,25,SS,16,16,205,6-0,USC,9/10/1975,3,7,
NOR,2000,23,Kevin Mathis,26,LCB,16,16,185,5-9,Texas A&M-Commerce,4/29/1974,3,6,
NOR,2000,26,Fred McAfee,32,RB,12,0,193,5-10,Mississippi Col.,6/20/1968,9,0,New Orleans Saints / 6th / 154th pick /1991
NOR,2000,40,Brian Milne,27,RB,16,2,255,6-3,Penn St.,1/7/1973,4,0,Indianapolis Colts / 4th / 115th pick /1996
NOR,2000,59,Keith Mitchell,26,LLB,16,14,236,6-2,Texas A&M,7/24/1974,3,11,
NOR,2000,25,Alex Molden,27,LCB,15,6,190,5-10,Oregon,8/4/1973,4,3,New Orleans Saints / 1st / 11th pick /1996
NOR,2000,32,Jerald Moore,26,RB,11,1,225,5-9,Oklahoma,11/20/1974,4,1,St. Louis Rams / 3rd / 83rd pick /1996
NOR,2000,30,Chad Morton,23,RB,16,3,191,5-8,USC,4/4/1977,Rook,3,New Orleans Saints / 5th / 166th pick /2000
NOR,2000,65,Chris Naeole,26,RG,16,16,317,6-3,Colorado,12/25/1974,3,7,New Orleans Saints / 1st / 10th pick /1997
NOR,2000,28,Chris Oldham,32,DB,13,1,200,5-9,Oregon,10/26/1968,10,2,Detroit Lions / 4th / 105th pick /1990
NOR,2000,39,Darren Perry,32,FS,16,16,196,5-11,Penn St.,12/29/1968,8,6,Pittsburgh Steelers / 8th / 203rd pick /1992
NOR,2000,83,Keith Poole,26,WR,15,4,188,6-0,Arizona St.,6/18/1974,3,3,New Orleans Saints / 4th / 116th pick /1997
NOR,2000,70,Marcus Price,28,T,7,0,310,6-4,LSU,3/3/1972,3,1,Jacksonville Jaguars / 6th / 172nd pick /1995
NOR,2000,86,Jake Reed,33,WR,7,6,216,6-3,Grambling St.,9/28/1967,9,2,Minnesota Vikings / 3rd / 68th pick /1991
NOR,2000,77,Willie Roaf,30,LT,16,16,320,6-5,Louisiana Tech,4/18/1970,7,14,New Orleans Saints / 1st / 8th pick /1993
NOR,2000,54,Darrin Smith,30,MLB,16,11,236,6-1,Miami (FL),4/15/1970,7,6,Dallas Cowboys / 2nd / 54th pick /1993
NOR,2000,44,Terrelle Smith,22,FB,14,9,246,6-0,Arizona St.,3/12/1978,Rook,2,New Orleans Saints / 4th / 96th pick /2000
NOR,2000,89,Dave Stachelski,23,TE,4,0,250,6-3,Boise St.,3/1/1977,Rook,0,New England Patriots / 5th / 141st pick /2000
NOR,2000,78,Daryl Terrell,25,T,16,0,317,6-4,Southern Miss,1/25/1975,1,1,
NOR,2000,50,Corey Terry,24,LB,7,0,246,6-3,Tennessee,3/6/1976,1,0,Indianapolis Colts / 7th / 250th pick /1999
NOR,2000,22,Fred Thomas,27,DB,11,0,185,5-9,"Northwest Mississippi CC,Miss. Valley St.,Mississippi,UT Martin",9/11/1973,4,1,Seattle Seahawks / 2nd / 47th pick /1996
NOR,2000,90,Jared Tomich,26,DE,15,0,281,6-3,Nebraska,4/24/1974,3,1,New Orleans Saints / 2nd / 39th pick /1997
NOR,2000,68,Kyle Turley,25,RT,16,16,309,6-5,San Diego St.,9/24/1975,2,16,New Orleans Saints / 1st / 7th pick /1998
NOR,2000,58,Phillip Ward,26,LB,2,0,235,6-2,UCLA,11/1/1974,2,0,
NOR,2000,24,Fred Weary,26,RCB,12,12,181,5-10,Florida,4/12/1974,2,5,New Orleans Saints / 4th / 97th pick /1998
NOR,2000,84,Austin Wheatley,23,TE,4,0,254,6-3,Iowa,11/16/1977,Rook,0,New Orleans Saints / 5th / 158th pick /2000
NOR,2000,98,Willie Whitehead,27,DE,16,2,300,6-3,Auburn,1/26/1973,1,2,
NOR,2000,34,Ricky Williams,23,RB,10,10,226,5-10,Texas,5/21/1977,1,11,New Orleans Saints / 1st / 5th pick /1999
NOR,2000,63,Wally Williams,29,LG,16,16,305,6-2,Florida A&M,2/20/1971,7,7,
NOR,2000,80,Robert Wilson,26,WR,15,0,176,5-11,Florida A&M,6/23/1974,2,2,
