No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
42,James Anderson,32,LB,6,2,235,6-2,Virginia Tech,9/26/1983,9,1,Carolina Panthers / 3rd / 88th pick /2006,NOR,2015,2025-08-15 14:16:54
50,Stephone Anthony,23,MLB,16,16,245,6-3,Clemson,7/28/1992,Rook,6,New Orleans Saints / 1st / 31st pick /2015,NOR,2015,2025-08-15 14:16:54
72,Terron Armstead,24,LT,13,13,305,6-5,Ark-Pine Bluff,7/23/1991,2,8,New Orleans Saints / 3rd / 75th pick /2013,NOR,2015,2025-08-15 14:16:54
90,Tavaris Barnes,24,DE,12,0,291,6-4,Clemson,11/2/1991,Rook,1,,NOR,2015,2025-08-15 14:16:54
40,Delvin Breaux,26,LCB,16,16,210,6-1,LSU,10/25/1989,Rook,4,,NOR,2015,2025-08-15 14:16:54
9,Drew Brees,36,QB,15,15,209,6-0,Purdue,1/15/1979,14,14,San Diego Chargers / 2nd / 32nd pick /2001,NOR,2015,2025-08-15 14:16:54
39,Brandon Browner,31,RCB,16,16,221,6-4,Oregon St.,8/2/1984,4,4,,NOR,2015,2025-08-15 14:16:54
25,Rafael Bush,28,DB,1,1,203,5-11,South Carolina St.,5/12/1987,4,0,,NOR,2015,2025-08-15 14:16:54
31,Jairus Byrd,29,FS,13,12,205,6-0,Oregon,10/7/1986,6,3,Buffalo Bills / 2nd / 42nd pick /2009,NOR,2015,2025-08-15 14:16:54
38,Travaris Cadet,26,RB,2,1,210,6-1,Appalachian St.,2/1/1989,3,1,,NOR,2015,2025-08-15 14:16:54
16,Brandon Coleman,23,WR,16,4,225,6-6,Rutgers,6/22/1992,Rook,4,,NOR,2015,2025-08-15 14:16:54
12,Marques Colston,32,WR,13,5,225,6-4,Hofstra,6/5/1983,9,4,New Orleans Saints / 7th / 252nd pick /2006,NOR,2015,2025-08-15 14:16:54
10,Brandin Cooks,22,WR,16,12,193,5-10,Oregon St.,9/25/1993,1,9,New Orleans Saints / 1st / 20th pick /2014,NOR,2015,2025-08-15 14:16:54
30,Akeem Davis,26,DB,2,0,200,6-1,Memphis,12/25/1989,1,0,,NOR,2015,2025-08-15 14:16:54
95,Tyeler Davison,23,RDT,16,5,309,6-2,Fresno St.,9/23/1992,Rook,2,New Orleans Saints / 5th / 154th pick /2015,NOR,2015,2025-08-15 14:16:54
20,Brian Dixon,25,DB,16,0,195,6-0,NW Missouri St.,4/26/1990,1,1,,NOR,2015,2025-08-15 14:16:54
47,Justin Drescher,27,LS,16,0,230,6-1,Colorado,1/1/1988,5,1,,NOR,2015,2025-08-15 14:16:54
54,Jo-Lonn Dunbar,30,LB,3,1,233,6-1,Boston Col.,3/13/1985,7,0,,NOR,2015,2025-08-15 14:16:54
91,Kasim Edebali,26,DE,16,1,253,6-2,Boston Col.,8/17/1989,1,2,,NOR,2015,2025-08-15 14:16:54
59,Dannell Ellerbe,30,LB,6,4,236,6-1,Georgia,11/29/1985,6,2,,NOR,2015,2025-08-15 14:16:54
71,Kaleb Eulls,24,DE,4,0,309,6-4,Mississippi St.,6/28/1991,Rook,0,,NOR,2015,2025-08-15 14:16:54
73,Jahri Evans,32,RG,11,11,318,6-4,Bloomsburg,8/22/1983,9,7,New Orleans Saints / 4th / 108th pick /2006,NOR,2015,2025-08-15 14:16:54
4,Brandon Fields,31,P,2,0,249,6-5,Michigan St.,5/21/1984,8,0,Miami Dolphins / 7th / 225th pick /2007,NOR,2015,2025-08-15 14:16:54
5,Kai Forbath,28,K,10,0,197,5-11,UCLA,9/2/1987,3,1,,NOR,2015,2025-08-15 14:16:54
17,T.J. Graham,26,WR,4,1,210,6-2,North Carolina St.,7/4/1989,3,0,Buffalo Bills / 3rd / 69th pick /2012,NOR,2015,2025-08-15 14:16:54
58,Obum Gwacham,24,DE,9,0,250,6-5,Oregon St.,3/20/1991,Rook,1,Seattle Seahawks / 6th / 209th pick /2015,NOR,2015,2025-08-15 14:16:54
57,David Hawthorne,30,LLB,11,5,230,6-0,TCU,5/14/1985,7,2,,NOR,2015,2025-08-15 14:16:54
76,Akiem Hicks,26,DE,3,3,335,6-4,"Sacramento CC,Regina",11/16/1989,3,1,New Orleans Saints / 3rd / 89th pick /2012,NOR,2015,2025-08-15 14:16:54
34,Tim Hightower,29,RB,8,3,226,6-0,Richmond,5/23/1986,7,3,Arizona Cardinals / 5th / 149th pick /2008,NOR,2015,2025-08-15 14:16:54
89,Josh Hill,25,TE,16,7,250,6-5,Idaho St.,5/21/1990,2,1,,NOR,2015,2025-08-15 14:16:54
76,Tony Hills,31,T,8,0,305,6-5,Texas,11/4/1984,5,1,Pittsburgh Steelers / 4th / 130th pick /2008,NOR,2015,2025-08-15 14:16:54
2,Zach Hocker,24,K,6,0,189,6-0,Arkansas,8/23/1991,Rook,0,Washington Redskins / 7th / 228th pick /2014,NOR,2015,2025-08-15 14:16:54
84,Michael Hoomanawanui,27,TE,12,8,265,6-4,Illinois,7/4/1988,5,1,St. Louis Rams / 5th / 132nd pick /2010,NOR,2015,2025-08-15 14:16:54
53,Ramon Humber,28,LB,14,4,232,5-11,North Dakota St.,8/10/1987,6,2,,NOR,2015,2025-08-15 14:16:54
48,Kendall Hunter,27,RB,2,0,199,5-7,Oklahoma St.,9/16/1988,4,0,San Francisco 49ers / 4th / 115th pick /2011,NOR,2015,2025-08-15 14:16:54
22,Mark Ingram,26,RB,12,10,215,5-9,Alabama,12/21/1989,4,8,New Orleans Saints / 1st / 28th pick /2011,NOR,2015,2025-08-15 14:16:54
92,John Jenkins,26,LDT,14,12,360,6-3,"Mississippi Gulf Coast CC,Georgia",7/11/1989,2,4,New Orleans Saints / 3rd / 82nd pick /2013,NOR,2015,2025-08-15 14:16:54
35,Austin Johnson,26,RB,10,1,240,6-2,Tennessee,6/16/1989,1,1,,NOR,2015,2025-08-15 14:16:54
30,Don Jones,25,DB,5,0,195,5-11,"Mississippi Gulf Coast CC,Arkansas St.",5/14/1990,2,0,Miami Dolphins / 7th / 250th pick /2013,NOR,2015,2025-08-15 14:16:54
15,Seantavius Jones,23,WR,3,0,210,6-3,Valdosta St.,8/9/1992,Rook,0,,NOR,2015,2025-08-15 14:16:54
94,Cameron Jordan,26,RDE,16,16,287,6-4,California,7/10/1989,4,8,New Orleans Saints / 1st / 24th pick /2011,NOR,2015,2025-08-15 14:16:54
65,Senio Kelemete,25,RG,16,5,301,6-3,Washington,5/10/1990,3,4,Arizona Cardinals / 5th / 151st pick /2012,NOR,2015,2025-08-15 14:16:54
44,Hau'oli Kikaha,23,RLB,15,10,246,6-3,Washington,7/24/1992,Rook,4,New Orleans Saints / 2nd / 44th pick /2015,NOR,2015,2025-08-15 14:16:54
68,Tim Lelito,26,LG,15,13,335,6-3,Grand Valley St.,7/21/1989,2,8,,NOR,2015,2025-08-15 14:16:54
21,Keenan Lewis,29,DB,6,0,198,6-0,Oregon St.,5/17/1986,6,0,Pittsburgh Steelers / 3rd / 96th pick /2009,NOR,2015,2025-08-15 14:16:54
56,Michael Mauti,25,LB,16,2,243,6-2,Penn St.,1/19/1990,2,2,Minnesota Vikings / 7th / 213th pick /2013,NOR,2015,2025-08-15 14:16:54
7,Luke McCown,34,QB,8,1,217,6-4,Louisiana Tech,7/12/1981,11,1,Cleveland Browns / 4th / 106th pick /2004,NOR,2015,2025-08-15 14:16:54
77,Mike McGlynn,30,G,12,0,309,6-5,Pittsburgh,3/8/1985,7,1,Philadelphia Eagles / 4th / 109th pick /2008,NOR,2015,2025-08-15 14:16:54
98,Mike Mohamed,27,LB,1,0,238,6-2,California,3/11/1988,4,0,Denver Broncos / 6th / 189th pick /2011,NOR,2015,2025-08-15 14:16:54
13,Joe Morgan,27,WR,2,1,184,6-1,Illinois,3/28/1988,3,0,,NOR,2015,2025-08-15 14:16:54
6,Thomas Morstead,29,P,14,0,225,6-4,SMU,3/8/1986,6,2,New Orleans Saints / 5th / 164th pick /2009,NOR,2015,2025-08-15 14:16:54
23,Marcus Murphy,24,RB,13,0,195,5-9,Missouri,10/3/1991,Rook,1,New Orleans Saints / 7th / 230th pick /2015,NOR,2015,2025-08-15 14:16:54
45,Toben Opurum,25,RB,2,0,250,6-1,Kansas,11/18/1990,Rook,0,,NOR,2015,2025-08-15 14:16:54
