No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
42,Isa Abdul-Quddus,24,DB,11,0,200,6-1,Fordham,8/3/1989,2,1,,NOR,2013,2025-08-15 14:16:38
72,Terron Armstead,22,T,6,2,305,6-5,Ark-Pine Bluff,7/23/1991,Rook,2,New Orleans Saints / 3rd / 75th pick /2013,NOR,2013,2025-08-15 14:16:38
9,Drew Brees,34,QB,16,16,209,6-0,Purdue,1/15/1979,12,17,San Diego Chargers / 2nd / 32nd pick /2001,NOR,2013,2025-08-15 14:16:38
71,Charles Brown,26,LT,16,14,284,6-5,USC,4/10/1987,3,8,New Orleans Saints / 2nd / 64th pick /2010,NOR,2013,2025-08-15 14:16:38
77,Brodrick Bunkley,30,NT,12,10,306,6-2,Florida St.,11/23/1983,7,5,Philadelphia Eagles / 1st / 14th pick /2006,NOR,2013,2025-08-15 14:16:38
25,Rafael Bush,26,DB,13,6,203,5-11,South Carolina St.,5/12/1987,2,3,,NOR,2013,2025-08-15 14:16:38
39,Travaris Cadet,24,RB,13,0,210,6-1,Appalachian St.,2/1/1989,1,0,,NOR,2013,2025-08-15 14:16:38
31,Chris Carr,30,DB,11,0,182,5-10,Boise St.,4/30/1983,8,1,,NOR,2013,2025-08-15 14:16:38
45,Jed Collins,27,RB,16,8,255,6-1,Washington St.,3/3/1986,2,1,,NOR,2013,2025-08-15 14:16:38
12,Marques Colston,30,WR,15,11,225,6-4,Hofstra,6/5/1983,7,9,New Orleans Saints / 7th / 252nd pick /2006,NOR,2013,2025-08-15 14:16:38
55,Keyunta Dawson,28,DE,6,0,268,6-0,Texas Tech,9/13/1985,6,1,Indianapolis Colts / 7th / 242nd pick /2007,NOR,2013,2025-08-15 14:16:38
60,Brian De La Puente,28,C,16,16,306,6-3,California,5/13/1985,2,9,,NOR,2013,2025-08-15 14:16:38
47,Justin Drescher,25,LS,16,0,230,6-1,Colorado,1/1/1988,3,1,,NOR,2013,2025-08-15 14:16:38
73,Jahri Evans,30,RG,14,14,318,6-4,Bloomsburg,8/22/1983,7,12,New Orleans Saints / 4th / 108th pick /2006,NOR,2013,2025-08-15 14:16:38
97,Glenn Foster,23,DE,12,0,285,6-4,Illinois,5/31/1990,Rook,1,,NOR,2013,2025-08-15 14:16:38
37,Eric Frampton,29,DB,2,0,204,5-11,Washington St.,2/6/1984,6,0,Oakland Raiders / 5th / 165th pick /2007,NOR,2013,2025-08-15 14:16:38
93,Junior Galette,25,LOLB,16,15,257,6-2,"Temple,Stillman",3/27/1988,3,9,,NOR,2013,2025-08-15 14:16:38
80,Jimmy Graham,27,TE,16,12,265,6-7,Miami (FL),11/24/1986,3,11,New Orleans Saints / 3rd / 95th pick /2010,NOR,2013,2025-08-15 14:16:38
3,Shayne Graham,36,K,2,0,210,6-0,Virginia Tech,12/9/1977,12,0,,NOR,2013,2025-08-15 14:16:38
33,Jabari Greer,31,LCB,10,10,180,5-11,Tennessee,2/11/1982,9,4,,NOR,2013,2025-08-15 14:16:38
66,Ben Grubbs,29,LG,16,16,311,6-3,Auburn,3/10/1984,6,11,Baltimore Ravens / 1st / 29th pick /2007,NOR,2013,2025-08-15 14:16:38
98,Parys Haralson,29,ROLB,16,8,255,6-0,Tennessee,1/24/1984,7,5,San Francisco 49ers / 5th / 140th pick /2006,NOR,2013,2025-08-15 14:16:38
41,Roman Harper,31,SS,9,5,205,6-1,Alabama,12/11/1982,7,3,New Orleans Saints / 2nd / 43rd pick /2006,NOR,2013,2025-08-15 14:16:38
79,Bryce Harris,24,T,16,1,300,6-6,Fresno St.,1/16/1989,1,2,,NOR,2013,2025-08-15 14:16:38
5,Garrett Hartley,27,K,14,0,204,5-8,Oklahoma,5/16/1986,5,0,,NOR,2013,2025-08-15 14:16:38
57,David Hawthorne,28,LILB,16,15,230,6-0,TCU,5/14/1985,5,8,,NOR,2013,2025-08-15 14:16:38
54,Will Herring,30,LB,16,1,215,6-3,Auburn,8/28/1983,6,2,Seattle Seahawks / 5th / 161st pick /2007,NOR,2013,2025-08-15 14:16:38
76,Akiem Hicks,24,LDE,16,16,335,6-4,"Sacramento CC,Regina",11/16/1989,1,9,New Orleans Saints / 3rd / 89th pick /2012,NOR,2013,2025-08-15 14:16:38
89,Josh Hill,23,TE,14,3,250,6-5,Idaho St.,5/21/1990,Rook,0,,NOR,2013,2025-08-15 14:16:38
53,Ramon Humber,26,LB,16,3,232,5-11,North Dakota St.,8/10/1987,4,3,,NOR,2013,2025-08-15 14:16:38
22,Mark Ingram,24,RB,11,3,215,5-9,Alabama,12/21/1989,2,3,New Orleans Saints / 1st / 28th pick /2011,NOR,2013,2025-08-15 14:16:38
92,John Jenkins,24,NT,16,5,360,6-3,"Mississippi Gulf Coast CC,Georgia",7/11/1989,Rook,4,New Orleans Saints / 3rd / 82nd pick /2013,NOR,2013,2025-08-15 14:16:38
27,Malcolm Jenkins,26,FS,14,14,204,6-0,Ohio St.,12/20/1987,4,6,New Orleans Saints / 1st / 14th pick /2009,NOR,2013,2025-08-15 14:16:38
96,Tom Johnson,29,DT,12,0,285,6-3,"Mississippi Gulf Coast CC,Southern Miss",8/30/1984,2,1,,NOR,2013,2025-08-15 14:16:38
94,Cameron Jordan,24,RDE,16,16,287,6-4,California,7/10/1989,2,13,New Orleans Saints / 1st / 24th pick /2011,NOR,2013,2025-08-15 14:16:38
