No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
52,Montravius Adams,26,DT,5,1,304,6-4,Auburn,7/24/1995,4,1,Green Bay Packers / 3rd / 93rd pick /2017,NOR,2021,2025-08-15 14:17:45
29,Paulson Adebo,22,LCB,17,17,192,6-1,Stanford,7/3/1999,Rook,6,New Orleans Saints / 3rd / 76th pick /2021,NOR,2021,2025-08-15 14:17:45
5,Kwon Alexander,27,LLB,12,8,227,6-1,LSU,8/3/1994,6,5,Tampa Bay Buccaneers / 4th / 124th pick /2015,NOR,2021,2025-08-15 14:17:45
40,Alex Armah,27,FB,9,2,255,6-1,West Georgia,5/17/1994,4,0,Carolina Panthers / 6th / 192nd pick /2017,NOR,2021,2025-08-15 14:17:45
72,Terron Armstead,30,LT,8,8,305,6-5,Ark-Pine Bluff,7/23/1991,8,3,New Orleans Saints / 3rd / 75th pick /2013,NOR,2021,2025-08-15 14:17:45
14,Kawaan Baker,23,WR,2,0,210,6-1,South Alabama,8/24/1998,Rook,0,New Orleans Saints / 7th / 255th pick /2021,NOR,2021,2025-08-15 14:17:45
53,Zack Baun,25,LB,17,4,225,6-3,Wisconsin,12/30/1996,1,3,New Orleans Saints / 3rd / 74th pick /2020,NOR,2021,2025-08-15 14:17:45
65,Caleb Benenoch,27,T,1,1,305,6-5,UCLA,8/8/1994,5,0,Tampa Bay Buccaneers / 5th / 148th pick /2016,NOR,2021,2025-08-15 14:17:45
16,Ian Book,23,QB,1,1,212,6-0,Notre Dame,3/30/1998,Rook,0,New Orleans Saints / 4th / 133rd pick /2021,NOR,2021,2025-08-15 14:17:45
91,Josiah Bronson,24,DT,6,0,295,6-3,Washington,7/3/1997,Rook,1,,NOR,2021,2025-08-15 14:17:45
1,Marquez Callaway,23,WR,17,11,204,6-2,Tennessee,3/27/1998,1,6,,NOR,2021,2025-08-15 14:17:45
77,James Carpenter,32,G,4,1,321,6-5,"Coffeyville CC,Alabama",3/22/1989,10,1,Seattle Seahawks / 1st / 25th pick /2011,NOR,2021,2025-08-15 14:17:45
64,Will Clapp,26,C,9,3,314,6-5,LSU,12/10/1995,3,1,New Orleans Saints / 7th / 245th pick /2018,NOR,2021,2025-08-15 14:17:45
25,Ken Crawley,28,DB,6,0,180,6-1,Colorado,2/8/1993,5,0,,NOR,2021,2025-08-15 14:17:45
92,Marcus Davenport,25,RDE,11,9,285,6-6,Texas-San Antonio,9/4/1996,3,6,New Orleans Saints / 1st / 14th pick /2018,NOR,2021,2025-08-15 14:17:45
56,Demario Davis,32,MLB,16,16,248,6-2,Arkansas St.,1/11/1989,9,15,New York Jets / 3rd / 77th pick /2012,NOR,2021,2025-08-15 14:17:45
50,Andrew Dowell,25,LB,16,0,225,6-1,Michigan St.,11/16/1996,1,1,,NOR,2021,2025-08-15 14:17:45
55,Kaden Elliss,26,LB,13,1,240,6-2,Idaho,7/10/1995,2,2,New Orleans Saints / 7th / 244th pick /2019,NOR,2021,2025-08-15 14:17:45
59,Sharif Finch,26,LB,1,0,250,6-4,Temple,10/1/1995,3,0,,NOR,2021,2025-08-15 14:17:45
22,C.J. Gardner-Johnson,24,RLB,12,11,208,5-11,Florida,12/20/1997,2,4,New Orleans Saints / 4th / 105th pick /2019,NOR,2021,2025-08-15 14:17:45
4,Blake Gillikin,23,P,17,0,196,6-2,Penn St.,1/21/1998,Rook,4,,NOR,2021,2025-08-15 14:17:45
96,Carl Granderson,25,DE,15,3,261,6-5,Wyoming,12/18/1996,2,3,,NOR,2021,2025-08-15 14:17:45
48,J.T. Gray,25,DB,16,0,202,6-0,Mississippi St.,1/18/1996,3,7,,NOR,2021,2025-08-15 14:17:45
45,Garrett Griffin,27,TE,13,6,240,6-4,Air Force,3/4/1994,4,0,,NOR,2021,2025-08-15 14:17:45
42,Chase Hansen,28,LB,3,0,222,6-3,Utah,5/20/1993,1,0,,NOR,2021,2025-08-15 14:17:45
11,Deonte Harty,24,WR,13,1,170,5-6,Assumption,12/4/1997,2,5,,NOR,2021,2025-08-15 14:17:45
38,Jeff Heath,30,DB,16,0,212,6-1,Saginaw Valley St.,5/14/1991,8,1,,NOR,2021,2025-08-15 14:17:45
7,Taysom Hill,31,QB/WR,12,9,221,6-2,BYU,8/23/1990,4,6,,NOR,2021,2025-08-15 14:17:45
80,Chris Hogan,34,WR,5,1,210,6-1,Monmouth,10/24/1987,8,0,,NOR,2021,2025-08-15 14:17:45
57,Jalyn Holmes,25,DE,8,1,283,6-5,Ohio St.,1/25/1996,3,1,Minnesota Vikings / 4th / 102nd pick /2018,NOR,2021,2025-08-15 14:17:45
,Braxton Hoyett,25,DT,1,0,302,6-2,Mississippi St.,2/5/1996,1,0,,NOR,2021,2025-08-15 14:17:45
60,Albert Huggins,24,DT,9,1,305,6-3,Clemson,6/27/1997,2,1,,NOR,2021,2025-08-15 14:17:45
84,Lil'Jordan Humphrey,23,WR,10,4,225,6-4,Texas,4/19/1998,2,2,,NOR,2021,2025-08-15 14:17:45
74,James Hurst,30,LT,17,15,310,6-5,North Carolina,12/17/1991,7,7,,NOR,2021,2025-08-15 14:17:45
14,Mark Ingram,32,RB,7,3,215,5-9,Alabama,12/21/1989,10,3,New Orleans Saints / 1st / 28th pick /2011,NOR,2021,2025-08-15 14:17:45
27,Malcolm Jenkins,34,SS,16,16,204,6-0,Ohio St.,12/20/1987,12,6,New Orleans Saints / 1st / 14th pick /2009,NOR,2021,2025-08-15 14:17:45
6,Brian Johnson,22,K,4,0,185,6-1,Virginia Tech,3/5/1999,Rook,1,,NOR,2021,2025-08-15 14:17:45
83,Juwan Johnson,25,WR,14,2,231,6-4,"Oregon,Penn St.",9/13/1996,1,1,,NOR,2021,2025-08-15 14:17:45
21,Tony Jones,24,RB,11,4,224,5-11,Notre Dame,11/24/1997,1,1,,NOR,2021,2025-08-15 14:17:45
94,Cameron Jordan,32,LDE,16,16,287,6-4,California,7/10/1989,10,13,New Orleans Saints / 1st / 24th pick /2011,NOR,2021,2025-08-15 14:17:45
41,Alvin Kamara,26,RB,13,10,215,5-10,"Alabama,Hutchinson (KS),Tennessee",7/25/1995,4,8,New Orleans Saints / 3rd / 67th pick /2017,NOR,2021,2025-08-15 14:17:45
90,Tanoh Kpassagnon,27,RDE,8,5,289,6-7,Villanova,6/14/1994,4,3,Kansas City Chiefs / 2nd / 59th pick /2017,NOR,2021,2025-08-15 14:17:45
66,Forrest Lamp,27,G,1,0,310,6-4,Western Kentucky,2/20/1994,3,0,Los Angeles Chargers / 2nd / 38th pick /2017,NOR,2021,2025-08-15 14:17:45
23,Marshon Lattimore,25,RCB,16,16,192,6-0,Ohio St.,5/19/1996,4,9,New Orleans Saints / 1st / 11th pick /2017,NOR,2021,2025-08-15 14:17:45
19,Brett Maher,32,K,8,0,180,6-0,Nebraska,11/21/1989,3,1,,NOR,2021,2025-08-15 14:17:45
54,Justin March,28,LB,1,0,222,6-0,Akron,7/5/1993,5,0,,NOR,2021,2025-08-15 14:17:45
78,Erik McCoy,24,C,12,12,303,6-4,Texas A&M,8/27/1997,2,4,New Orleans Saints / 2nd / 48th pick /2019,NOR,2021,2025-08-15 14:17:45
54,Wynton McManis,27,LB,1,0,225,6-1,Memphis,9/20/1994,5,0,,NOR,2021,2025-08-15 14:17:45
36,Jordan Miller,24,DB,1,0,190,6-2,Washington,2/8/1997,2,0,Atlanta Falcons / 5th / 172nd pick /2019,NOR,2021,2025-08-15 14:17:45
66,Jordan Mills,31,T,10,3,316,6-5,Louisiana Tech,12/24/1990,8,2,Chicago Bears / 5th / 163rd pick /2013,NOR,2021,2025-08-15 14:17:45
88,Ty Montgomery,28,WR,14,3,220,6-0,Stanford,1/22/1993,6,1,Green Bay Packers / 3rd / 94th pick /2015,NOR,2021,2025-08-15 14:17:45
79,Kyle Murphy,28,T,1,0,305,6-6,Stanford,12/11/1993,5,0,Green Bay Packers / 6th / 200th pick /2016,NOR,2021,2025-08-15 14:17:45
93,David Onyemata,29,RDT,11,11,310,6-4,Manitoba,11/13/1992,5,6,New Orleans Saints / 4th / 120th pick /2016,NOR,2021,2025-08-15 14:17:45
28,Devine Ozigbo,25,RB,2,0,225,6-0,Nebraska,10/2/1996,2,0,,NOR,2021,2025-08-15 14:17:45
6,Cody Parkey,29,K,1,0,190,6-0,Auburn,2/19/1992,7,0,,NOR,2021,2025-08-15 14:17:45
75,Andrus Peat,28,LG,6,6,316,6-7,Stanford,11/4/1993,6,2,New Orleans Saints / 1st / 13th pick /2015,NOR,2021,2025-08-15 14:17:45
46,Adam Prentice,24,FB,7,3,245,6-0,South Carolina,1/16/1997,Rook,0,,NOR,2021,2025-08-15 14:17:45
71,Ryan Ramczyk,27,RT,10,10,314,6-6,Wisconsin,4/22/1994,4,4,New Orleans Saints / 1st / 32nd pick /2017,NOR,2021,2025-08-15 14:17:45
70,Christian Ringo,29,DE,14,4,300,6-1,Louisiana,3/10/1992,5,3,Green Bay Packers / 6th / 210th pick /2015,NOR,2021,2025-08-15 14:17:45
97,Malcolm Roach,23,DT,7,2,290,6-3,Texas,6/9/1998,1,2,,NOR,2021,2025-08-15 14:17:45
21,Bradley Roby,29,DB,14,1,194,5-11,Ohio St.,5/1/1992,7,1,Denver Broncos / 1st / 31st pick /2014,NOR,2021,2025-08-15 14:17:45
6,Aldrick Rosas,27,K,4,0,230,6-3,Southern Oregon,12/30/1994,4,0,,NOR,2021,2025-08-15 14:17:45
51,Cesar Ruiz,22,RG/C,17,17,316,6-4,Michigan,6/14/1999,1,6,New Orleans Saints / 1st / 24th pick /2020,NOR,2021,2025-08-15 14:17:45
35,KeiVarae Russell,28,DB,2,0,196,5-11,Notre Dame,10/19/1993,5,0,Kansas City Chiefs / 3rd / 74th pick /2016,NOR,2021,2025-08-15 14:17:45
15,Trevor Siemian,30,QB,6,4,220,6-3,Northwestern,12/26/1991,6,4,Denver Broncos / 7th / 250th pick /2015,NOR,2021,2025-08-15 14:17:45
10,Tre'Quan Smith,25,WR,11,6,210,6-2,Central Florida,1/7/1996,3,3,New Orleans Saints / 3rd / 91st pick /2018,NOR,2021,2025-08-15 14:17:45
12,Kenny Stills,29,WR,13,4,202,6-1,Oklahoma,4/22/1992,8,1,New Orleans Saints / 5th / 144th pick /2013,NOR,2021,2025-08-15 14:17:45
32,Bryce Thompson,22,DB,2,0,190,5-11,Tennessee,9/20/1999,Rook,0,,NOR,2021,2025-08-15 14:17:45
76,Calvin Throckmorton,25,LG,17,14,311,6-5,Oregon,8/16/1996,1,6,,NOR,2021,2025-08-15 14:17:45
82,Adam Trautman,24,TE,13,10,253,6-5,Dayton,2/5/1997,1,2,New Orleans Saints / 3rd / 105th pick /2020,NOR,2021,2025-08-15 14:17:45
31,Desmond Trufant,31,DB,2,0,190,6-0,Washington,9/10/1990,8,0,Atlanta Falcons / 1st / 22nd pick /2013,NOR,2021,2025-08-15 14:17:45
