No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
92,Olasunkanmi Adeniyi,24,LB,16,0,248,6-1,Toledo,9/12/1997,3,1,,OTI,2021,2025-08-15 14:54:22
95,Eli Ankou,27,DT,1,1,325,6-3,UCLA,6/8/1994,4,0,,OTI,2021,2025-08-15 14:54:22
96,Denico Autry,31,LDE,17,11,285,6-5,"East Mississippi CC,Mississippi St.",7/15/1990,7,6,,OTI,2021,2025-08-15 14:54:22
8,Michael Badgley,26,K,1,0,188,5-10,Miami (FL),7/28/1995,3,0,,OTI,2021,2025-08-15 14:54:22
13,Cameron Batson,26,WR,4,0,175,5-8,Texas Tech,12/20/1995,3,0,,OTI,2021,2025-08-15 14:54:22
41,Khari Blasingame,25,RB,11,3,233,6-0,Vanderbilt,7/1/1996,2,0,,OTI,2021,2025-08-15 14:54:22
94,Amani Bledsoe,23,DE,5,2,280,6-4,Oklahoma,2/6/1998,1,1,,OTI,2021,2025-08-15 14:54:22
39,Breon Borders,26,DB,11,0,189,6-0,Duke,7/22/1995,4,1,,OTI,2021,2025-08-15 14:54:22
33,Brady Breeze,24,DB,5,0,200,6-0,Oregon,10/9/1997,Rook,0,Tennessee Titans / 6th / 215th pick /2021,OTI,2021,2025-08-15 14:54:22
62,Aaron Brewer,24,G,12,5,295,6-1,Texas St.,10/28/1997,1,3,,OTI,2021,2025-08-15 14:54:22
11,A.J. Brown,24,WR,13,13,226,6-1,Mississippi,6/30/1997,2,8,Tennessee Titans / 2nd / 51st pick /2019,OTI,2021,2025-08-15 14:54:22
55,Jayon Brown,26,RILB,10,6,226,6-0,UCLA,2/26/1995,4,3,Tennessee Titans / 5th / 155th pick /2017,OTI,2021,2025-08-15 14:54:22
14,Randy Bullock,32,K,16,0,210,5-9,Texas A&M,12/16/1989,8,3,Houston Texans / 5th / 161st pick /2012,OTI,2021,2025-08-15 14:54:22
31,Kevin Byard,28,SS,17,17,218,5-11,Middle Tenn. St.,8/17/1993,5,13,Tennessee Titans / 3rd / 64th pick /2016,OTI,2021,2025-08-15 14:54:22
25,Jamal Carter,27,DB,1,0,215,6-1,Miami (FL),4/12/1994,4,0,,OTI,2021,2025-08-15 14:54:22
44,Tory Carter,22,FB,8,2,244,6-0,LSU,3/16/1999,Rook,0,,OTI,2021,2025-08-15 14:54:22
45,Dylan Cole,27,LB,9,0,240,6-0,Missouri State,5/19/1994,4,1,,OTI,2021,2025-08-15 14:54:22
46,Morgan Cox,35,LS,17,0,233,6-4,Tennessee,4/26/1986,11,1,,OTI,2021,2025-08-15 14:54:22
29,Dane Cruikshank,26,DB,14,4,209,6-1,Arizona,4/27/1995,3,2,Tennessee Titans / 5th / 152nd pick /2018,OTI,2021,2025-08-15 14:54:22
33,Zach Cunningham,27,LB,4,4,230,6-3,Vanderbilt,12/12/1994,4,2,Houston Texans / 2nd / 57th pick /2017,OTI,2021,2025-08-15 14:54:22
64,Nate Davis,25,RG,14,14,316,6-3,Charlotte,9/23/1996,2,6,Tennessee Titans / 3rd / 82nd pick /2019,OTI,2021,2025-08-15 14:54:22
69,Christian DiLauro,27,T,2,0,300,6-6,Illinois,11/11/1994,1,0,,OTI,2021,2025-08-15 14:54:22
48,Bud Dupree,28,LOLB,11,6,269,6-4,Kentucky,2/12/1993,6,3,Pittsburgh Steelers / 1st / 22nd pick /2015,OTI,2021,2025-08-15 14:54:22
49,Nick Dzubnar,30,LB,17,0,240,6-1,Cal Poly-San Luis Obispo,8/15/1991,6,1,,OTI,2021,2025-08-15 14:54:22
32,Darrynton Evans,23,RB,1,0,203,5-10,Appalachian St.,7/9/1998,1,0,Tennessee Titans / 3rd / 93rd pick /2020,OTI,2021,2025-08-15 14:54:22
54,Rashaan Evans,26,RILB,12,11,232,6-2,Alabama,11/8/1995,3,6,Tennessee Titans / 1st / 22nd pick /2018,OTI,2021,2025-08-15 14:54:22
3,Caleb Farley,23,DB,3,1,197,6-2,Virginia Tech,11/2/1998,Rook,0,Tennessee Titans / 1st / 22nd pick /2021,OTI,2021,2025-08-15 14:54:22
21,Matthias Farley,29,DB,17,0,209,5-11,Notre Dame,7/15/1992,5,1,,OTI,2021,2025-08-15 14:54:22
