No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
56,Colin Allred,27,LB,5,0,242,6-1,Baylor,4/15/1983,3,0,,OTI,2010,2025-08-15 14:52:55
54,Eugene Amano,28,C,13,13,300,6-3,SE Missouri St.,3/1/1982,6,6,Tennessee Titans / 7th / 239th pick /2004,OTI,2010,2025-08-15 14:52:55
58,Ken Amato,33,LS,16,0,240,6-2,Montana St.,5/18/1977,7,2,,OTI,2010,2025-08-15 14:52:55
93,Jason Babin,30,LDE,16,16,267,6-3,Western Michigan,5/24/1980,6,10,Houston Texans / 1st / 27th pick /2004,OTI,2010,2025-08-15 14:52:55
57,Patrick Bailey,25,LB,16,0,235,6-4,Duke,11/19/1985,2,1,,OTI,2010,2025-08-15 14:52:55
98,Dave Ball,29,RDE,11,11,255,6-5,UCLA,1/4/1981,6,5,San Diego Chargers / 5th / 133rd pick /2004,OTI,2010,2025-08-15 14:52:55
2,Rob Bironas,32,K,16,0,205,6-0,"Georgia Southern,Auburn",1/29/1978,5,5,,OTI,2010,2025-08-15 14:52:55
18,Kenny Britt,22,WR,12,7,230,6-3,Rutgers,9/19/1988,1,8,Tennessee Titans / 1st / 30th pick /2009,OTI,2010,2025-08-15 14:52:55
97,Tony Brown,30,RDT,11,11,283,6-2,Memphis,9/29/1980,6,4,,OTI,2010,2025-08-15 14:52:55
5,Kerry Collins,38,QB,10,7,247,6-5,Penn St.,12/30/1972,15,6,Carolina Panthers / 1st / 5th pick /1995,OTI,2010,2025-08-15 14:52:55
89,Jared Cook,23,TE,16,1,246,6-5,South Carolina,4/7/1987,1,4,Tennessee Titans / 3rd / 89th pick /2009,OTI,2010,2025-08-15 14:52:55
53,Rennie Curran,22,LB,9,0,225,5-11,Georgia,11/10/1988,Rook,1,Tennessee Titans / 3rd / 97th pick /2010,OTI,2010,2025-08-15 14:52:55
72,Hall Davis,23,DE,1,0,262,6-6,Louisiana,3/2/1987,Rook,0,St. Louis Rams / 5th / 149th pick /2010,OTI,2010,2025-08-15 14:52:55
99,Marques Douglas,33,DE,6,2,290,6-2,Howard,3/5/1977,10,1,,OTI,2010,2025-08-15 14:52:55
77,Ryan Durand,25,G,1,0,303,6-5,Syracuse,11/17/1985,Rook,0,Tennessee Titans / 7th / 239th pick /2009,OTI,2010,2025-08-15 14:52:55
31,Cortland Finnegan,26,RCB,16,16,190,5-10,Samford,2/2/1984,4,6,Tennessee Titans / 7th / 215th pick /2006,OTI,2010,2025-08-15 14:52:55
78,Jacob Ford,27,RDE,14,5,249,6-4,Central Arkansas,7/20/1983,2,3,Tennessee Titans / 6th / 204th pick /2007,OTI,2010,2025-08-15 14:52:55
22,Vincent Fuller,28,DB,12,3,192,6-1,Virginia Tech,8/3/1982,5,2,Tennessee Titans / 4th / 108th pick /2005,OTI,2010,2025-08-15 14:52:55
12,Justin Gage,29,WR,11,4,204,6-4,Missouri,1/25/1981,7,3,Chicago Bears / 5th / 143rd pick /2003,OTI,2010,2025-08-15 14:52:55
96,Amon Gordon,29,DT,3,0,305,6-2,Stanford,10/13/1981,6,0,Cleveland Browns / 5th / 161st pick /2004,OTI,2010,2025-08-15 14:52:55
33,Michael Griffin,25,FS,16,16,202,6-0,Texas,1/4/1985,3,11,Tennessee Titans / 1st / 19th pick /2007,OTI,2010,2025-08-15 14:52:55
45,Ahmard Hall,31,RB,16,4,241,5-11,Texas,11/13/1979,4,1,,OTI,2010,2025-08-15 14:52:55
64,Leroy Harris,26,LG,15,15,298,6-2,North Carolina St.,6/6/1984,3,7,Tennessee Titans / 4th / 115th pick /2007,OTI,2010,2025-08-15 14:52:55
87,Lavelle Hawkins,24,WR,6,0,187,5-11,California,7/12/1986,2,1,Tennessee Titans / 4th / 126th pick /2008,OTI,2010,2025-08-15 14:52:55
75,Jovan Haye,28,DT,14,1,277,6-2,Vanderbilt,6/21/1982,5,2,Carolina Panthers / 6th / 189th pick /2005,OTI,2010,2025-08-15 14:52:55
95,William Hayes,25,DE,14,0,265,6-3,Winston-Salem St.,5/2/1985,2,2,Tennessee Titans / 4th / 103rd pick /2008,OTI,2010,2025-08-15 14:52:55
24,Chris Hope,30,SS,16,16,204,6-0,Florida St.,9/29/1980,8,6,Pittsburgh Steelers / 3rd / 94th pick /2002,OTI,2010,2025-08-15 14:52:55
38,Pete Ittersagen,25,DB,3,0,191,5-10,Wheaton,9/28/1985,Rook,0,,OTI,2010,2025-08-15 14:52:55
28,Chris Johnson,25,RB,16,16,195,5-11,East Carolina,9/23/1985,2,13,Tennessee Titans / 1st / 24th pick /2008,OTI,2010,2025-08-15 14:52:55
91,Jason Jones,24,LDT,15,15,272,6-5,Eastern Michigan,5/23/1986,2,6,Tennessee Titans / 2nd / 54th pick /2008,OTI,2010,2025-08-15 14:52:55
6,Brett Kern,24,P,16,0,214,6-2,Toledo,2/17/1986,2,2,,OTI,2010,2025-08-15 14:52:55
70,Troy Kropog,24,T,5,0,316,6-5,Tulane,7/31/1986,1,0,Tennessee Titans / 4th / 135th pick /2009,OTI,2010,2025-08-15 14:52:55
83,Marc Mariani,23,WR,16,0,190,6-1,Montana,5/2/1987,Rook,2,Tennessee Titans / 7th / 222nd pick /2010,OTI,2010,2025-08-15 14:52:55
94,Sen'Derrick Marks,23,DT,12,3,300,6-1,Auburn,2/23/1987,1,2,Tennessee Titans / 2nd / 62nd pick /2009,OTI,2010,2025-08-15 14:52:55
60,Kevin Matthews,23,C,3,1,298,6-3,Texas A&M,2/4/1987,Rook,1,,OTI,2010,2025-08-15 14:52:55
30,Jason McCourty,23,LCB,12,6,195,5-11,Rutgers,8/13/1987,1,3,Tennessee Titans / 6th / 203rd pick /2009,OTI,2010,2025-08-15 14:52:55
51,Gerald McRath,24,LLB,12,7,220,6-2,Southern Miss,6/16/1986,1,3,Tennessee Titans / 4th / 130th pick /2009,OTI,2010,2025-08-15 14:52:55
90,Derrick Morgan,21,DE,4,0,261,6-4,Georgia Tech,1/6/1989,Rook,0,Tennessee Titans / 1st / 16th pick /2010,OTI,2010,2025-08-15 14:52:55
84,Randy Moss,33,WR,8,4,210,6-4,Marshall,2/13/1977,12,1,Minnesota Vikings / 1st / 21st pick /1998,OTI,2010,2025-08-15 14:52:55
29,Ryan Mouton,24,DB,9,0,180,5-9,Hawaii,9/23/1986,1,1,Tennessee Titans / 3rd / 94th pick /2009,OTI,2010,2025-08-15 14:52:55
23,Donnie Nickey,30,DB,16,0,226,6-3,Ohio St.,4/25/1980,7,1,Tennessee Titans / 5th / 154th pick /2003,OTI,2010,2025-08-15 14:52:55
66,Michael Otto,27,T,11,1,308,6-5,Purdue,7/24/1983,2,1,Tennessee Titans / 7th / 223rd pick /2007,OTI,2010,2025-08-15 14:52:55
21,Javon Ringer,23,RB,16,0,200,5-9,Michigan St.,2/2/1987,1,2,Tennessee Titans / 5th / 173rd pick /2009,OTI,2010,2025-08-15 14:52:55
71,Michael Roos,28,LT,16,16,313,6-7,Eastern Washington,10/5/1982,5,8,Tennessee Titans / 2nd / 41st pick /2005,OTI,2010,2025-08-15 14:52:55
80,Bo Scaife,29,TE,14,13,249,6-3,Texas,1/6/1981,5,3,Tennessee Titans / 6th / 179th pick /2005,OTI,2010,2025-08-15 14:52:55
