Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
OTI,1978,19,Willie Alexander,29,LCB,16,14,194,6-2,Alcorn St.,9/21/1949,7,5,Houston Oilers / 6th / 134th pick /1971
OTI,1978,86,Mike Barber,25,TE,16,16,235,6-3,Louisiana Tech,6/4/1953,2,7,Houston Oilers / 2nd / 48th pick /1976
OTI,1978,63,Steve Baumgartner,27,LB,16,0,256,6-7,Purdue,3/26/1951,5,3,New Orleans Saints / 2nd / 51st pick /1973
OTI,1978,65,Elvin Bethea,32,RDE,16,16,260,6-2,North Carolina A&T,3/1/1946,10,8,Houston Oilers / 3rd / 77th pick /1968
OTI,1978,54,Gregg Bingham,27,RILB,16,16,227,6-1,Purdue,3/13/1951,5,6,Houston Oilers / 4th / 79th pick /1973
OTI,1978,52,Robert Brazile,25,ROLB,16,16,241,6-4,Jackson St.,2/7/1953,3,10,Houston Oilers / 1st / 6th pick /1975
OTI,1978,00,Ken Burrough,30,WR,16,16,215,6-3,Texas Southern,7/14/1948,8,8,New Orleans Saints / 1st / 10th pick /1970
OTI,1978,34,Earl Campbell,23,RB,15,14,232,5-11,Texas,3/29/1955,Rook,13,Houston Oilers / 1st / 1st pick /1978
OTI,1978,26,Rob Carpenter,23,RB,11,2,224,6-1,Miami (OH),4/20/1955,1,5,Houston Oilers / 3rd / 84th pick /1977
OTI,1978,58,David Carter,25,C,16,0,250,6-2,Western Kentucky,11/27/1953,1,4,Houston Oilers / 6th / 165th pick /1977
OTI,1978,88,Rich Caster,30,WR,14,6,228,6-5,Jackson St.,10/16/1948,8,4,New York Jets / 2nd / 46th pick /1970
OTI,1978,47,Ronnie Coleman,27,RB,15,2,195,5-10,Alabama A&M,7/9/1951,4,5,
OTI,1978,78,Curley Culp,32,NT,16,16,265,6-2,Arizona St.,3/10/1946,10,9,Denver Broncos / 2nd / 31st pick /1968
OTI,1978,20,Bill Currier,23,SS,14,11,196,6-0,South Carolina,1/5/1955,1,4,Houston Oilers / 9th / 232nd pick /1977
