No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
58,Xavier Adibi,28,LB,6,0,220,6-2,Virginia Tech,10/18/1984,4,0,Houston Texans / 4th / 118th pick /2008,OTI,2012,2025-08-15 14:53:10
38,Al Afalava,25,DB,12,2,213,5-11,Oregon St.,1/20/1987,3,1,Chicago Bears / 6th / 190th pick /2009,OTI,2012,2025-08-15 14:53:10
56,Akeem Ayers,23,LLB,16,13,255,6-3,UCLA,7/10/1989,1,5,Tennessee Titans / 2nd / 39th pick /2011,OTI,2012,2025-08-15 14:53:10
26,Jordan Babineaux,30,SS/FS,16,12,210,6-0,Southern Arkansas,8/31/1982,8,4,,OTI,2012,2025-08-15 14:53:10
57,Patrick Bailey,27,LB,12,0,235,6-4,Duke,11/19/1985,4,1,,OTI,2012,2025-08-15 14:53:10
81,Brandon Barden,23,TE,3,0,240,6-5,Vanderbilt,3/15/1989,Rook,0,,OTI,2012,2025-08-15 14:53:10
2,Rob Bironas,34,K,16,0,205,6-0,"Georgia Southern,Auburn",1/29/1978,7,2,,OTI,2012,2025-08-15 14:53:10
48,Beau Brinkley,22,TE,16,0,260,6-4,Missouri,1/25/1990,Rook,1,,OTI,2012,2025-08-15 14:53:10
18,Kenny Britt,24,WR,14,11,230,6-3,Rutgers,9/19/1988,3,4,Tennessee Titans / 1st / 30th pick /2009,OTI,2012,2025-08-15 14:53:10
55,Zach Brown,23,RLB,16,14,250,6-1,North Carolina,10/23/1989,Rook,7,Tennessee Titans / 2nd / 52nd pick /2012,OTI,2012,2025-08-15 14:53:10
37,Tommie Campbell,25,DB,14,0,207,6-2,"Pittsburgh,California (PA)",9/19/1987,1,2,Tennessee Titans / 7th / 251st pick /2011,OTI,2012,2025-08-15 14:53:10
99,Jurrell Casey,23,RDT,16,16,305,6-1,USC,12/5/1989,1,6,Tennessee Titans / 3rd / 77th pick /2011,OTI,2012,2025-08-15 14:53:10
89,Jared Cook,25,TE,13,5,246,6-5,South Carolina,4/7/1987,3,4,Tennessee Titans / 3rd / 89th pick /2009,OTI,2012,2025-08-15 14:53:10
75,Keyunta Dawson,27,DE,3,0,268,6-0,Texas Tech,9/13/1985,5,0,Indianapolis Colts / 7th / 242nd pick /2007,OTI,2012,2025-08-15 14:53:10
62,Kyle DeVan,27,C,4,1,294,6-2,Oregon St.,2/10/1985,3,1,,OTI,2012,2025-08-15 14:53:10
53,Zach Diles,27,LB,6,1,240,6-0,Kansas St.,6/11/1985,5,1,Houston Texans / 7th / 218th pick /2007,OTI,2012,2025-08-15 14:53:10
79,Pannel Egboh,26,DE,6,0,287,6-6,Stanford,3/23/1986,Rook,0,,OTI,2012,2025-08-15 14:53:10
36,Darren Evans,24,RB,1,0,220,6-0,Virginia Tech,11/9/1988,1,0,,OTI,2012,2025-08-15 14:53:10
33,Michael Griffin,27,FS/SS,16,16,202,6-0,Texas,1/4/1985,5,6,Tennessee Titans / 1st / 19th pick /2007,OTI,2012,2025-08-15 14:53:10
23,Jamie Harper,23,RB,10,0,235,5-11,Clemson,9/11/1989,1,0,Tennessee Titans / 4th / 130th pick /2011,OTI,2012,2025-08-15 14:53:10
96,DaJohn Harris,23,DT,7,0,308,6-3,USC,1/24/1989,Rook,0,,OTI,2012,2025-08-15 14:53:10
64,Leroy Harris,28,RG,8,8,298,6-2,North Carolina St.,6/6/1984,5,3,Tennessee Titans / 4th / 115th pick /2007,OTI,2012,2025-08-15 14:53:10
8,Matt Hasselbeck,37,QB,8,5,235,6-4,Boston Col.,9/25/1975,13,3,Green Bay Packers / 6th / 187th pick /1998,OTI,2012,2025-08-15 14:53:10
87,Lavelle Hawkins,26,WR,7,1,187,5-11,California,7/12/1986,4,0,Tennessee Titans / 4th / 126th pick /2008,OTI,2012,2025-08-15 14:53:10
73,Steve Hutchinson,35,LG,12,12,313,6-5,Michigan,11/1/1977,11,5,Seattle Seahawks / 1st / 17th pick /2001,OTI,2012,2025-08-15 14:53:10
28,Chris Johnson,27,RB,16,15,195,5-11,East Carolina,9/23/1985,4,9,Tennessee Titans / 1st / 24th pick /2008,OTI,2012,2025-08-15 14:53:10
45,Quinn Johnson,26,FB,16,8,251,6-0,LSU,9/30/1986,3,0,Green Bay Packers / 5th / 145th pick /2009,OTI,2012,2025-08-15 14:53:10
32,Robert Johnson,25,DB,12,3,195,6-2,Utah,2/13/1987,1,2,Tennessee Titans / 5th / 148th pick /2010,OTI,2012,2025-08-15 14:53:10
6,Brett Kern,26,P,16,0,214,6-2,Toledo,2/17/1986,4,3,,OTI,2012,2025-08-15 14:53:10
97,Karl Klug,24,DT,16,1,278,6-3,Iowa,3/31/1988,1,1,Tennessee Titans / 5th / 142nd pick /2011,OTI,2012,2025-08-15 14:53:10
70,Troy Kropog,26,T,1,0,316,6-5,Tulane,7/31/1986,3,0,Tennessee Titans / 4th / 135th pick /2009,OTI,2012,2025-08-15 14:53:10
10,Jake Locker,24,QB,11,11,228,6-2,Washington,6/15/1988,1,6,Tennessee Titans / 1st / 8th pick /2011,OTI,2012,2025-08-15 14:53:10
72,Deuce Lutui,29,RG,8,8,338,6-4,"Snow College (UT),USC",5/5/1983,6,3,Arizona Cardinals / 2nd / 41st pick /2006,OTI,2012,2025-08-15 14:53:10
94,Sen'Derrick Marks,25,LDT,14,14,300,6-1,Auburn,2/23/1987,3,5,Tennessee Titans / 2nd / 62nd pick /2009,OTI,2012,2025-08-15 14:53:10
93,Mike Martin,22,DT,16,1,307,6-1,Michigan,9/1/1990,Rook,2,Tennessee Titans / 3rd / 82nd pick /2012,OTI,2012,2025-08-15 14:53:10
60,Kevin Matthews,25,C,14,2,298,6-3,Texas A&M,2/4/1987,2,2,,OTI,2012,2025-08-15 14:53:10
52,Colin McCarthy,23,MLB,7,7,235,6-4,Miami (FL),7/10/1989,1,3,Tennessee Titans / 4th / 109th pick /2011,OTI,2012,2025-08-15 14:53:10
30,Jason McCourty,25,LCB,16,16,195,5-11,Rutgers,8/13/1987,3,6,Tennessee Titans / 6th / 203rd pick /2009,OTI,2012,2025-08-15 14:53:10
