Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
OTI,1994,22,Tomur Barnes,24,DB,1,0,188,5-10,North Texas,9/8/1970,1,0,
OTI,1994,56,Micheal Barrow,24,RLB,16,16,245,6-2,Miami (FL),4/19/1970,1,7,Houston Oilers / 2nd / 47th pick /1993
OTI,1994,23,Blaine Bishop,24,SS,16,13,197,5-9,"St. Joseph's (IN),Ball St.",7/24/1970,1,6,Houston Oilers / 8th / 214th pick /1993
OTI,1994,59,Joe Bowden,24,LB,14,1,230,5-11,Oklahoma,2/25/1970,2,1,Houston Oilers / 5th / 133rd pick /1992
OTI,1994,33,Gary Brown,25,RB,12,8,230,5-11,Penn St.,7/1/1969,3,4,Houston Oilers / 8th / 214th pick /1991
OTI,1994,89,Reggie Brown,24,WR,4,0,195,6-1,Alabama St.,5/5/1970,1,0,
OTI,1994,16,Rich Camarillo,35,P,16,0,202,5-11,"Cerritos (CA),Washington",11/29/1959,13,3,
OTI,1994,14,Cody Carlson,31,QB,5,5,202,6-3,Baylor,11/5/1963,6,1,Houston Oilers / 3rd / 64th pick /1987
OTI,1994,85,Pat Carter,28,TE,16,13,256,6-4,Florida St.,8/1/1966,6,0,Detroit Lions / 2nd / 32nd pick /1988
OTI,1994,79,Ray Childress,32,LDT,16,16,272,6-6,Texas A&M,10/20/1962,9,7,Houston Oilers / 1st / 3rd pick /1985
OTI,1994,87,Pat Coleman,27,WR,10,2,176,5-7,Mississippi,4/8/1967,4,2,Houston Oilers / 9th / 237th pick /1990
OTI,1994,90,Kenny Davidson,27,LDE,16,16,272,6-5,LSU,8/17/1967,4,7,Pittsburgh Steelers / 2nd / 43rd pick /1990
OTI,1994,30,Mike Davis,22,DB,16,0,192,6-1,Cincinnati,1/14/1972,Rook,1,Houston Oilers / 4th / 119th pick /1994
OTI,1994,3,Al Del Greco,32,K,16,0,200,5-10,Auburn,3/2/1962,10,4,
OTI,1994,28,Cris Dishman,29,LCB,16,16,195,6-0,Purdue,8/13/1965,6,8,Houston Oilers / 5th / 125th pick /1988
OTI,1994,77,Kevin Donnalley,26,RG,13,11,310,6-5,"Davidson,North Carolina",6/10/1968,3,4,Houston Oilers / 3rd / 79th pick /1991
OTI,1994,53,Brett Faryniarz,29,LB,16,0,230,6-3,San Diego St.,7/23/1965,6,1,
OTI,1994,55,John Flannery,25,LG,16,16,303,6-4,Syracuse,1/13/1969,3,6,Houston Oilers / 2nd / 44th pick /1991
OTI,1994,83,Malcolm Floyd,22,WR,13,0,194,6-0,Fresno St.,12/29/1972,Rook,0,Houston Oilers / 3rd / 101st pick /1994
OTI,1994,92,Henry Ford,23,DE,11,0,295,6-3,Arkansas,10/30/1971,Rook,1,Houston Oilers / 1st / 26th pick /1994
OTI,1994,81,Ernest Givins,30,WR,16,16,178,5-9,"NE Oklahoma A&M,Louisville",9/3/1964,8,4,Houston Oilers / 2nd / 34th pick /1986
OTI,1994,82,Travis Hannah,24,WR,9,0,161,5-7,USC,1/31/1970,1,0,Houston Oilers / 4th / 102nd pick /1993
OTI,1994,72,Brad Hopkins,24,LT,16,15,305,6-3,Illinois,9/5/1970,1,5,Houston Oilers / 1st / 13th pick /1993
OTI,1994,24,Steve Jackson,25,DB,11,0,188,5-8,Purdue,4/8/1969,3,1,Houston Oilers / 3rd / 71st pick /1991
OTI,1994,80,Haywood Jeffires,30,WR,16,16,201,6-2,North Carolina St.,12/12/1964,7,5,Houston Oilers / 1st / 20th pick /1987
OTI,1994,57,Lamar Lathon,27,RDE,16,15,260,6-3,Houston,12/23/1967,4,7,Houston Oilers / 1st / 15th pick /1990
OTI,1994,29,Darryll Lewis,26,RCB,16,15,188,5-9,Arizona,12/16/1968,3,7,Houston Oilers / 2nd / 38th pick /1991
OTI,1994,49,Roderick Lewis,23,TE,3,1,254,6-5,Arizona,6/9/1971,Rook,0,Houston Oilers / 5th / 157th pick /1994
