Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
OTI,1991,76,Jeff Alm,23,DT,12,1,284,6-6,Notre Dame,3/31/1968,1,1,Houston Oilers / 2nd / 41st pick /1990
OTI,1991,22,Herbie Anderson,23,DB,1,0,183,5-9,Texas A&M-Kingsville,11/19/1968,Rook,0,Phoenix Cardinals / 10th / 255th pick /1991
OTI,1991,33,Gary Brown,22,RB,11,0,230,5-11,Penn St.,7/1/1969,Rook,1,Houston Oilers / 8th / 214th pick /1991
OTI,1991,14,Cody Carlson,28,QB,3,0,202,6-3,Baylor,11/5/1963,3,0,Houston Oilers / 3rd / 64th pick /1987
OTI,1991,79,Ray Childress,29,LDT,15,15,272,6-6,Texas A&M,10/20/1962,6,10,Houston Oilers / 1st / 3rd pick /1985
OTI,1991,87,Pat Coleman,24,WR,14,0,176,5-7,Mississippi,4/8/1967,1,1,Houston Oilers / 9th / 237th pick /1990
OTI,1991,66,Doug Dawson,30,RG,14,10,238,6-3,Texas,12/27/1961,7,5,St. Louis Cardinals / 2nd / 45th pick /1984
OTI,1991,3,Al Del Greco,29,K,7,0,200,5-10,Auburn,3/2/1962,7,1,
OTI,1991,28,Cris Dishman,26,LCB,15,15,195,6-0,Purdue,8/13/1965,3,16,Houston Oilers / 5th / 125th pick /1988
OTI,1991,77,Kevin Donnalley,23,T,16,0,310,6-5,"Davidson,North Carolina",6/10/1968,Rook,1,Houston Oilers / 3rd / 79th pick /1991
OTI,1991,38,Mike Dumas,22,DB,13,0,198,6-0,Indiana,3/18/1969,Rook,2,Houston Oilers / 2nd / 28th pick /1991
OTI,1991,80,Curtis Duncan,26,WR,16,16,184,5-11,Northwestern,1/26/1965,4,5,Houston Oilers / 10th / 258th pick /1987
OTI,1991,51,Eric Fairs,27,LB,16,0,240,6-3,Memphis,2/17/1964,5,1,
OTI,1991,55,John Flannery,22,RG,16,9,303,6-4,Syracuse,1/13/1969,Rook,5,Houston Oilers / 2nd / 44th pick /1991
OTI,1991,95,William Fuller,29,LDE,16,16,271,6-3,North Carolina,3/8/1962,5,11,Los Angeles Rams / 1st / 21st pick /1984Supp
OTI,1991,81,Ernest Givins,27,WR,16,16,178,5-9,"NE Oklahoma A&M,Louisville",9/3/1964,5,9,Houston Oilers / 2nd / 34th pick /1986
OTI,1991,93,Rick Graf,27,LB,12,0,244,6-5,Wisconsin,8/29/1964,4,1,Miami Dolphins / 2nd / 43rd pick /1987
OTI,1991,83,Leonard Harris,31,WR,9,0,162,5-8,"Austin,Texas Tech",11/27/1960,5,1,
OTI,1991,85,Drew Hill,35,WR,16,16,170,5-9,Georgia Tech,10/5/1956,12,10,Los Angeles Rams / 12th / 328th pick /1979
OTI,1991,6,Ian Howfield,25,K,9,0,196,6-2,Tennessee,6/4/1966,Rook,0,
OTI,1991,24,Steve Jackson,22,DB,15,2,188,5-8,Purdue,4/8/1969,Rook,2,Houston Oilers / 3rd / 71st pick /1991
OTI,1991,84,Haywood Jeffires,27,WR,16,16,201,6-2,North Carolina St.,12/12/1964,4,11,Houston Oilers / 1st / 20th pick /1987
OTI,1991,86,Alex Johnson,23,WR,5,0,167,5-9,Miami (FL),8/18/1968,Rook,0,Houston Oilers / 12th / 325th pick /1991
OTI,1991,90,Ezra Johnson,36,DE,2,0,250,6-4,Morris Brown,10/2/1955,14,0,Green Bay Packers / 1st / 28th pick /1977
OTI,1991,23,Richard Johnson,28,RCB,14,14,195,6-1,Wisconsin,9/16/1963,6,5,Houston Oilers / 1st / 11th pick /1985
OTI,1991,96,Sean Jones,29,RDE,16,12,270,6-7,Northeastern,12/19/1962,7,6,Los Angeles Raiders / 2nd / 51st pick /1984
OTI,1991,82,Tony Jones,26,WR,16,0,142,5-7,Texas,12/30/1965,1,2,Houston Oilers / 6th / 153rd pick /1990
OTI,1991,30,Victor Jones,24,RB,14,0,212,5-8,LSU,12/5/1967,1,0,
OTI,1991,56,Scott Kozak,26,LB,16,0,226,6-3,Oregon,11/28/1965,2,1,Houston Oilers / 2nd / 50th pick /1989
OTI,1991,57,Lamar Lathon,24,LLB,16,16,260,6-3,Houston,12/23/1967,1,8,Houston Oilers / 1st / 15th pick /1990
OTI,1991,29,Darryll Lewis,23,DB,16,1,188,5-9,Arizona,12/16/1968,Rook,2,Houston Oilers / 2nd / 38th pick /1991
OTI,1991,78,Don Maggs,30,LT,16,15,287,6-5,Tulane,11/1/1961,5,8,Houston Oilers / 2nd / 29th pick /1984Supp
OTI,1991,74,Bruce Matthews,30,C,16,16,305,6-5,USC,8/8/1961,8,13,Houston Oilers / 1st / 9th pick /1983
OTI,1991,25,Bubba McDowell,25,SS,16,16,206,6-1,Miami (FL),11/4/1966,2,11,Houston Oilers / 3rd / 77th pick /1989
OTI,1991,91,Johnny Meads,30,RLB,16,16,231,6-2,Nicholls St.,6/25/1961,7,7,Houston Oilers / 3rd / 58th pick /1984
OTI,1991,89,Frank Miotke,26,WR,8,0,175,6-0,Grand Valley St.,12/22/1965,Rook,0,
OTI,1991,94,Glenn Montgomery,24,DT,16,0,282,6-0,Houston,3/31/1967,2,1,Houston Oilers / 5th / 131st pick /1989
OTI,1991,9,Greg Montgomery,27,P,15,0,215,6-4,"Penn St.,Michigan St.",10/29/1964,3,2,Houston Oilers / 3rd / 72nd pick /1988
OTI,1991,1,Warren Moon,35,QB,16,16,218,6-3,"West Los Angeles College,Washington",11/18/1956,7,15,
OTI,1991,63,Mike Munchak,31,LG,13,13,281,6-3,Penn St.,3/5/1960,9,12,Houston Oilers / 1st / 8th pick /1982
OTI,1991,26,Bo Orlando,25,FS,16,16,180,5-10,West Virginia,4/3/1966,1,7,Houston Oilers / 6th / 157th pick /1989
OTI,1991,72,Willis Peguese,25,DE,7,0,273,6-4,Miami (FL),12/18/1966,1,1,Houston Oilers / 3rd / 72nd pick /1990
OTI,1991,20,Allen Pinkett,27,RB,16,16,190,5-9,Notre Dame,1/25/1964,5,7,Houston Oilers / 3rd / 61st pick /1986
OTI,1991,31,Marcus Robertson,22,DB,16,0,198,5-11,Iowa St.,10/2/1969,Rook,1,Houston Oilers / 4th / 102nd pick /1991
OTI,1991,53,Eugene Seale,27,LB,15,0,250,5-10,Lamar,6/3/1964,4,1,
OTI,1991,54,Al Smith,27,MLB,16,16,244,6-1,"Cal Poly-Pomona,Utah St.",11/26/1964,4,11,Houston Oilers / 6th / 147th pick /1987
OTI,1991,99,Doug Smith,31,RDT,15,15,294,6-4,"East Carolina,Auburn",6/13/1960,6,7,Houston Oilers / 2nd / 29th pick /1984
OTI,1991,70,Dean Steinkuhler,30,T,16,1,283,6-3,Nebraska,1/27/1961,7,2,Houston Oilers / 1st / 2nd pick /1984
OTI,1991,7,Kent Sullivan,27,P,1,0,197,5-11,California Lutheran,5/15/1964,Rook,0,
OTI,1991,44,Lorenzo White,25,RB,13,0,222,5-11,Michigan St.,4/12/1966,3,5,Houston Oilers / 1st / 22nd pick /1988
OTI,1991,73,David Williams,25,RT,16,16,294,6-5,Florida,6/21/1966,2,8,Houston Oilers / 1st / 23rd pick /1989
OTI,1991,97,Lee Williams,29,RDE,10,5,269,6-6,Bethune-Cookman,10/15/1962,7,3,San Diego Chargers / 1st / 6th pick /1984Supp
