Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
WAS,1996,58,Patrise Alexander,24,LB,16,1,244,6-1,Louisiana,10/23/1972,1,2,
WAS,1996,21,Terry Allen,28,RB,16,16,204,5-10,Clemson,2/21/1968,5,13,Minnesota Vikings / 9th / 241st pick /1990
WAS,1996,83,Flipper Anderson,31,WR,2,0,175,6-0,UCLA,3/7/1965,8,0,Los Angeles Rams / 2nd / 46th pick /1988
WAS,1996,84,Jamie Asher,24,TE,16,12,245,6-3,Louisville,10/31/1972,1,6,Washington Redskins / 5th / 137th pick /1995
WAS,1996,73,Darryl Ashmore,27,T,5,0,310,6-7,Northwestern,11/1/1969,3,0,Los Angeles Rams / 7th / 171st pick /1992
WAS,1996,97,Romeo Bandison,25,DT,10,0,290,6-5,Oregon,2/12/1971,1,1,Cleveland Browns / 3rd / 75th pick /1994
WAS,1996,23,Tomur Barnes,26,DB,3,0,188,5-10,North Texas,9/8/1970,2,0,
WAS,1996,90,Troy Barnett,25,DT,3,0,293,6-5,North Carolina,5/24/1971,2,0,
WAS,1996,36,William Bell,25,RB,16,0,214,5-11,Georgia Tech,7/22/1971,2,0,
WAS,1996,16,Scott Blanton,23,K,16,0,221,6-2,Oklahoma,7/1/1973,1,3,
WAS,1996,93,Marc Boutte,27,LDT,10,10,307,6-4,LSU,7/25/1969,4,4,Los Angeles Rams / 3rd / 57th pick /1992
WAS,1996,47,Larry Bowie,23,RB,3,0,249,6-0,Georgia,3/21/1973,Rook,0,
WAS,1996,80,Bill Brooks,32,WR,16,2,188,6-0,Boston Univ.,4/6/1964,10,3,Indianapolis Colts / 4th / 86th pick /1986
WAS,1996,50,Darrick Brownlow,28,LB,16,0,237,5-10,Illinois,12/28/1968,5,1,Dallas Cowboys / 5th / 132nd pick /1991
WAS,1996,25,Tom Carter,24,LCB,16,16,185,6-0,Notre Dame,9/5/1972,3,7,Washington Redskins / 1st / 17th pick /1993
WAS,1996,54,Alcides Catanho,24,LB,15,0,230,6-4,Rutgers,1/20/1972,1,1,
WAS,1996,75,Bob Dahl,28,RG,15,15,318,6-5,Notre Dame,1/15/1968,4,9,Cincinnati Bengals / 3rd / 72nd pick /1991
WAS,1996,48,Stephen Davis,22,RB,12,0,230,6-0,Auburn,3/1/1974,Rook,1,Washington Redskins / 4th / 102nd pick /1996
WAS,1996,85,Henry Ellard,35,WR,16,16,180,5-11,Fresno St.,7/21/1961,13,12,Los Angeles Rams / 2nd / 32nd pick /1983
WAS,1996,35,Leomont Evans,22,DB,12,0,202,6-1,Clemson,7/12/1974,Rook,1,Washington Redskins / 5th / 138th pick /1996
WAS,1996,12,Gus Frerotte,25,QB,16,16,237,6-3,Tulsa,7/31/1971,2,14,Washington Redskins / 7th / 197th pick /1994
WAS,1996,95,William Gaines,25,LDT,16,6,310,6-5,Florida,6/20/1971,2,4,Miami Dolphins / 5th / 147th pick /1994
WAS,1996,89,Scott Galbraith,29,TE,16,6,258,6-2,USC,1/7/1967,6,1,Cleveland Browns / 7th / 178th pick /1990
WAS,1996,94,Sean Gilbert,26,RDT,16,16,318,6-5,Pittsburgh,4/10/1970,4,8,Los Angeles Rams / 1st / 3rd pick /1992
WAS,1996,28,Darrell Green,36,RCB,16,16,184,5-9,Texas A&M-Kingsville,2/15/1960,13,10,Washington Redskins / 1st / 28th pick /1983
WAS,1996,57,Ken Harvey,31,LLB,16,16,237,6-2,California,5/6/1965,8,11,Phoenix Cardinals / 1st / 12th pick /1988
WAS,1996,88,James Jenkins,29,TE,16,5,243,6-2,Rutgers,8/17/1967,5,0,
WAS,1996,77,Tre' Johnson,25,LG,15,15,328,6-2,Temple,8/30/1971,2,9,Washington Redskins / 2nd / 31st pick /1994
WAS,1996,78,Ryan Kuehl,24,DT,2,0,276,6-5,Virginia,1/18/1972,1,0,
WAS,1996,20,Marc Logan,31,FB,14,9,217,6-0,Kentucky,5/9/1965,9,4,Cincinnati Bengals / 5th / 130th pick /1987
WAS,1996,64,Trevor Matich,35,LS,16,0,277,6-4,BYU,10/9/1961,11,2,New England Patriots / 1st / 28th pick /1985
WAS,1996,30,Brian Mitchell,28,RB,16,2,225,5-11,Louisiana,8/18/1968,6,5,Washington Redskins / 5th / 130th pick /1990
WAS,1996,38,Darryl Morrison,25,SS,12,12,196,5-11,Arizona,5/19/1971,3,5,Washington Redskins / 6th / 155th pick /1993
WAS,1996,92,Dexter Nottage,26,DE,16,4,287,6-4,Florida A&M,11/14/1970,2,3,Washington Redskins / 6th / 163rd pick /1994
WAS,1996,96,Rich Owens,24,RDE,16,16,285,6-6,Lehigh,5/22/1972,1,8,Washington Redskins / 5th / 152nd pick /1995
