No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
39,David Amerson,23,RCB,15,15,212,6-1,North Carolina St.,12/8/1991,1,5,Washington Redskins / 2nd / 51st pick /2013,WAS,2014,2025-08-15 14:39:14
92,Chris Baker,27,NT,15,12,306,6-2,Hampton,10/8/1987,5,5,,WAS,2014,2025-08-15 14:39:14
58,Steve Beauharnais,24,LB,3,0,240,6-1,Rutgers,5/2/1990,1,0,New England Patriots / 7th / 235th pick /2013,WAS,2014,2025-08-15 14:39:14
30,E.J. Biggers,27,DB,15,2,180,6-0,Western Michigan,6/13/1987,4,1,Tampa Bay Buccaneers / 7th / 217th pick /2009,WAS,2014,2025-08-15 14:39:14
72,Stephen Bowen,30,DE,8,3,300,6-5,Hofstra,3/28/1984,8,2,,WAS,2014,2025-08-15 14:39:14
26,Bashaud Breeland,22,LCB,16,15,195,5-11,Clemson,1/30/1992,Rook,6,Washington Redskins / 4th / 102nd pick /2014,WAS,2014,2025-08-15 14:39:14
90,Everette Brown,27,DE,6,0,250,6-4,Florida St.,8/7/1987,5,0,Carolina Panthers / 2nd / 43rd pick /2009,WAS,2014,2025-08-15 14:39:14
66,Chris Chester,31,RG,16,16,303,6-3,Oklahoma,1/12/1983,8,7,Baltimore Ravens / 2nd / 56th pick /2006,WAS,2014,2025-08-15 14:39:14
25,Ryan Clark,35,FS,16,15,205,5-11,LSU,10/12/1979,12,6,,WAS,2014,2025-08-15 14:39:14
96,Barry Cofield,30,DT,8,3,303,6-4,Northwestern,3/19/1984,8,2,New York Giants / 4th / 124th pick /2006,WAS,2014,2025-08-15 14:39:14
68,Tom Compton,25,RT,16,9,315,6-6,South Dakota,5/10/1989,1,5,Washington Redskins / 6th / 193rd pick /2012,WAS,2014,2025-08-15 14:39:14
51,William Compton,25,LILB,16,5,235,6-1,Nebraska,9/19/1989,1,3,,WAS,2014,2025-08-15 14:39:14
8,Kirk Cousins,26,QB,6,5,205,6-3,Michigan St.,8/19/1988,2,4,Washington Redskins / 4th / 102nd pick /2012,WAS,2014,2025-08-15 14:39:14
47,Akeem Davis,25,DB,13,0,200,6-1,Memphis,12/25/1989,Rook,1,,WAS,2014,2025-08-15 14:39:14
58,Ja'Gared Davis,24,LB,3,0,235,6-1,SMU,9/11/1990,1,0,,WAS,2014,2025-08-15 14:39:14
38,Greg Ducre,22,DB,5,0,184,5-10,Washington,1/22/1992,Rook,1,,WAS,2014,2025-08-15 14:39:14
2,Kai Forbath,27,K,16,0,197,5-11,UCLA,9/2/1987,2,3,,WAS,2014,2025-08-15 14:39:14
88,Pierre Garcon,28,WR,16,14,211,6-0,Mount Union,8/8/1986,6,5,Indianapolis Colts / 6th / 205th pick /2008,WAS,2014,2025-08-15 14:39:14
