Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
WAS,1988,89,Anthony Allen,29,WR,14,0,180,5-11,Washington,6/29/1959,3,0,Atlanta Falcons / 6th / 156th pick /1983
WAS,1988,16,David Archer,26,QB,1,0,207,6-2,"Snow College (UT),Iowa St.",2/15/1962,4,0,
WAS,1988,14,Tommy Barnhardt,25,P,4,0,228,6-2,"East Carolina,North Carolina",6/11/1963,1,1,Tampa Bay Buccaneers / 9th / 223rd pick /1986
WAS,1988,53,Jeff Bostic,30,C,13,11,268,6-2,Clemson,9/18/1958,8,7,
WAS,1988,23,Todd Bowles,25,FS,16,16,203,6-2,Temple,11/18/1963,2,6,
WAS,1988,29,Reggie Branch,26,RB,7,0,232,5-11,"West Virginia St.,East Carolina",10/22/1962,3,0,
WAS,1988,24,Kelvin Bryant,28,RB,10,4,195,6-2,North Carolina,9/26/1960,2,7,Washington Redskins / 7th / 196th pick /1983
WAS,1988,65,Dave Butz,38,LDT,16,16,291,6-7,Purdue,6/23/1950,15,7,St. Louis Cardinals / 1st / 5th pick /1973
WAS,1988,50,Ravin Caldwell,25,LB,16,1,233,6-3,Arkansas,8/4/1963,1,2,Washington Redskins / 5th / 113th pick /1986
WAS,1988,88,Joe Caravello,25,TE,12,6,270,6-3,Tulane,6/6/1963,1,0,
WAS,1988,84,Gary Clark,26,WR,16,13,173,5-9,James Madison,5/1/1962,3,7,Washington Redskins / 2nd / 55th pick /1984Supp
WAS,1988,15,Greg Coleman,34,P,10,0,185,6-0,Florida A&M,9/9/1954,11,1,Cincinnati Bengals / 14th / 398th pick /1976
WAS,1988,51,Monte Coleman,31,LLB,13,9,242,6-2,Central Arkansas,11/4/1957,9,5,Washington Redskins / 11th / 289th pick /1979
WAS,1988,12,Steve Cox,30,P,1,0,195,6-4,"Tulsa,Arkansas",5/11/1958,7,0,Cleveland Browns / 5th / 134th pick /1981
WAS,1988,37,Travis Curtis,23,DB,1,0,180,5-10,West Virginia,9/27/1965,1,0,
WAS,1988,34,Brian Davis,25,LCB,9,6,190,6-2,Nebraska,8/31/1963,1,3,Washington Redskins / 2nd / 30th pick /1987
WAS,1988,48,Steve Gage,24,DB,16,1,210,6-3,Tulsa,5/10/1964,1,1,Washington Redskins / 6th / 144th pick /1987
WAS,1988,54,Kurt Gouveia,24,LB,16,0,233,6-1,BYU,9/14/1964,1,1,Washington Redskins / 8th / 213th pick /1986
WAS,1988,77,Darryl Grant,29,RDT,16,16,269,6-1,Rice,11/22/1959,7,7,Washington Redskins / 9th / 231st pick /1981
WAS,1988,28,Darrell Green,28,RCB,15,15,184,5-9,Texas A&M-Kingsville,2/15/1960,5,6,Washington Redskins / 1st / 28th pick /1983
WAS,1988,35,Keith Griffin,27,RB,8,0,185,5-8,Miami (FL),10/26/1961,4,0,Washington Redskins / 10th / 279th pick /1984
WAS,1988,68,Russ Grimm,29,G,5,4,273,6-3,Pittsburgh,5/2/1959,7,2,Washington Redskins / 3rd / 69th pick /1981
WAS,1988,78,Dean Hamel,27,DT,16,0,279,6-3,Tulsa,7/7/1961,3,1,Washington Redskins / 12th / 309th pick /1985
WAS,1988,64,Steve Hamilton,27,DT,15,0,263,6-4,East Carolina,9/28/1961,3,1,Washington Redskins / 2nd / 55th pick /1984
WAS,1988,59,Dave Harbour,23,C,15,0,265,6-4,Illinois,10/23/1965,Rook,1,
WAS,1988,66,Joe Jacoby,29,LT,16,13,305,6-7,Louisville,7/6/1959,7,8,
WAS,1988,88,Billy Johnson,36,WR,1,0,170,5-9,Widener,1/27/1952,14,0,Houston Oilers / 15th / 365th pick /1974
WAS,1988,82,Anthony Jones,28,TE,8,3,248,6-3,"MD-Eastern Shore,Wichita St.",5/16/1960,4,0,Washington Redskins / 11th / 306th pick /1984
WAS,1988,55,Mel Kaufman,30,LLB,11,6,221,6-2,Cal Poly-San Luis Obispo,2/24/1958,7,3,
WAS,1988,74,Markus Koch,25,RDE,11,6,270,6-5,Boise St.,2/13/1963,2,3,Washington Redskins / 2nd / 30th pick /1986
WAS,1988,79,Jim Lachey,25,RT/LT,15,14,294,6-6,Ohio St.,6/4/1963,3,8,San Diego Chargers / 1st / 12th pick /1985
WAS,1988,8,Chip Lohmiller,22,K,16,0,213,6-3,Minnesota,7/16/1966,Rook,3,Washington Redskins / 2nd / 55th pick /1988
WAS,1988,72,Dexter Manley,29,RDE,16,13,253,6-3,Oklahoma St.,2/2/1959,7,6,Washington Redskins / 5th / 119th pick /1981
WAS,1988,71,Charles Mann,27,LDE,14,13,268,6-6,Nevada,4/12/1961,5,8,Washington Redskins / 3rd / 84th pick /1983
WAS,1988,91,Greg Manusky,22,LB,7,0,238,6-1,Colgate,8/12/1966,Rook,0,
WAS,1988,58,Wilber Marshall,26,RLB,16,16,231,6-1,Florida,4/18/1962,4,7,Chicago Bears / 1st / 11th pick /1984
WAS,1988,73,Mark May,29,RG/RT,16,16,295,6-6,Pittsburgh,11/2/1959,7,12,Washington Redskins / 1st / 20th pick /1981
WAS,1988,32,Craig McEwen,23,RB,14,8,220,6-1,Utah,12/16/1965,1,3,
WAS,1988,63,Raleigh McKenzie,25,LG/C,16,14,290,6-2,Tennessee,2/8/1963,3,8,Washington Redskins / 11th / 290th pick /1985
WAS,1988,86,Ron Middleton,23,TE,2,0,262,6-2,Auburn,7/17/1965,2,0,
