No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
58,Mario Addison,25,LB,5,0,260,6-3,Troy,9/6/1987,1,0,,WAS,2012,2025-08-15 14:38:59
97,Lorenzo Alexander,29,LB,16,0,245,6-1,California,5/31/1983,5,4,,WAS,2012,2025-08-15 14:38:59
92,Chris Baker,25,NT,14,0,306,6-2,Hampton,10/8/1987,3,0,,WAS,2012,2025-08-15 14:38:59
16,Brandon Banks,25,WR,12,0,150,5-7,Kansas St.,12/21/1987,2,0,,WAS,2012,2025-08-15 14:38:59
48,Jordan Bernstine,23,DB,1,0,205,5-11,Iowa,5/31/1989,Rook,0,Washington Redskins / 7th / 217th pick /2012,WAS,2012,2025-08-15 14:38:59
60,Jordan Black,32,T,14,0,305,6-5,Notre Dame,1/28/1980,8,1,Kansas City Chiefs / 5th / 153rd pick /2003,WAS,2012,2025-08-15 14:38:59
72,Stephen Bowen,28,RDE,16,16,300,6-5,Hofstra,3/28/1984,6,6,,WAS,2012,2025-08-15 14:38:59
19,Dezmon Briscoe,23,WR,7,0,200,6-3,Kansas,8/31/1989,2,0,Cincinnati Bengals / 6th / 191st pick /2010,WAS,2012,2025-08-15 14:38:59
30,Crezdon Butler,25,DB,2,0,183,6-0,Clemson,5/26/1987,2,0,Pittsburgh Steelers / 5th / 164th pick /2010,WAS,2012,2025-08-15 14:38:59
94,Adam Carriker,28,DE,2,2,296,6-6,Nebraska,5/6/1984,5,1,St. Louis Rams / 1st / 13th pick /2007,WAS,2012,2025-08-15 14:38:59
66,Chris Chester,29,RG,16,16,303,6-3,Oklahoma,1/12/1983,6,10,Baltimore Ravens / 2nd / 56th pick /2006,WAS,2012,2025-08-15 14:38:59
96,Barry Cofield,28,NT,16,16,303,6-4,Northwestern,3/19/1984,6,6,New York Giants / 4th / 124th pick /2006,WAS,2012,2025-08-15 14:38:59
47,Chris Cooley,30,TE,9,2,255,6-3,Utah St.,7/11/1982,8,0,Washington Redskins / 3rd / 81st pick /2004,WAS,2012,2025-08-15 14:38:59
12,Kirk Cousins,24,QB,3,1,205,6-3,Michigan St.,8/19/1988,Rook,2,Washington Redskins / 4th / 102nd pick /2012,WAS,2012,2025-08-15 14:38:59
39,Richard Crawford,22,DB,10,0,192,5-11,SMU,8/1/1990,Rook,1,Washington Redskins / 7th / 213th pick /2012,WAS,2012,2025-08-15 14:38:59
5,Billy Cundiff,32,K,5,0,212,6-1,Drake,3/30/1980,10,-1,,WAS,2012,2025-08-15 14:38:59
83,Fred Davis,26,TE,7,7,250,6-3,USC,1/15/1986,4,3,Washington Redskins / 2nd / 48th pick /2008,WAS,2012,2025-08-15 14:38:59
