No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
97,Lorenzo Alexander,27,LOLB,16,12,245,6-1,California,5/31/1983,3,6,,WAS,2010,2025-08-15 14:38:39
13,Anthony Armstrong,27,WR,15,11,175,5-11,West Texas A&M,3/29/1983,1,5,,WAS,2010,2025-08-15 14:38:39
18,Terrence Austin,22,WR,5,0,175,5-11,UCLA,8/25/1988,Rook,0,Washington Redskins / 7th / 219th pick /2010,WAS,2010,2025-08-15 14:38:39
16,Brandon Banks,23,WR,13,0,150,5-7,Kansas St.,12/21/1987,Rook,1,,WAS,2010,2025-08-15 14:38:39
25,Kevin Barnes,24,DB,10,2,180,6-0,Maryland,9/15/1986,1,1,Washington Redskins / 3rd / 80th pick /2009,WAS,2010,2025-08-15 14:38:39
6,Josh Bidwell,34,P,4,0,230,6-3,Oregon,3/13/1976,10,0,Green Bay Packers / 4th / 133rd pick /1999,WAS,2010,2025-08-15 14:38:39
54,H.B. Blades,26,LB,16,1,236,5-11,Pittsburgh,9/30/1984,3,2,Washington Redskins / 6th / 179th pick /2007,WAS,2010,2025-08-15 14:38:39
77,Jammal Brown,29,RT,15,14,317,6-6,Oklahoma,3/30/1981,5,6,New Orleans Saints / 1st / 13th pick /2005,WAS,2010,2025-08-15 14:38:39
76,Anthony Bryant,29,DT,6,3,360,6-3,Alabama,11/6/1981,5,1,Tampa Bay Buccaneers / 6th / 178th pick /2005,WAS,2010,2025-08-15 14:38:39
31,Phillip Buchanon,30,RCB,16,5,190,5-11,Miami (FL),9/19/1980,8,3,Oakland Raiders / 1st / 17th pick /2002,WAS,2010,2025-08-15 14:38:39
94,Adam Carriker,26,LDE,16,16,296,6-6,Nebraska,5/6/1984,3,7,St. Louis Rams / 1st / 13th pick /2007,WAS,2010,2025-08-15 14:38:39
99,Andre Carter,31,LOLB,16,5,260,6-4,California,5/12/1979,9,4,San Francisco 49ers / 1st / 7th pick /2001,WAS,2010,2025-08-15 14:38:39
47,Chris Cooley,28,TE,16,16,255,6-3,Utah St.,7/11/1982,6,5,Washington Redskins / 3rd / 81st pick /2004,WAS,2010,2025-08-15 14:38:39
93,Phillip Daniels,37,DE,14,1,310,6-6,Georgia,3/4/1973,14,2,Seattle Seahawks / 4th / 99th pick /1996,WAS,2010,2025-08-15 14:38:39
