No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
97,Lorenzo Alexander,28,LB,16,0,245,6-1,California,5/31/1983,4,1,,WAS,2011,2025-08-15 14:38:49
88,David Anderson,28,WR,4,0,192,5-10,Colorado St.,7/28/1983,5,1,Houston Texans / 7th / 251st pick /2006,WAS,2011,2025-08-15 14:38:49
13,Anthony Armstrong,28,WR,14,2,175,5-11,West Texas A&M,3/29/1983,1,1,,WAS,2011,2025-08-15 14:38:49
20,O.J. Atogwe,30,FS,13,8,205,5-11,Stanford,6/23/1981,6,4,St. Louis Rams / 3rd / 66th pick /2005,WAS,2011,2025-08-15 14:38:49
18,Terrence Austin,23,WR,13,0,175,5-11,UCLA,8/25/1988,1,1,Washington Redskins / 7th / 219th pick /2010,WAS,2011,2025-08-15 14:38:49
93,Kentwan Balmer,25,DT,3,0,298,6-5,North Carolina,10/15/1986,3,0,San Francisco 49ers / 1st / 29th pick /2008,WAS,2011,2025-08-15 14:38:49
16,Brandon Banks,24,WR,16,0,150,5-7,Kansas St.,12/21/1987,1,0,,WAS,2011,2025-08-15 14:38:49
22,Kevin Barnes,25,DB,15,1,180,6-0,Maryland,9/15/1986,2,2,Washington Redskins / 3rd / 80th pick /2009,WAS,2011,2025-08-15 14:38:49
12,John Beck,30,QB,4,3,215,6-2,BYU,8/21/1981,4,2,Miami Dolphins / 2nd / 40th pick /2007,WAS,2011,2025-08-15 14:38:49
72,Stephen Bowen,27,RDT,16,16,300,6-5,Hofstra,3/28/1984,5,7,,WAS,2011,2025-08-15 14:38:49
77,Jammal Brown,30,RT,12,12,317,6-6,Oklahoma,3/30/1981,6,6,New Orleans Saints / 1st / 13th pick /2005,WAS,2011,2025-08-15 14:38:49
31,Phillip Buchanon,31,DB,1,0,190,5-11,Miami (FL),9/19/1980,9,0,Oakland Raiders / 1st / 17th pick /2002,WAS,2011,2025-08-15 14:38:49
86,Dominique Byrd,27,TE,2,0,255,6-3,USC,2/7/1984,5,0,St. Louis Rams / 3rd / 93rd pick /2006,WAS,2011,2025-08-15 14:38:49
94,Adam Carriker,27,LDE,16,15,296,6-6,Nebraska,5/6/1984,4,6,St. Louis Rams / 1st / 13th pick /2007,WAS,2011,2025-08-15 14:38:49
66,Chris Chester,28,RG,16,16,303,6-3,Oklahoma,1/12/1983,5,7,Baltimore Ravens / 2nd / 56th pick /2006,WAS,2011,2025-08-15 14:38:49
40,Tashard Choice,27,RB,1,0,210,5-10,"Oklahoma,Georgia Tech",11/20/1984,3,0,Dallas Cowboys / 4th / 122nd pick /2008,WAS,2011,2025-08-15 14:38:49
96,Barry Cofield,27,LDT,16,16,303,6-4,Northwestern,3/19/1984,5,7,New York Giants / 4th / 124th pick /2006,WAS,2011,2025-08-15 14:38:49
58,Erik Cook,24,C,6,2,320,6-6,New Mexico,7/5/1987,Rook,1,Washington Redskins / 7th / 229th pick /2010,WAS,2011,2025-08-15 14:38:49
47,Chris Cooley,29,TE,5,5,255,6-3,Utah St.,7/11/1982,7,0,Washington Redskins / 3rd / 81st pick /2004,WAS,2011,2025-08-15 14:38:49
83,Fred Davis,25,TE,12,12,250,6-3,USC,1/15/1986,3,6,Washington Redskins / 2nd / 48th pick /2008,WAS,2011,2025-08-15 14:38:49
37,Reed Doughty,29,SS/FS,16,11,206,6-1,Northern Colorado,11/4/1982,5,4,Washington Redskins / 6th / 173rd pick /2006,WAS,2011,2025-08-15 14:38:49
59,London Fletcher,36,LLB,16,16,242,5-10,John Carroll,5/19/1975,13,12,,WAS,2011,2025-08-15 14:38:49
