Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
WAS,1980,60,Gary Anderson,25,G,5,1,253,6-3,Stanford,9/22/1955,3,1,Detroit Lions / 10th / 263rd pick /1977
WAS,1980,79,Coy Bacon,38,RDE,16,16,270,6-4,Jackson St.,8/30/1942,12,9,
WAS,1980,53,Jeff Bostic,22,C,16,0,268,6-2,Clemson,9/18/1958,Rook,1,
WAS,1980,69,Perry Brooks,26,RDT,12,4,264,6-3,Southern,12/4/1954,2,3,New England Patriots / 7th / 202nd pick /1976
WAS,1980,65,Dave Butz,30,LDT,16,16,291,6-7,Purdue,6/23/1950,7,8,St. Louis Cardinals / 1st / 5th pick /1973
WAS,1980,35,Rickey Claitt,23,RB,15,1,206,5-10,Bethune-Cookman,4/12/1957,Rook,2,
WAS,1980,51,Monte Coleman,23,RLB,16,10,242,6-2,Central Arkansas,11/4/1957,1,7,Washington Redskins / 11th / 289th pick /1979
WAS,1980,10,Mike Connell,24,P,16,0,200,6-1,Cincinnati,3/15/1956,2,2,San Francisco 49ers / 10th / 260th pick /1978
WAS,1980,63,Fred Dean,25,LT,12,8,253,6-3,Texas Southern,3/30/1955,3,3,
WAS,1980,86,Phil DuBois,24,TE,2,1,220,6-2,San Diego St.,11/16/1956,1,0,
WAS,1980,59,Brad Dusek,30,LLB,16,14,220,6-2,Texas A&M,12/13/1950,6,7,New England Patriots / 3rd / 56th pick /1973
WAS,1980,30,Ike Forte,26,RB,12,0,203,6-0,Arkansas,3/8/1954,4,2,New England Patriots / 2nd / 35th pick /1976
WAS,1980,34,Bobby Hammond,28,RB,15,1,171,5-10,Morgan St.,2/20/1952,4,3,
WAS,1980,22,Buddy Hardeman,26,RB,15,1,196,6-0,Iowa St.,10/21/1954,1,2,
WAS,1980,38,Clarence Harmon,25,FB,16,14,204,5-11,Mississippi St.,11/30/1955,3,7,
WAS,1980,89,Kenny Harrison,27,WR,9,0,176,6-0,SMU,12/12/1953,4,0,San Francisco 49ers / 9th / 250th pick /1976
WAS,1980,75,Terry Hermeling,34,LT,14,11,255,6-5,Nevada,4/25/1946,10,5,
WAS,1980,82,Dallas Hickman,28,LB,16,0,238,6-6,California,2/16/1952,4,2,Washington Redskins / 9th / 228th pick /1975
WAS,1980,27,Ken Houston,36,SS,13,5,197,6-3,Prairie View A&M,11/12/1944,13,3,Houston Oilers / 9th / 214th pick /1967
WAS,1980,40,Wilbur Jackson,29,RB,16,14,215,6-1,Alabama,11/19/1951,6,6,San Francisco 49ers / 1st / 9th pick /1974
WAS,1980,77,Joe Jones,32,DE,7,0,250,6-6,Tennessee St.,1/7/1948,10,1,Cleveland Browns / 2nd / 36th pick /1970
WAS,1980,15,Mike Kruczek,27,QB,7,1,202,6-1,Boston Col.,3/15/1953,4,1,Pittsburgh Steelers / 2nd / 47th pick /1976
